gene	cell_state	score	margin
ENSG00000287470	colon endothelial cell	0.7186	0.5167
ENSG00000289298	colon endothelial cell	0.6726	0.2500
ENSG00000289404	colon endothelial cell	0.8343	0.7333
ENSG00000289873	colon endothelial cell	0.8986	0.8791
ENSG00000290039	colon endothelial cell	0.7996	0.4600
ENY2	colon endothelial cell	2.0256	0.6064
EPAS1	colon endothelial cell	9.3269	4.8834
EPB41L4A	colon endothelial cell	1.6246	0.5395
EPHB4	colon endothelial cell	0.5190	0.3919
ERG	colon endothelial cell	5.3226	4.4592
ESAM	colon endothelial cell	2.5006	0.9151
ETS2	colon endothelial cell	7.0515	0.3399
EVA1C	colon endothelial cell	3.0873	0.3643
F2RL3	colon endothelial cell	0.7510	0.6763
F8	colon endothelial cell	0.8166	0.6556
FABP5	colon endothelial cell	18.0190	13.9157
FAM107A	colon endothelial cell	3.3650	2.5300
FAM110D	colon endothelial cell	1.6032	1.5966
FAM167B	colon endothelial cell	0.5540	0.5247
FAM241A	colon endothelial cell	3.4938	1.4295
FAM43A	colon endothelial cell	0.9397	0.2914
FAP	colon endothelial cell	0.5525	0.3923
FCN3	colon endothelial cell	2.1998	2.1728
FGD5	colon endothelial cell	0.9118	0.5635
FILIP1	colon endothelial cell	0.9094	0.2584
FLI1	colon endothelial cell	2.0417	0.2521
FLT1	colon endothelial cell	12.3355	10.8992
FXYD6	colon endothelial cell	0.5824	0.3184
FZD6	colon endothelial cell	0.7216	0.2772
GABARAPL2	colon endothelial cell	1.8184	0.6113
GALNT18	colon endothelial cell	4.4549	3.2640
GAS6	colon endothelial cell	1.6497	0.7350
GBP4	colon endothelial cell	0.8696	0.5397
GIMAP1	colon endothelial cell	0.9788	0.5218
GIMAP4	colon endothelial cell	1.9298	1.1858
GIMAP6	colon endothelial cell	1.1467	0.9897
GIMAP7	colon endothelial cell	2.5361	1.3072
GIMAP8	colon endothelial cell	0.7789	0.4251
GJA1	colon endothelial cell	3.1877	2.6922
GNG11	colon endothelial cell	6.3975	5.5509
GPM6A	colon endothelial cell	1.6121	1.2919
GPRC5B	colon endothelial cell	0.7016	0.4480
GRB10	colon endothelial cell	2.8205	1.4066
HDAC7	colon endothelial cell	1.0438	0.5990
HDGFL3	colon endothelial cell	1.4478	0.7785
HEG1	colon endothelial cell	2.1572	0.5935
HES1	colon endothelial cell	9.0049	2.6006
HHEX	colon endothelial cell	0.7054	0.2923
HIPK3	colon endothelial cell	4.6889	1.3515
HLA-E	colon endothelial cell	17.3755	4.0933
HSPG2	colon endothelial cell	2.6758	0.5947
HYAL2	colon endothelial cell	1.7634	1.6246
ICAM1	colon endothelial cell	7.0513	0.2883
ICAM2	colon endothelial cell	1.7741	0.9614
IFI27	colon endothelial cell	8.6918	3.8638
IFI44L	colon endothelial cell	0.5169	0.3034
IFIT3	colon endothelial cell	0.9360	0.3916
IFITM1	colon endothelial cell	3.6800	2.7826
IFITM3	colon endothelial cell	10.8949	2.8498
IGFBP4	colon endothelial cell	4.5224	2.0336
INHBB	colon endothelial cell	1.0872	1.0564
IQCK	colon endothelial cell	0.6686	0.4999
ITM2B	colon endothelial cell	14.3779	2.7409
JAM2	colon endothelial cell	2.1662	2.0294
JAM3	colon endothelial cell	1.5763	0.6737
KALRN	colon endothelial cell	4.0450	1.0106
KANK3	colon endothelial cell	1.2403	1.1415
KBTBD2	colon endothelial cell	1.9081	0.8835
KCNN3	colon endothelial cell	0.6882	0.2864
KDM5D	colon endothelial cell	1.1975	0.8363
KDR	colon endothelial cell	3.2027	3.1237
KLF10	colon endothelial cell	3.0969	0.9171
KLHL4	colon endothelial cell	0.9818	0.7992
LAP3	colon endothelial cell	1.3102	0.6186
LDB2	colon endothelial cell	6.9094	5.6406
LEPROT	colon endothelial cell	2.0576	0.7722
LIFR	colon endothelial cell	4.8158	3.6666
LIMCH1	colon endothelial cell	3.9212	2.5768
LIMS2	colon endothelial cell	1.2200	0.4648
LINC02185	colon endothelial cell	0.5620	0.4609
LMO2	colon endothelial cell	1.2978	0.9677
LRRC32	colon endothelial cell	2.8034	1.7793
LRRC8A	colon endothelial cell	1.4260	0.5221
LUZP1	colon endothelial cell	2.9048	1.3098
LY6E	colon endothelial cell	1.6722	0.5216
MEOX2	colon endothelial cell	0.6886	0.5150
MMRN1	colon endothelial cell	4.0918	3.6759
MMRN2	colon endothelial cell	1.0959	0.9499
MPZL2	colon endothelial cell	1.0049	0.3394
MRTFB	colon endothelial cell	3.3016	2.0227
MSN	colon endothelial cell	4.2894	0.4908
MTRF1L	colon endothelial cell	0.9181	0.3988
MTUS1	colon endothelial cell	3.3257	1.5628
MX1	colon endothelial cell	1.0279	0.5415
MYCT1	colon endothelial cell	1.3960	1.3824
MYL12A	colon endothelial cell	5.5260	0.7714
NALF1	colon endothelial cell	2.3508	2.2432
NCOA7	colon endothelial cell	6.7374	2.4391
NEDD4	colon endothelial cell	1.3455	0.9758
NFIB	colon endothelial cell	5.9331	3.2240
NFKBIA	colon endothelial cell	21.5507	0.8717
NHERF2	colon endothelial cell	3.2747	2.9037
NOS3	colon endothelial cell	0.5218	0.5045
NOSTRIN	colon endothelial cell	2.0693	0.6328
NOTCH4	colon endothelial cell	0.9509	0.8666
NQO1	colon endothelial cell	1.0392	0.4574
NUAK1	colon endothelial cell	1.3664	1.1729
NXN	colon endothelial cell	3.7009	2.2411
OLFM1	colon endothelial cell	0.5101	0.2728
OSMR	colon endothelial cell	2.2304	0.5659
PALM2AKAP2	colon endothelial cell	8.8880	2.6308
PALMD	colon endothelial cell	1.3571	1.0829
PCAT19	colon endothelial cell	3.9597	3.8050
PDE10A	colon endothelial cell	1.5382	1.0061
PDE1A	colon endothelial cell	1.5304	0.3798
PDE2A	colon endothelial cell	0.7443	0.2534
PDLIM1	colon endothelial cell	4.6493	0.3968
PECAM1	colon endothelial cell	7.5598	6.2937
PELO	colon endothelial cell	1.2595	0.6645
PGM5	colon endothelial cell	1.3797	0.8929
PIK3C2A	colon endothelial cell	2.3851	0.2845
PIK3R3	colon endothelial cell	1.5264	0.6720
PITPNB	colon endothelial cell	2.4800	0.6857
PKHD1L1	colon endothelial cell	2.3284	2.0597
PKIG	colon endothelial cell	2.9909	1.1130
PKP4	colon endothelial cell	3.7861	1.3525
PLEKHO2	colon endothelial cell	0.9002	0.3966
PLPP1	colon endothelial cell	9.6093	3.9152
PLVAP	colon endothelial cell	10.1821	10.0983
PML	colon endothelial cell	0.8222	0.5183
PNP	colon endothelial cell	3.9881	0.3072
PODXL	colon endothelial cell	2.3048	2.0369
POMP	colon endothelial cell	2.7516	0.2553
PPFIBP1	colon endothelial cell	7.3850	5.8509
PPM1D	colon endothelial cell	2.3633	0.9464
PREX2	colon endothelial cell	2.3939	1.4794
PRSS23	colon endothelial cell	3.6610	2.1887
PRXL2A	colon endothelial cell	2.0867	0.7566
PSMB9	colon endothelial cell	0.8643	0.2808
PTPN14	colon endothelial cell	1.2881	0.8079
PTPRB	colon endothelial cell	5.6533	4.5595
PTPRM	colon endothelial cell	6.1389	1.3014
RAC1	colon endothelial cell	5.6049	0.4860
RAI14	colon endothelial cell	2.5087	2.1358
RAMP2	colon endothelial cell	2.2953	1.7902
RAMP3	colon endothelial cell	2.8715	2.8165
RAPGEF3	colon endothelial cell	0.6001	0.5123
RAPGEF4	colon endothelial cell	4.9003	3.9820
RASIP1	colon endothelial cell	0.9347	0.9178
RBMS2	colon endothelial cell	1.6812	1.0219
RBP5	colon endothelial cell	0.6044	0.5049
RBP7	colon endothelial cell	0.8347	0.3227
RELL1	colon endothelial cell	2.0694	0.4859
RELN	colon endothelial cell	1.2102	0.3850
RHOJ	colon endothelial cell	5.0380	4.7665
RND1	colon endothelial cell	2.2887	0.9908
ROBO4	colon endothelial cell	0.8793	0.7592
S1PR1	colon endothelial cell	3.3022	2.9723
SELENOW	colon endothelial cell	4.9464	1.4919
SEMA3A	colon endothelial cell	1.2913	0.5928
SERPINE1	colon endothelial cell	3.5341	1.3890
SGIP1	colon endothelial cell	2.1555	0.9046
SH2D3C	colon endothelial cell	0.7334	0.3401
SHANK3	colon endothelial cell	1.1893	1.0967
SHC1	colon endothelial cell	0.9142	0.4616
SHE	colon endothelial cell	0.7683	0.3583
SHISA5	colon endothelial cell	1.0556	0.4702
SHROOM4	colon endothelial cell	0.8669	0.4938
SLC14A1	colon endothelial cell	1.0036	0.6111
SLC2A3	colon endothelial cell	18.0406	7.2864
SLCO2A1	colon endothelial cell	4.6465	3.6409
SMAD1	colon endothelial cell	1.5065	0.8239
SNTB2	colon endothelial cell	2.1016	1.2244
SNTG2	colon endothelial cell	3.4344	3.1797
SOCS2	colon endothelial cell	1.8937	1.6252
SOCS3	colon endothelial cell	10.9995	1.6358
SOCS5	colon endothelial cell	1.1734	0.8786
SOX17	colon endothelial cell	0.9927	0.8931
SOX18	colon endothelial cell	1.3246	1.2780
SOX7	colon endothelial cell	2.1097	1.9156
SPARCL1	colon endothelial cell	40.9710	9.7336
SPNS2	colon endothelial cell	0.7900	0.3807
SPRY1	colon endothelial cell	4.4404	1.5914
SPRY4	colon endothelial cell	0.6568	0.3354
SPTBN1	colon endothelial cell	6.7244	2.6890
SRFBP1	colon endothelial cell	0.7638	0.2562
SRP14	colon endothelial cell	9.0657	3.6957
SRSF4	colon endothelial cell	3.4330	0.6025
SSH1	colon endothelial cell	3.5218	0.8426
STC1	colon endothelial cell	3.6779	3.6578
STK32B	colon endothelial cell	0.7485	0.4963
STOM	colon endothelial cell	6.7947	1.4130
STOX2	colon endothelial cell	1.8833	0.4773
SUN1	colon endothelial cell	1.1361	0.2854
SYNE1	colon endothelial cell	3.2917	1.2968
TACC1	colon endothelial cell	8.1224	0.4861
TANC1	colon endothelial cell	3.0711	1.2272
TAP1	colon endothelial cell	0.7898	0.2895
TCF4	colon endothelial cell	11.4311	0.8192
TEAD4	colon endothelial cell	0.8813	0.4739
TEK	colon endothelial cell	1.3171	1.2607
THBD	colon endothelial cell	6.9387	4.6188
TIE1	colon endothelial cell	1.1060	0.9271
TIFA	colon endothelial cell	1.0561	0.6086
TIMP3	colon endothelial cell	19.0563	6.1470
TLL1	colon endothelial cell	2.1456	2.1286
TM4SF1	colon endothelial cell	30.7238	15.4840
TM4SF18	colon endothelial cell	1.4694	1.4144
TMEM204	colon endothelial cell	0.7830	0.4558
TMEM255B	colon endothelial cell	1.0794	0.7414
TMEM70	colon endothelial cell	1.3512	0.3573
TMEM88	colon endothelial cell	1.3248	1.1355
TMTC1	colon endothelial cell	3.8099	1.1259
TNFAIP1	colon endothelial cell	0.6516	0.3230
TNFRSF10D	colon endothelial cell	4.7847	3.1067
TNFRSF1A	colon endothelial cell	1.4237	0.4131
TNFSF10	colon endothelial cell	2.3434	0.6437
TPO	colon endothelial cell	1.1704	1.1617
TRIB1	colon endothelial cell	3.5362	0.3288
TSC22D1	colon endothelial cell	12.4368	0.5375
TSPAN12	colon endothelial cell	0.7922	0.4045
TSPAN14	colon endothelial cell	1.8889	0.6206
TSPAN7	colon endothelial cell	2.0541	1.2159
TSPAN9	colon endothelial cell	0.9625	0.5326
TUSC3	colon endothelial cell	0.8079	0.4346
UACA	colon endothelial cell	1.7594	0.3267
VAMP5	colon endothelial cell	1.8832	1.2475
VWF	colon endothelial cell	8.7829	8.4797
WARS1	colon endothelial cell	3.4082	0.6394
WWTR1	colon endothelial cell	5.0561	2.9843
XAF1	colon endothelial cell	0.9677	0.6778
ZNF521	colon endothelial cell	1.8633	0.9088
ADAP2	colon macrophage	2.0613	0.6752
AIF1	colon macrophage	6.0237	0.6474
AKR1B1	colon macrophage	3.3189	0.7747
APOC1	colon macrophage	6.6842	0.6713
ARRDC3	colon macrophage	2.2032	0.4000
ATP6V1F	colon macrophage	2.0897	0.2679
BRI3	colon macrophage	3.6156	0.3257
C1QA	colon macrophage	24.0153	5.6203
C1QB	colon macrophage	21.8402	3.1924
C1QC	colon macrophage	12.0778	2.3720
C2	colon macrophage	0.7339	0.3130
CANX	colon macrophage	3.4301	0.8235
CCL24	colon macrophage	2.6071	0.7393
CCL3	colon macrophage	8.4782	1.1798
CCL3L3	colon macrophage	2.6657	1.4798
CCL4L2	colon macrophage	4.8532	0.3715
CD14	colon macrophage	5.0987	1.4357
CD163	colon macrophage	10.0871	3.3801
CD209	colon macrophage	0.9822	0.2993
CD4	colon macrophage	2.1136	0.6515
CD84	colon macrophage	1.7310	0.2625
CMKLR1	colon macrophage	1.0603	0.3439
COLGALT1	colon macrophage	0.8929	0.3013
CREBL2	colon macrophage	0.9947	0.3033
CREG1	colon macrophage	3.2558	0.5880
CSF1R	colon macrophage	2.4184	0.5307
CTSB	colon macrophage	16.2193	2.7629
CTSC	colon macrophage	4.4953	0.5220
CTSS	colon macrophage	13.5539	0.8334
CXCL3	colon macrophage	7.0995	1.5967
CYBB	colon macrophage	4.0068	1.3476
CYFIP1	colon macrophage	2.2921	0.2863
DAB2	colon macrophage	3.5544	0.9722
DUSP6	colon macrophage	2.6481	0.2860
F13A1	colon macrophage	3.3110	2.2614
FCGR2A	colon macrophage	1.8171	0.3653
FCGRT	colon macrophage	7.5934	1.3326
FGL2	colon macrophage	8.0426	2.3419
FOLR2	colon macrophage	1.1973	0.8079
FTL	colon macrophage	139.2198	21.9485
FUCA1	colon macrophage	4.1047	0.6343
GAA	colon macrophage	1.1462	0.5285
GGTA1	colon macrophage	1.7778	0.5486
GNB4	colon macrophage	1.4752	0.3798
GPR34	colon macrophage	1.9045	0.6575
HLA-DMA	colon macrophage	3.8091	0.3818
HMOX1	colon macrophage	1.8855	0.5182
IGF1	colon macrophage	1.9225	0.5837
IL10	colon macrophage	1.7718	0.4442
IL18	colon macrophage	1.9033	0.2868
ITGB2	colon macrophage	3.4558	0.3142
KCTD12	colon macrophage	2.8840	0.4272
LACC1	colon macrophage	1.4859	0.3040
LAMP1	colon macrophage	2.5644	0.2912
LILRB5	colon macrophage	1.3039	0.3859
LYVE1	colon macrophage	2.1549	0.5200
MFSD1	colon macrophage	3.9865	1.1143
MRC1	colon macrophage	12.9900	6.3045
MS4A4A	colon macrophage	3.5453	0.9822
MS4A6A	colon macrophage	8.4706	2.9997
MS4A7	colon macrophage	7.4936	3.4248
NAIP	colon macrophage	1.0187	0.2837
NCF4	colon macrophage	0.9667	0.2938
NCOA4	colon macrophage	2.0188	0.3122
NPC2	colon macrophage	7.7832	1.7898
NR4A2	colon macrophage	8.1890	0.9028
P2RY13	colon macrophage	0.7601	0.4469
PABPC4	colon macrophage	3.3466	0.2705
PLD3	colon macrophage	4.2805	0.6478
PLTP	colon macrophage	2.9901	1.5987
PSAP	colon macrophage	20.4568	3.5699
RGS1	colon macrophage	9.2692	1.5947
RNASE1	colon macrophage	15.4221	5.6756
RNF141	colon macrophage	0.7302	0.2574
SDC3	colon macrophage	0.7503	0.2848
SELENOP	colon macrophage	27.0864	7.8744
SIGLEC10	colon macrophage	0.7972	0.3369
SLC31A1	colon macrophage	1.0200	0.4613
SLC40A1	colon macrophage	6.9203	1.0576
SLC7A7	colon macrophage	0.9989	0.3506
SLCO2B1	colon macrophage	3.6390	0.9694
STAB1	colon macrophage	5.0816	1.8875
TGFBI	colon macrophage	4.0312	1.1276
TPP1	colon macrophage	2.3436	0.3099
VSIG4	colon macrophage	3.7618	0.5172
WWP1	colon macrophage	2.5139	0.5335
A1CF	enterochromaffin-like cell	4.2826	1.9119
AARS1	enterochromaffin-like cell	1.3562	0.9089
ACP3	enterochromaffin-like cell	2.1123	1.4679
ADAMTSL1	enterochromaffin-like cell	4.9939	0.4946
ADCY1	enterochromaffin-like cell	0.7719	0.5684
ADCY2	enterochromaffin-like cell	1.9749	0.4485
ADGRV1	enterochromaffin-like cell	1.7592	0.8186
AGBL4	enterochromaffin-like cell	5.6752	0.6915
AHI1-DT	enterochromaffin-like cell	0.5963	0.3029
AKAP11	enterochromaffin-like cell	1.1577	0.3151
ALDH18A1	enterochromaffin-like cell	0.7931	0.2552
AP5Z1	enterochromaffin-like cell	1.0789	0.3715
ASIC2	enterochromaffin-like cell	1.3419	0.8051
ASTN2	enterochromaffin-like cell	6.9201	5.4636
ATXN10	enterochromaffin-like cell	1.2273	0.3754
BEX2	enterochromaffin-like cell	0.8119	0.3112
BMPR1B	enterochromaffin-like cell	2.0158	1.6803
C18orf15	enterochromaffin-like cell	0.6584	0.6280
C1orf122	enterochromaffin-like cell	0.8654	0.4033
C2CD3	enterochromaffin-like cell	0.9164	0.3748
C2CD4B	enterochromaffin-like cell	3.4371	1.8959
C6orf141	enterochromaffin-like cell	1.8335	1.3853
CA3	enterochromaffin-like cell	0.5258	0.2567
CACNA1D	enterochromaffin-like cell	9.5416	8.1031
CACNA2D1	enterochromaffin-like cell	6.1271	3.2890
CACNB2	enterochromaffin-like cell	17.9625	4.2033
CAPRIN2	enterochromaffin-like cell	1.1761	0.5814
CASR	enterochromaffin-like cell	2.1222	1.9671
CBLN2	enterochromaffin-like cell	0.7046	0.6868
CCDC186	enterochromaffin-like cell	1.5693	0.3249
CDHR3	enterochromaffin-like cell	18.9377	14.5588
CDKN2A	enterochromaffin-like cell	0.5495	0.4209
CERKL	enterochromaffin-like cell	0.7210	0.4501
CFAP65	enterochromaffin-like cell	0.5447	0.3563
CHGA	enterochromaffin-like cell	239.8513	235.6590
CHGB	enterochromaffin-like cell	8.7374	6.9284
CHMP1A	enterochromaffin-like cell	0.7184	0.2743
CISD1	enterochromaffin-like cell	1.2372	0.4228
CLASP1-AS1	enterochromaffin-like cell	1.4967	0.3901
CMTM4	enterochromaffin-like cell	1.1641	0.4865
CNTN4	enterochromaffin-like cell	8.0961	5.0604
COX10-DT	enterochromaffin-like cell	0.9368	0.3835
COX17	enterochromaffin-like cell	2.7135	0.7945
CPNE4	enterochromaffin-like cell	8.3231	4.7920
CRACD	enterochromaffin-like cell	3.1182	0.5066
CROCC	enterochromaffin-like cell	2.5286	0.7554
CRYBA2	enterochromaffin-like cell	13.4816	9.0312
DDC	enterochromaffin-like cell	4.6710	3.8978
DDIT3	enterochromaffin-like cell	4.6728	1.8354
DDX39B	enterochromaffin-like cell	1.3517	0.6308
DGUOK	enterochromaffin-like cell	1.1161	0.2942
DHX8	enterochromaffin-like cell	0.9682	0.3174
DIP2C-AS1	enterochromaffin-like cell	0.9977	0.4915
DIPK2A	enterochromaffin-like cell	3.5903	2.5864
DNAJA4	enterochromaffin-like cell	1.8096	0.7589
DNAJC12	enterochromaffin-like cell	4.8501	4.1217
DNAJC3-DT	enterochromaffin-like cell	0.5799	0.3217
DPH6	enterochromaffin-like cell	2.0766	0.7319
EGR3	enterochromaffin-like cell	2.2630	0.2643
EIF2B5	enterochromaffin-like cell	0.7148	0.3902
EIF4G3	enterochromaffin-like cell	5.4894	1.3690
EML5	enterochromaffin-like cell	1.7158	0.9671
ENSG00000227681	enterochromaffin-like cell	1.3174	1.0249
ENSG00000229192	enterochromaffin-like cell	0.5131	0.5076
ENSG00000232072	enterochromaffin-like cell	0.7860	0.4348
ENSG00000233516	enterochromaffin-like cell	0.8080	0.7595
ENSG00000236206	enterochromaffin-like cell	0.5849	0.2919
ENSG00000236283	enterochromaffin-like cell	1.4615	0.9931
ENSG00000258526	enterochromaffin-like cell	2.1095	1.5381
ENSG00000273702	enterochromaffin-like cell	0.6734	0.3203
ENSG00000274421	enterochromaffin-like cell	0.7366	0.6374
ENSG00000286836	enterochromaffin-like cell	0.5110	0.4928
ENSG00000287020	enterochromaffin-like cell	1.1666	1.1637
ENSG00000287292	enterochromaffin-like cell	2.0615	0.7493
ENSG00000287697	enterochromaffin-like cell	0.7703	0.3059
ENSG00000289872	enterochromaffin-like cell	1.0209	0.3913
ERRFI1-DT	enterochromaffin-like cell	0.6332	0.3723
ESRRG	enterochromaffin-like cell	1.1767	0.6645
EXT1	enterochromaffin-like cell	13.9291	5.4396
F5	enterochromaffin-like cell	2.8561	2.1820
FAM135B	enterochromaffin-like cell	0.9070	0.4511
FAM219A	enterochromaffin-like cell	0.8091	0.4669
FAR2P2	enterochromaffin-like cell	0.7875	0.4233
FAR2P3	enterochromaffin-like cell	0.6725	0.6618
FEV	enterochromaffin-like cell	3.8760	2.7383
FGF13	enterochromaffin-like cell	2.6102	0.5734
FOCAD	enterochromaffin-like cell	2.9802	0.7467
FOXA1	enterochromaffin-like cell	0.9264	0.2818
FREM1	enterochromaffin-like cell	0.7276	0.5522
FSTL4	enterochromaffin-like cell	2.1446	2.0287
FTX	enterochromaffin-like cell	12.2425	4.5561
GADD45GIP1	enterochromaffin-like cell	1.6783	0.5995
GALNT13	enterochromaffin-like cell	1.8716	1.7703
GCLC	enterochromaffin-like cell	7.7960	3.0714
GCNT1	enterochromaffin-like cell	1.6766	1.0081
GLIS3	enterochromaffin-like cell	26.3399	19.0972
GOLGA4	enterochromaffin-like cell	6.6268	1.3352
GPATCH2	enterochromaffin-like cell	1.9624	0.5096
GPR39	enterochromaffin-like cell	4.0569	2.2604
GRIK2	enterochromaffin-like cell	10.8596	3.5497
GRM7	enterochromaffin-like cell	0.8005	0.3434
HDAC9	enterochromaffin-like cell	7.0616	0.9863
HDX	enterochromaffin-like cell	1.0078	0.2709
HEY1	enterochromaffin-like cell	0.8608	0.3540
HGD	enterochromaffin-like cell	3.5916	0.5459
HSD17B12	enterochromaffin-like cell	1.3126	0.4956
HYI	enterochromaffin-like cell	0.9641	0.4657
ICA1	enterochromaffin-like cell	3.0196	0.6448
ID1	enterochromaffin-like cell	7.3623	1.2110
IGF1R	enterochromaffin-like cell	7.3069	1.7982
IGFBP3	enterochromaffin-like cell	4.9061	2.1182
IL1RAPL2	enterochromaffin-like cell	4.6832	4.0659
IRS2	enterochromaffin-like cell	4.8031	1.4390
ITPR3	enterochromaffin-like cell	1.3403	0.4747
ITPRID2	enterochromaffin-like cell	3.1279	0.5068
KATNIP	enterochromaffin-like cell	2.2913	1.5862
KCNJ3	enterochromaffin-like cell	1.1133	1.0128
KCNJ6	enterochromaffin-like cell	0.9451	0.7523
KLHL29	enterochromaffin-like cell	2.9436	0.7198
LCMT1-AS2	enterochromaffin-like cell	0.7713	0.7653
LCN15	enterochromaffin-like cell	100.2507	93.3402
LINC00571	enterochromaffin-like cell	1.2816	0.5775
LINC00910	enterochromaffin-like cell	2.4784	0.5974
LINC01285	enterochromaffin-like cell	1.4927	0.6710
LINC01376	enterochromaffin-like cell	0.7537	0.3959
LINC01725	enterochromaffin-like cell	1.8556	0.3023
LINC01765	enterochromaffin-like cell	0.5304	0.2699
LINC02607	enterochromaffin-like cell	0.5672	0.5386
LINC02936	enterochromaffin-like cell	1.0665	0.3028
LINC03057	enterochromaffin-like cell	3.5270	1.7594
LINGO2	enterochromaffin-like cell	1.7352	1.4451
LMX1A	enterochromaffin-like cell	8.0825	8.0616
LNC-LBCS	enterochromaffin-like cell	2.5485	1.8432
LRIG3	enterochromaffin-like cell	1.1339	0.5554
MAFA	enterochromaffin-like cell	1.3004	0.4420
MALAT1	enterochromaffin-like cell	668.9747	20.2861
MAN1A2	enterochromaffin-like cell	2.5961	0.9056
MAP4K3	enterochromaffin-like cell	3.9610	0.4356
MAP4K3-DT	enterochromaffin-like cell	1.8638	0.6723
MATCAP2	enterochromaffin-like cell	0.5765	0.2639
MBNL2	enterochromaffin-like cell	3.7220	0.4256
MCOLN3	enterochromaffin-like cell	1.2109	0.7370
MID1	enterochromaffin-like cell	4.7992	2.6033
MIF	enterochromaffin-like cell	3.2241	1.4448
MIPOL1	enterochromaffin-like cell	1.1010	0.3775
MMP16	enterochromaffin-like cell	0.5995	0.3211
MOSPD2	enterochromaffin-like cell	0.6781	0.3129
MRPL57	enterochromaffin-like cell	1.4304	0.3272
NBEA	enterochromaffin-like cell	3.3268	1.8754
NEUROD1	enterochromaffin-like cell	2.9314	1.6817
NFASC	enterochromaffin-like cell	1.6446	0.3245
NFYA	enterochromaffin-like cell	0.8595	0.3029
NOL4	enterochromaffin-like cell	2.8792	1.7851
NPNT	enterochromaffin-like cell	1.5263	0.8686
NPW	enterochromaffin-like cell	2.1486	1.6344
NSUN7	enterochromaffin-like cell	1.3466	0.8684
OCIAD2	enterochromaffin-like cell	2.0791	1.2143
PACRG	enterochromaffin-like cell	1.9640	1.2709
PARD6A	enterochromaffin-like cell	0.9263	0.3707
PARD6G-AS1	enterochromaffin-like cell	1.5644	0.7252
PARP6	enterochromaffin-like cell	0.7675	0.3509
PCGF3-AS1	enterochromaffin-like cell	0.8211	0.2500
PCLO	enterochromaffin-like cell	7.5247	1.6185
PCSK1	enterochromaffin-like cell	3.3069	2.4382
PCSK1N	enterochromaffin-like cell	36.3419	9.2893
PCSK2	enterochromaffin-like cell	0.8440	0.3592
PDE11A	enterochromaffin-like cell	1.3817	1.2676
PET100	enterochromaffin-like cell	1.1238	0.3457
PHF14	enterochromaffin-like cell	2.2487	0.7435
PHPT1	enterochromaffin-like cell	1.9527	0.2530
PIP5K1B	enterochromaffin-like cell	7.9694	4.3777
PKD1	enterochromaffin-like cell	0.6678	0.2798
PKIB	enterochromaffin-like cell	3.9960	0.4074
PLCB4	enterochromaffin-like cell	18.3164	13.8354
PLCH1	enterochromaffin-like cell	1.8139	0.7151
PLEKHA5	enterochromaffin-like cell	4.9603	1.3637
POLR2L	enterochromaffin-like cell	2.6304	0.4335
POTEI	enterochromaffin-like cell	0.5144	0.4965
PPARGC1A	enterochromaffin-like cell	4.8665	2.9478
PPP1R1C	enterochromaffin-like cell	0.8561	0.5378
PRAC1	enterochromaffin-like cell	4.9031	2.6445
PRKD1	enterochromaffin-like cell	5.8248	3.7253
PSME3IP1	enterochromaffin-like cell	1.0512	0.4281
PTPN2P1	enterochromaffin-like cell	0.5849	0.5777
PTPRN2	enterochromaffin-like cell	20.4577	8.5419
QDPR	enterochromaffin-like cell	1.0295	0.5538
RAB3B	enterochromaffin-like cell	2.9331	1.1665
RAB3C	enterochromaffin-like cell	0.9938	0.4162
RAB3GAP2	enterochromaffin-like cell	2.7740	0.7612
RALYL	enterochromaffin-like cell	3.5078	3.4827
RAMP1	enterochromaffin-like cell	1.4180	0.4390
RAP1GAP2	enterochromaffin-like cell	4.5527	0.3669
RASAL2	enterochromaffin-like cell	5.4903	1.6252
RBM27	enterochromaffin-like cell	0.6385	0.4351
REG4	enterochromaffin-like cell	7.4416	7.0297
RFX6	enterochromaffin-like cell	2.2820	0.7609
RIMBP2	enterochromaffin-like cell	6.5323	2.2890
RIMS2	enterochromaffin-like cell	8.7026	0.9068
RMST	enterochromaffin-like cell	0.6407	0.6119
ROMO1	enterochromaffin-like cell	2.6691	0.2592
ROR1	enterochromaffin-like cell	5.8449	4.6294
RPH3AL	enterochromaffin-like cell	1.2822	0.3211
RXFP4	enterochromaffin-like cell	0.8920	0.6993
