gene	tau	top_cell_state	top_expr	n_states
ARID4A	0.4566	innate lymphoid cell	1.6588	28
EIPR1	0.6416	innate lymphoid cell	0.5256	28
PNPLA6	0.4396	myeloid dendritic cell	0.2381	28
IFT88	0.7120	innate lymphoid cell	1.0425	28
ALG1	0.8114	myeloid dendritic cell	0.3856	28
ZCCHC8	0.4051	naive thymus-derived CD4-positive, alpha-beta T cell	0.7424	28
ABCF2	0.3738	enteroglial cell	0.1129	28
CHPF2	0.6867	innate lymphoid cell	0.2387	28
LRRC7	0.9022	enteroglial cell	0.9303	28
FUT8	0.7583	innate lymphoid cell	3.2537	28
UBA6	0.6696	innate lymphoid cell	2.6979	28
GAB2	0.8384	monocyte	12.5260	28
ATP6V0A1	0.8343	myeloid leukocyte	3.1927	28
PIAS1	0.4740	innate lymphoid cell	3.8698	28
SLC4A7	0.6951	myeloid leukocyte	4.0095	28
APBA2	0.9344	naive thymus-derived CD4-positive, alpha-beta T cell	5.2960	28
MAP2K3	0.7497	monocyte	2.7215	28
CLXN	0.9974	fibroblast	0.0418	28
TMSB10	0.7302	BEST4+ enterocyte	49.0670	28
ASTE1	0.7840	mature NK T cell	0.5925	28
RNF19A	0.8017	innate lymphoid cell	15.1038	28
PEX3	0.8073	innate lymphoid cell	1.0217	28
GABARAPL2	0.7038	colon endothelial cell	1.8184	28
MYOC	0.9910	fibroblast	0.3697	28
SH3YL1	0.6750	intestinal crypt stem cell of colon	0.8981	28
FAM136A	0.6276	transit amplifying cell of colon	0.5713	28
VCL	0.6532	BEST4+ enterocyte	3.6369	28
DEPDC1B	0.8680	transit amplifying cell of colon	0.3528	28
DAPK2	0.8285	type L enteroendocrine cell	3.8853	28
NSMAF	0.6096	mast cell	1.1748	28
ADSS2	0.6254	gamma-delta T cell	1.5669	28
STAP1	0.9187	plasma cell	2.6230	28
TIMP2	0.8906	fibroblast	5.4203	28
RFC1	0.6714	natural killer cell	1.6951	28
TBC1D23	0.3901	fibroblast	0.9620	28
CUL3	0.7619	innate lymphoid cell	10.1079	28
MYOM2	0.8585	natural killer cell	0.3906	28
OTC	0.9804	colon endothelial cell	0.1688	28
CYP46A1	0.8361	enteroglial cell	0.0601	28
ZZZ3	0.5837	innate lymphoid cell	1.8449	28
SLC18A1	0.9935	enterochromaffin-like cell	2.5003	28
USP2	0.9239	myofibroblast cell	0.8890	28
CASR	0.9930	enterochromaffin-like cell	2.1222	28
TUBG2	0.9357	tuft cell of colon	0.5952	28
RPL26L1	0.5836	intestinal crypt stem cell of colon	0.2542	28
FLT4	0.9811	colon endothelial cell	0.3734	28
NSUN2	0.6499	natural killer cell	0.7582	28
FBXO42	0.5126	myofibroblast cell	1.0892	28
MFAP3	0.7692	colon endothelial cell	0.4877	28
MRI1	0.6683	innate lymphoid cell	0.2196	28
METTL1	0.7498	paneth cell of colon	0.1435	28
HOXC8	0.9595	colon endothelial cell	0.0283	28
AGA	0.8176	natural killer cell	0.4367	28
PI4K2B	0.4928	plasma cell	0.4995	28
BOD1L1	0.4760	B cell	2.1083	28
MAT2B	0.5953	paneth cell of colon	0.6649	28
TLL1	0.9986	colon endothelial cell	2.1456	28
EDC4	0.7591	tuft cell of colon	0.0693	28
TRIO	0.7069	mast cell	7.7470	28
VCAN	0.9885	monocyte	13.2640	28
CLEC16A	0.6668	mast cell	1.7606	28
MSR1	0.9286	myeloid leukocyte	3.6300	28
CDH1	0.8105	BEST4+ enterocyte	6.7864	28
MTREX	0.5315	naive thymus-derived CD4-positive, alpha-beta T cell	1.5065	28
DNAH5	0.9587	fibroblast	0.3391	28
ZFYVE16	0.7611	myeloid leukocyte	4.0660	28
RIPOR1	0.8222	B cell	0.8395	28
C6	0.8263	colon endothelial cell	0.0281	28
RAI14	0.9649	colon endothelial cell	2.5087	28
SOX30	0.7764	BEST4+ enterocyte	0.0438	28
PNKP	0.5758	natural killer cell	0.6677	28
BEST2	0.9861	large intestine goblet cell	2.1524	28
PHLPP2	0.7468	BEST4+ enterocyte	1.4164	28
SPDL1	0.8503	transit amplifying cell of colon	0.3205	28
STAU2	0.5564	enterochromaffin-like cell	0.9377	28
SLC66A1	0.6547	colon macrophage	0.0975	28
CTNS	0.6466	myeloid leukocyte	0.2147	28
RTN4R	0.7807	large intestine goblet cell	0.0611	28
PHF23	0.6517	colon endothelial cell	0.3842	28
CDH10	0.8254	myeloid dendritic cell	0.0091	28
INPP4A	0.7367	naive thymus-derived CD4-positive, alpha-beta T cell	4.0969	28
RAB27B	0.9733	mast cell	4.1481	28
PSMA4	0.6697	paneth cell of colon	1.8066	28
MYO16	0.9043	mast cell	0.2373	28
LSG1	0.5111	mast cell	0.7248	28
PARP3	0.7625	paneth cell of colon	0.1329	28
TNC	0.9769	myofibroblast cell	3.9348	28
THAP3	0.6660	myofibroblast cell	0.1879	28
RIPOR3	0.8910	colon endothelial cell	0.8587	28
TDP1	0.5961	CD4-positive, alpha-beta T cell	0.4665	28
AIFM2	0.7973	natural killer cell	0.3165	28
SLC19A4P	0.9742	colon macrophage	0.0191	28
SPATA7	0.7316	innate lymphoid cell	0.4947	28
MED17	0.6793	myeloid dendritic cell	0.4626	28
RETSAT	0.8367	enterocyte of epithelium of large intestine	1.0992	28
CAPG	0.7974	mast cell	1.8755	28
AP2S1	0.6968	colon macrophage	1.9904	28
USH2A	0.9244	enterochromaffin-like cell	0.1246	28
ZPBP	0.8609	mast cell	0.0487	28
TG	0.8053	natural killer cell	0.8429	28
ADAM28	0.9282	B cell	11.2454	28
BARX2	0.9191	BEST4+ enterocyte	1.1761	28
DCUN1D1	0.5403	natural killer cell	0.7972	28
JADE2	0.6941	mature NK T cell	0.7848	28
ZIC2	0.9791	tuft cell of colon	0.0143	28
LCP2	0.9259	monocyte	9.2844	28
TRIT1	0.5857	type L enteroendocrine cell	0.2406	28
ADRB1	0.9263	gamma-delta T cell	0.5283	28
GUCA2B	0.9983	BEST4+ enterocyte	76.6075	28
CUL7	0.6673	tuft cell of colon	0.0874	28
CTNNA1	0.7420	enteroglial cell	8.7894	28
PHKA2	0.7584	innate lymphoid cell	0.8003	28
CNTLN	0.8415	myeloid leukocyte	1.0075	28
EPHA3	0.8816	myofibroblast cell	0.4575	28
HSPA5	0.7608	paneth cell of colon	11.2256	28
DSG2	0.8238	paneth cell of colon	2.6934	28
GEMIN8	0.7312	enteroglial cell	0.3079	28
OFD1	0.4681	CD8-positive, alpha-beta T cell	1.7948	28
GPM6B	0.9917	enteroglial cell	7.2703	28
MAGEC2	1.0000	enterocyte of epithelium of large intestine	0.0041	28
PREX2	0.9832	colon endothelial cell	2.3939	28
WDR37	0.5946	natural killer cell	1.4354	28
YTHDC2	0.5980	myeloid leukocyte	1.6171	28
CTPS2	0.6371	myeloid dendritic cell	0.5162	28
ATP6V1H	0.7787	myeloid leukocyte	2.9356	28
POLR2B	0.6731	natural killer cell	1.8258	28
ATOSA	0.5459	innate lymphoid cell	2.8512	28
ARAP2	0.7891	regulatory T cell	5.4011	28
TPR	0.5392	innate lymphoid cell	3.0893	28
CP	0.9825	fibroblast	1.4420	28
KATNIP	0.8434	enterochromaffin-like cell	2.2913	28
DTNBP1	0.7324	B cell	1.3731	28
XK	0.8905	intestinal crypt stem cell of colon	0.1860	28
ANO2	0.9988	colon endothelial cell	3.9562	28
FERRY3	0.6678	tuft cell of colon	0.3164	28
SCML1	0.6362	enterochromaffin-like cell	1.7405	28
WWC3	0.7420	mast cell	0.5601	28
ARHGAP6	0.8400	fibroblast	2.9028	28
FAM184B	0.8666	innate lymphoid cell	0.2469	28
MAP4	0.6331	enteroglial cell	4.0893	28
GOPC	0.6694	large intestine goblet cell	1.1323	28
ROS1	0.9398	transit amplifying cell of colon	0.0212	28
USP28	0.8782	tuft cell of colon	1.1638	28
HDAC9	0.8495	enterochromaffin-like cell	7.0616	28
TSPAN17	0.7021	type L enteroendocrine cell	0.1531	28
NOP16	0.8450	paneth cell of colon	1.0122	28
CC2D2A	0.7313	fibroblast	0.2259	28
RRM2B	0.7166	innate lymphoid cell	0.8641	28
ZNF800	0.4711	innate lymphoid cell	1.2222	28
TNFRSF17	0.9987	plasma cell	1.7616	28
SNX29	0.7990	myeloid leukocyte	4.8552	28
LMO3	0.9577	fibroblast	0.3398	28
MRPS10	0.5562	paneth cell of colon	0.4247	28
GUCA1A	0.9373	colon endothelial cell	0.0083	28
RSF1	0.4822	innate lymphoid cell	2.7042	28
VPS13D	0.5924	innate lymphoid cell	2.3841	28
CELF2	0.6587	naive thymus-derived CD4-positive, alpha-beta T cell	12.4233	28
FAM120A	0.5719	transit amplifying cell of colon	2.1253	28
R3HDM1	0.5890	naive thymus-derived CD4-positive, alpha-beta T cell	1.2730	28
COL9A2	0.8070	innate lymphoid cell	0.2318	28
KITLG	0.7677	fibroblast	1.1650	28
ERCC8	0.7708	myeloid leukocyte	0.7910	28
ADAMTS6	0.9516	B cell	1.0744	28
H6PD	0.6607	fibroblast	0.4234	28
VAMP3	0.6642	colon endothelial cell	0.8348	28
PER3	0.9271	enteroglial cell	3.4184	28
UTS2	0.8677	intestinal crypt stem cell of colon	0.0320	28
TNFRSF9	0.9336	gamma-delta T cell	2.0229	28
EPN3	0.9072	large intestine goblet cell	0.1785	28
LTBP1	0.9253	myofibroblast cell	2.6492	28
RCN1	0.7605	fibroblast	0.3739	28
ELN	0.9447	fibroblast	1.1924	28
RFC2	0.6417	enteroglial cell	0.3572	28
ARID1B	0.7343	innate lymphoid cell	12.7410	28
CLPTM1L	0.7148	plasma cell	0.9703	28
NEDD4L	0.8745	large intestine goblet cell	24.2935	28
FOXP3	0.9910	regulatory T cell	0.2777	28
PPP1R3F	0.9112	natural killer cell	0.4281	28
HEXB	0.7589	colon macrophage	1.9381	28
PTCD2	0.7539	paneth cell of colon	0.1589	28
NEXMIF	0.7852	myeloid leukocyte	0.4841	28
JKAMP	0.6891	natural killer cell	0.5277	28
DKK3	0.9243	enteroglial cell	1.9219	28
ARHGEF5	0.8602	BEST4+ enterocyte	0.8695	28
NFE2L3	0.8374	mast cell	1.2695	28
MCUR1	0.5534	intestinal crypt stem cell of colon	0.5551	28
LIMA1	0.7252	paneth cell of colon	3.6183	28
LETMD1	0.5759	innate lymphoid cell	0.5284	28
SLC4A8	0.8273	mast cell	0.6010	28
LAMC3	0.9758	fibroblast	0.3184	28
PTGER3	0.8733	fibroblast	0.0965	28
TNIP3	0.9294	gamma-delta T cell	2.4562	28
MAPK9	0.6432	gamma-delta T cell	0.6949	28
COL23A1	0.9191	myeloid leukocyte	0.7309	28
BCAR1	0.8077	colon endothelial cell	0.6746	28
FHIP1B	0.6552	enterocyte of epithelium of large intestine	0.5214	28
HERPUD1	0.7650	plasma cell	11.8670	28
HOMER3	0.8730	myeloid dendritic cell	0.4623	28
RAD51	0.8776	transit amplifying cell of colon	0.3002	28
POLQ	0.9642	transit amplifying cell of colon	0.6568	28
PIK3CB	0.6263	myeloid leukocyte	1.5662	28
CYBA	0.7236	plasma cell	10.5660	28
THOC3	0.7669	innate lymphoid cell	0.2135	28
HEBP2	0.4153	monocyte	1.0361	28
MPHOSPH9	0.6821	naive thymus-derived CD4-positive, alpha-beta T cell	1.0430	28
PLEKHA5	0.7578	enterochromaffin-like cell	4.9603	28
PRSS8	0.8834	paneth cell of colon	1.4133	28
SIKE1	0.5650	CD8-positive, alpha-beta T cell	0.4255	28
RRP12	0.5811	monocyte	0.9358	28
FNIP2	0.8445	myeloid leukocyte	10.5689	28
MSMO1	0.8047	enterocyte of epithelium of large intestine	1.5177	28
TTC17	0.5167	B cell	2.2688	28
ALX4	0.9419	myeloid dendritic cell	0.0151	28
FSTL4	0.9895	enterochromaffin-like cell	2.1446	28
FOXN3	0.7552	innate lymphoid cell	11.6568	28
METTL24	0.9115	gamma-delta T cell	0.3068	28
AKR7A2	0.7991	paneth cell of colon	1.0718	28
MRTO4	0.6927	transit amplifying cell of colon	0.4160	28
NNAT	0.8505	mature NK T cell	0.0309	28
USE1	0.4549	CD8-positive, alpha-beta T cell	0.3690	28
MCF2L2	0.6741	BEST4+ enterocyte	1.2196	28
NRIP2	0.8698	myofibroblast cell	0.0294	28
LAMA3	0.9131	BEST4+ enterocyte	12.7241	28
AP5M1	0.4451	intestinal crypt stem cell of colon	0.4058	28
ANAPC4	0.7539	myofibroblast cell	0.7809	28
KCNQ1	0.8166	tuft cell of colon	1.8178	28
TRAPPC3	0.6088	enterochromaffin-like cell	0.6027	28
THRAP3	0.3310	innate lymphoid cell	2.3777	28
PHPT1	0.6826	enterochromaffin-like cell	1.9527	28
ENTPD2	0.9206	type L enteroendocrine cell	0.3822	28
LY75	0.6399	intestinal crypt stem cell of colon	0.0950	28
ARID4B	0.7127	innate lymphoid cell	14.3635	28
OPN3	0.9025	myeloid leukocyte	1.3555	28
SDCCAG8	0.6691	myeloid leukocyte	1.6635	28
PTPRN	0.9815	enterochromaffin-like cell	0.2013	28
HHAT	0.8158	B cell	0.5818	28
KIF1B	0.8632	myeloid leukocyte	10.7640	28
FOXC1	0.9802	myofibroblast cell	3.0671	28
TBC1D22A	0.6694	myeloid leukocyte	5.4017	28
SYNE2	0.7211	CD4-positive, alpha-beta T cell	8.4776	28
PLEKHH1	0.8382	type L enteroendocrine cell	0.5936	28
ATP9A	0.8342	type L enteroendocrine cell	2.1244	28
SPO11	0.9583	enterocyte of epithelium of large intestine	0.0015	28
CBLN4	0.9998	type L enteroendocrine cell	0.0269	28
CHRDL2	0.9920	colon endothelial cell	0.0737	28
FAM168A	0.7564	innate lymphoid cell	2.0522	28
RELT	0.5892	myeloid leukocyte	0.5821	28
GALC	0.9409	mast cell	4.5585	28
NOP58	0.5446	regulatory T cell	3.2457	28
SZRD1	0.5093	natural killer cell	0.8874	28
KCNH2	0.9563	mast cell	0.2490	28
CUL1	0.6006	innate lymphoid cell	2.2878	28
FAM114A2	0.7481	natural killer cell	0.3125	28
CYFIP2	0.8057	B cell	1.9297	28
TAB2	0.5001	regulatory T cell	2.7230	28
GINM1	0.5853	fibroblast	1.0626	28
EIF2AK2	0.6319	colon endothelial cell	0.9405	28
USP36	0.7816	naive thymus-derived CD4-positive, alpha-beta T cell	7.4480	28
KMT2C	0.6882	innate lymphoid cell	11.1619	28
MCOLN3	0.9757	enterochromaffin-like cell	1.2109	28
CCDC85A	0.9892	type L enteroendocrine cell	0.0405	28
PUM2	0.6254	innate lymphoid cell	5.1349	28
MRPL43	0.5994	intestinal crypt stem cell of colon	0.5884	28
ITIH4	0.9108	myofibroblast cell	0.0715	28
ITIH1	0.9231	myeloid leukocyte	0.0115	28
HPF1	0.8844	natural killer cell	1.0150	28
ZFR	0.5951	natural killer cell	3.0916	28
ZNF280C	0.8755	innate lymphoid cell	1.0329	28
NPFFR2	0.9219	mast cell	0.0061	28
PHF21B	0.8980	tuft cell of colon	0.0738	28
TRAF1	0.8191	monocyte	2.0966	28
RC3H2	0.6063	innate lymphoid cell	1.3780	28
IL17RB	0.9866	tuft cell of colon	8.7555	28
TRAF3IP2	0.5901	paneth cell of colon	0.4846	28
GYG2	0.9573	type L enteroendocrine cell	0.2770	28
DCBLD2	0.8694	enteroglial cell	0.9157	28
SERPINB3	0.9852	intestinal crypt stem cell of colon	0.0010	28
SOAT1	0.7323	myeloid leukocyte	2.2572	28
PKP2	0.7873	intestinal crypt stem cell of colon	1.3290	28
MSH4	0.7575	mature NK T cell	0.0514	28
F7	0.9746	type L enteroendocrine cell	0.0204	28
GDI2	0.5298	myofibroblast cell	2.0541	28
PRDM1	0.8153	plasma cell	4.1309	28
ATG5	0.5160	plasma cell	1.5533	28
TMCC3	0.8497	monocyte	4.2445	28
PITHD1	0.5667	CD8-positive, alpha-beta T cell	1.0625	28
MTA3	0.9107	tuft cell of colon	3.4541	28
USP13	0.7911	innate lymphoid cell	0.1480	28
ATP11B	0.7313	innate lymphoid cell	6.8517	28
LAMC2	0.9352	BEST4+ enterocyte	7.7594	28
CDK14	0.9011	plasma cell	5.2323	28
SEC61A1	0.6108	plasma cell	1.0996	28
PPP1R12A	0.5577	natural killer cell	4.5714	28
RASGRF1	0.9047	myeloid dendritic cell	0.1173	28
CAMK2B	0.9724	type L enteroendocrine cell	0.3431	28
CROCC	0.8293	enterochromaffin-like cell	2.5286	28
POLR3E	0.6989	naive thymus-derived CD4-positive, alpha-beta T cell	1.1720	28
ATP2B4	0.7562	CD4-positive, alpha-beta T cell	3.6323	28
ZC3H11A	0.7717	type L enteroendocrine cell	0.0694	28
RIOK2	0.5753	naive thymus-derived CD4-positive, alpha-beta T cell	0.3722	28
YIPF1	0.6154	enteroglial cell	0.2147	28
NDC1	0.7307	transit amplifying cell of colon	0.5398	28
DGKG	0.8886	myofibroblast cell	0.8862	28
FLYWCH1	0.4549	enteroglial cell	0.1825	28
UNKL	0.7411	tuft cell of colon	0.5077	28
TBXAS1	0.8422	myeloid leukocyte	5.7911	28
PARP12	0.6301	BEST4+ enterocyte	0.3962	28
ALDH18A1	0.7716	enterochromaffin-like cell	0.7931	28
TARBP1	0.7155	tuft cell of colon	0.7437	28
GATB	0.7897	paneth cell of colon	0.2798	28
MXD1	0.8339	monocyte	8.0460	28
CDK17	0.6746	natural killer cell	7.5308	28
DNAJC25	0.6304	enterochromaffin-like cell	0.2284	28
SLC2A3	0.8338	colon endothelial cell	18.0406	28
PSD	0.7335	mast cell	0.1529	28
CTDP1	0.5631	large intestine goblet cell	0.5845	28
YBX3	0.8679	myofibroblast cell	13.4659	28
STYK1	0.8428	large intestine goblet cell	0.6236	28
WNK1	0.6841	innate lymphoid cell	6.3267	28
RPS17P5	0.9231	B cell	0.0009	28
CCAR1	0.3748	B cell	1.2513	28
OGFR	0.6444	innate lymphoid cell	0.7455	28
GNA15	0.8841	mast cell	1.3845	28
CREB3L3	0.8971	enterochromaffin-like cell	0.0373	28
PIGV	0.8525	myeloid dendritic cell	0.4575	28
PTPRU	0.9208	fibroblast	0.0679	28
SNRNP40	0.6741	natural killer cell	0.7655	28
RIMBP2	0.9727	enterochromaffin-like cell	6.5323	28
COL11A1	0.8819	fibroblast	0.0280	28
QSER1	0.6078	myeloid leukocyte	0.6015	28
MPC1	0.7019	intestinal crypt stem cell of colon	1.9676	28
ACAA1	0.7003	BEST4+ enterocyte	1.0705	28
BCAT1	0.8897	myeloid leukocyte	2.2693	28
HDAC7	0.8397	colon endothelial cell	1.0438	28
LZTS1	0.8974	colon endothelial cell	0.1190	28
PRDM6	0.9268	fibroblast	0.1185	28
WNT8A	0.9773	BEST4+ enterocyte	0.0007	28
SPAG4	0.9711	plasma cell	1.9330	28
NCKAP1	0.7325	colon endothelial cell	1.8285	28
MRPS35	0.7460	paneth cell of colon	1.2636	28
GUCY1B1	0.9657	myofibroblast cell	0.8150	28
SFSWAP	0.4677	naive thymus-derived CD4-positive, alpha-beta T cell	1.1265	28
TNK2	0.7085	monocyte	0.4894	28
MON2	0.4525	naive thymus-derived CD4-positive, alpha-beta T cell	2.6249	28
CDH3	0.8147	large intestine goblet cell	0.0387	28
ARSF	0.9791	monocyte	0.0291	28
GPBP1	0.7049	innate lymphoid cell	11.5589	28
DGAT2	0.9930	monocyte	0.6859	28
ZNF112	0.8485	tuft cell of colon	0.0497	28
CS	0.6634	paneth cell of colon	1.0339	28
LTK	0.8926	enterocyte of epithelium of large intestine	0.1160	28
MRPS24	0.8511	myofibroblast cell	0.1951	28
ELMO2	0.5760	naive thymus-derived CD4-positive, alpha-beta T cell	0.3249	28
WAPL	0.5652	innate lymphoid cell	2.3802	28
VMP1	0.6915	enteroglial cell	10.9390	28
APPBP2	0.4539	myeloid leukocyte	1.0411	28
POLD1	0.8172	BEST4+ enterocyte	0.2858	28
SEZ6	0.8266	type L enteroendocrine cell	0.0825	28
EIF4B	0.5030	myeloid dendritic cell	2.8556	28
SLC6A16	0.8605	B cell	0.1813	28
BICRA	0.7617	type L enteroendocrine cell	0.1283	28
SPHK2	0.6491	type L enteroendocrine cell	0.2557	28
RPL18	0.5399	intestinal crypt stem cell of colon	23.1686	28
CA11	0.7395	myofibroblast cell	0.1306	28
ISOC2	0.7907	transit amplifying cell of colon	0.7642	28
U2AF2	0.6962	innate lymphoid cell	0.7450	28
EPN1	0.6212	intestinal crypt stem cell of colon	0.8607	28
MED29	0.6171	BEST4+ enterocyte	1.7518	28
AHRR	0.9361	myeloid leukocyte	0.0443	28
GSC2	1.0000	enterocyte of epithelium of large intestine	0.0001	28
ZNF275	0.6825	plasma cell	0.2191	28
MTMR1	0.6919	B cell	1.0544	28
GPC1	0.9502	enteroglial cell	0.8246	28
ADCK1	0.7851	innate lymphoid cell	0.2679	28
HAGH	0.5863	enterochromaffin-like cell	0.7000	28
RNF4	0.4364	gamma-delta T cell	0.7665	28
CASP8	0.7719	natural killer cell	3.1208	28
LIMCH1	0.9481	colon endothelial cell	3.9212	28
INTS13	0.5587	enterochromaffin-like cell	0.2340	28
TM7SF3	0.6255	innate lymphoid cell	0.6505	28
DLX3	0.9368	large intestine goblet cell	0.0258	28
SPA17	0.8422	enterochromaffin-like cell	0.3142	28
TSPAN32	0.8903	natural killer cell	0.2696	28
CCN5	0.9831	enteroglial cell	7.3345	28
DMRT3	0.9732	large intestine goblet cell	0.0015	28
ST3GAL6	0.8297	myeloid leukocyte	1.2685	28
ATP2C2	0.9031	large intestine goblet cell	3.0406	28
NGFR	0.9887	enteroglial cell	1.1556	28
CDON	0.9483	type L enteroendocrine cell	0.3701	28
TAF2	0.6465	natural killer cell	1.5223	28
HIPK2	0.7943	B cell	11.7339	28
TNPO3	0.5204	innate lymphoid cell	1.5992	28
BORCS8-MEF2B	0.9941	plasma cell	0.0001	28
RFXANK	0.5910	myofibroblast cell	0.3004	28
TMEM161A	0.6078	myofibroblast cell	0.1487	28
LPAR2	0.8674	tuft cell of colon	0.7014	28
CTSA	0.7409	paneth cell of colon	1.3064	28
SUGP2	0.6373	tuft cell of colon	0.9925	28
SLC12A2	0.8204	large intestine goblet cell	5.9962	28
SNX24	0.7131	myeloid leukocyte	0.7670	28
EYA2	0.8509	type L enteroendocrine cell	1.4128	28
CNN2	0.6643	naive thymus-derived CD4-positive, alpha-beta T cell	1.1124	28
ABCA7	0.5182	naive thymus-derived CD4-positive, alpha-beta T cell	0.2760	28
SNCAIP	0.8552	myeloid leukocyte	0.1271	28
DDX20	0.5110	natural killer cell	0.1850	28
BTBD1	0.6761	innate lymphoid cell	1.6200	28
FAR2	0.6352	large intestine goblet cell	1.5248	28
BCAS1	0.9672	large intestine goblet cell	8.4019	28
POU1F1	0.9189	mast cell	0.0122	28
CHI3L2	0.8335	naive thymus-derived CD4-positive, alpha-beta T cell	0.1130	28
SBNO2	0.6276	monocyte	0.7351	28
PMS1	0.5992	mature NK T cell	0.6134	28
HMG20B	0.6917	large intestine goblet cell	0.6455	28
CALCRL	0.9900	colon endothelial cell	6.0462	28
TAF11	0.6060	natural killer cell	0.9616	28
ANKS1A	0.6238	innate lymphoid cell	2.3848	28
AP3D1	0.4809	enterochromaffin-like cell	0.9382	28
ZNF76	0.5161	enterochromaffin-like cell	0.3555	28
NHERF2	0.9767	colon endothelial cell	3.2747	28
NTHL1	0.7457	enteroglial cell	0.3783	28
BLTP3A	0.6512	myeloid leukocyte	0.5044	28
GNAI3	0.4790	innate lymphoid cell	2.5203	28
IPO5	0.5406	enteroglial cell	0.6769	28
OAT	0.6882	myofibroblast cell	2.8245	28
WDR3	0.6627	mature NK T cell	0.3335	28
PKN2	0.4714	innate lymphoid cell	3.0530	28
WDR18	0.7407	paneth cell of colon	0.3812	28
TRAM2	0.7834	plasma cell	0.7865	28
NTN1	0.9536	fibroblast	1.0457	28
GLP2R	0.9324	fibroblast	0.3104	28
MCM10	0.9502	mature NK T cell	0.2499	28
DGKA	0.7259	naive thymus-derived CD4-positive, alpha-beta T cell	0.7831	28
ERBB3	0.8447	enteroglial cell	2.4103	28
ROPN1	0.9344	tuft cell of colon	0.0861	28
ANKRD44	0.8400	B cell	15.0530	28
KARS1	0.6059	paneth cell of colon	0.7986	28
ADAT1	0.6228	innate lymphoid cell	0.3490	28
PDIA5	0.8183	large intestine goblet cell	0.6253	28
TBC1D22B	0.6582	BEST4+ enterocyte	0.6097	28
NDUFB4	0.6581	intestinal crypt stem cell of colon	2.4129	28
SPEN	0.3789	BEST4+ enterocyte	2.1433	28
MYLK	0.9434	myofibroblast cell	4.5987	28
ZC3H15	0.4569	CD8-positive, alpha-beta T cell	1.7154	28
MAP2K4	0.5088	naive thymus-derived CD4-positive, alpha-beta T cell	1.9486	28
PACC1	0.6894	naive thymus-derived CD4-positive, alpha-beta T cell	0.3412	28
SNAP91	0.9464	innate lymphoid cell	0.5010	28
SLK	0.5418	paneth cell of colon	1.9513	28
CYB5R4	0.7532	monocyte	2.1790	28
COL17A1	0.9536	enterocyte of epithelium of large intestine	0.8105	28
GSTO2	0.8451	enterochromaffin-like cell	0.6700	28
SEC61A2	0.5879	gamma-delta T cell	0.2334	28
PRKCQ	0.8487	natural killer cell	3.9016	28
TLE2	0.7798	myofibroblast cell	0.3721	28
ASB1	0.4952	myofibroblast cell	0.1073	28
FAM107B	0.7035	plasma cell	13.2019	28
ME1	0.8930	myeloid leukocyte	2.0653	28
TBC1D1	0.6202	myofibroblast cell	2.1571	28
CDK13	0.6758	innate lymphoid cell	4.2730	28
MTHFD2	0.9021	myofibroblast cell	4.4960	28
SLC9A7	0.8186	myeloid leukocyte	0.8266	28
FOXJ2	0.6471	innate lymphoid cell	0.2651	28
YBX1	0.6015	intestinal crypt stem cell of colon	7.4002	28
PDE4A	0.8081	gamma-delta T cell	8.1184	28
PPP2R5A	0.6189	innate lymphoid cell	1.7431	28
CTNNA2	0.9785	tuft cell of colon	1.1232	28
ELAVL1	0.5931	natural killer cell	0.8487	28
TIE1	0.9856	colon endothelial cell	1.1060	28
DIP2B	0.7008	type L enteroendocrine cell	4.6339	28
SMARCD1	0.6353	natural killer cell	0.6410	28
KDM4A	0.9006	tuft cell of colon	0.5887	28
NFYC	0.4482	monocyte	0.8095	28
ZMYND12	0.7237	mature NK T cell	0.0367	28
SLC9A3	0.9748	enterocyte of epithelium of large intestine	0.3332	28
NGEF	0.8324	enterocyte of epithelium of large intestine	0.4821	28
