gene	tau	top_cell_state	top_expr	n_states
TMEM200B	0.7828	pericyte	0.1865	21
SRSF4	0.2787	neural crest cell	1.4134	21
MECR	0.3164	stem cell	0.2652	21
PTPRU	0.7313	colon epithelial cell	0.0909	21
LINC01648	1.0000	enterocyte	0.0004	21
MATN1	0.7338	enteroendocrine cell	0.0075	21
MATN1-AS1	0.7286	epithelial cell	0.0403	21
LAPTM5	0.9787	hematopoietic cell	4.8034	21
ENSG00000229607	0.9935	enteric neuron	0.0011	21
LINC01778	0.9314	enteric smooth muscle cell	0.0198	21
SDC3	0.7287	endothelial cell of artery	0.4289	21
PUM1	0.3524	enteric neuron	0.9637	21
NKAIN1	0.9409	enteric neuron	0.1552	21
SNRNP40	0.3940	neural crest cell	0.9253	21
ZCCHC17	0.4583	neural crest cell	0.9599	21
ENSG00000229044	0.9798	erythroblast	0.0010	21
FABP3	0.7989	colon epithelial cell	0.3383	21
SERINC2	0.6278	colon epithelial cell	0.6857	21
ENSG00000229167	0.9274	mesothelial cell	0.0006	21
TINAGL1	0.7816	endothelial cell of lymphatic vessel	1.3404	21
HCRTR1	0.9773	neural crest cell	0.0360	21
PEF1	0.4295	endothelial cell of lymphatic vessel	0.9387	21
PEF1-AS1	0.8599	stem cell	0.0005	21
COL16A1	0.7710	fibroblast	0.5610	21
ADGRB2	0.7494	mesothelial cell	0.0927	21
SPOCD1	0.8431	hematopoietic cell	0.0093	21
ENSG00000203620	0.8309	endothelial cell of artery	0.0082	21
ENSG00000269967	0.6266	colon epithelial cell	0.0045	21
PTP4A2	0.5047	hematopoietic cell	1.8283	21
ENSG00000228634	0.9326	endothelial cell of artery	0.0017	21
KHDRBS1	0.4759	enteric neuron	4.0667	21
ENSG00000203325	0.6517	interstitial cell of Cajal	0.0230	21
TMEM39B	0.3869	endothelial cell of lymphatic vessel	0.3558	21
KPNA6	0.3091	enteric neuron	0.5100	21
TXLNA	0.5960	endothelial cell of artery	0.3247	21
CCDC28B	0.5408	enteric neuron	0.7802	21
ENSG00000224066	0.7022	mesothelial cell	0.0084	21
IQCC	0.4954	neural crest cell	0.0496	21
DCDC2B	0.8616	endothelial cell of artery	0.0051	21
TMEM234	0.2606	colon epithelial cell	0.1841	21
EIF3I	0.2629	epithelial cell	2.4142	21
FAM167B	0.9692	vein endothelial cell	0.5083	21
LCK	0.8989	hematopoietic cell	0.1262	21
HDAC1	0.4365	colon epithelial cell	1.0714	21
MARCKSL1	0.6133	endothelial cell of artery	18.6975	21
TSSK3	0.8190	endothelial cell of lymphatic vessel	0.0128	21
FAM229A	0.6645	endothelial cell of artery	0.1458	21
BSDC1	0.4387	enteric neuron	0.6628	21
ZBTB8B	0.6873	neural crest cell	0.0626	21
ZBTB8A	0.4716	vein endothelial cell	0.2737	21
ZBTB8OS	0.3455	endothelial cell of lymphatic vessel	0.4633	21
RBBP4	0.3787	neural crest cell	1.8261	21
SYNC	0.6009	enteric smooth muscle cell	0.5152	21
ENSG00000224409	0.9627	vein endothelial cell	0.0003	21
NHSL3	0.7352	colon epithelial cell	0.4147	21
YARS1	0.3882	vein endothelial cell	0.3994	21
S100PBP	0.3948	endothelial cell of artery	0.2524	21
FNDC5	0.9133	enteric neuron	0.5589	21
HPCA	0.8735	enteroendocrine cell	0.1178	21
TMEM54	0.8121	colon epithelial cell	0.3357	21
RNF19B	0.6457	hematopoietic cell	0.1004	21
ENSG00000236065	0.9779	pericyte	0.0010	21
AK2	0.4402	enterocyte	1.3882	21
AZIN2	0.5903	mesodermal cell	0.0500	21
TRIM62	0.5822	pericyte	0.0368	21
ZNF362	0.4691	mesodermal cell	0.3395	21
ENSG00000270115	0.8838	pericyte	0.0009	21
ENSG00000225313	0.7700	myofibroblast cell	0.0012	21
PHC2	0.4901	enteric neuron	0.4100	21
PHC2-AS1	0.8118	intestine goblet cell	0.0011	21
ZSCAN20	0.3745	enteric neuron	0.0220	21
CSMD2	0.8820	neural crest cell	0.0384	21
C1orf94	0.9805	neural crest cell	0.0127	21
SMIM12	0.5733	endothelial cell of lymphatic vessel	0.7184	21
GJB5	0.9933	colon epithelial cell	0.0022	21
GJB4	0.8386	colon epithelial cell	0.0067	21
GJB3	0.9960	colon epithelial cell	0.0081	21
GJA4	0.9913	endothelial cell of artery	14.3520	21
ENSG00000230163	0.9774	mesodermal cell	0.0002	21
DLGAP3	0.9301	hematopoietic cell	0.0639	21
ENSG00000271741	0.6462	interstitial cell of Cajal	0.0099	21
TMEM35B	0.7837	endothelial cell of lymphatic vessel	0.0069	21
ZMYM6	0.4073	hematopoietic cell	0.0797	21
ZMYM1	0.4096	mesodermal cell	0.1148	21
SFPQ	0.4837	neural crest cell	3.6939	21
ZMYM4	0.3056	neural crest cell	0.3017	21
ZMYM4-AS1	0.9409	mesothelial cell	0.0023	21
KIAA0319L	0.4287	endothelial cell of lymphatic vessel	0.3298	21
NCDN	0.4953	interstitial cell of Cajal	0.0935	21
TFAP2E-AS1	0.8415	hematopoietic cell	0.0120	21
TFAP2E	0.9599	hematopoietic cell	0.0066	21
PSMB2	0.2913	endothelial cell of lymphatic vessel	1.9275	21
C1orf216	0.6570	enteric neuron	0.1892	21
CLSPN	0.5778	neural crest cell	0.4401	21
ENSG00000232335	0.9219	enteric neuron	0.0023	21
AGO4	0.5411	endothelial cell of artery	0.1616	21
AGO1	0.5529	enteric neuron	0.3103	21
ENSG00000271914	0.8471	mesothelial cell	0.0023	21
AGO3	0.4009	fibroblast	0.4662	21
TEKT2	0.7849	mesothelial cell	0.0664	21
ADPRS	0.2971	epithelial cell	0.4406	21
COL8A2	0.9725	mesothelial cell	0.1892	21
TRAPPC3	0.3895	endothelial cell of lymphatic vessel	0.9380	21
MAP7D1	0.6360	enteric neuron	0.9953	21
THRAP3	0.2363	interstitial cell of Cajal	1.4610	21
SH3D21	0.7363	hematopoietic cell	0.0518	21
EVA1B	0.7375	pericyte	1.2633	21
STK40	0.5515	endothelial cell of artery	0.2512	21
LSM10	0.5121	hematopoietic cell	0.6682	21
OSCP1	0.4667	mesothelial cell	0.0873	21
MRPS15	0.3002	endothelial cell of lymphatic vessel	1.2466	21
CSF3R	0.9774	hematopoietic cell	0.7172	21
GRIK3	0.9455	neural crest cell	0.2259	21
LITATS1	0.8212	endothelial cell of artery	0.0532	21
ZC3H12A	0.6803	colon epithelial cell	0.1165	21
MEAF6	0.5207	enteric neuron	1.5727	21
SNIP1	0.3604	mesodermal cell	0.0658	21
DNALI1	0.5915	enteroendocrine cell	0.4246	21
GNL2	0.3034	neural crest cell	0.4562	21
RSPO1	0.9297	mesothelial cell	0.3403	21
AIRIM	0.4512	neural crest cell	0.2378	21
CDCA8	0.6020	neural crest cell	0.4099	21
EPHA10	0.8781	enteric neuron	0.0101	21
MANEAL	0.9573	enteric neuron	0.1359	21
YRDC	0.3727	endothelial cell of artery	0.1210	21
C1orf122	0.5258	myofibroblast cell	1.3113	21
MTF1	0.3639	endothelial cell of lymphatic vessel	0.1156	21
INPP5B	0.4199	hematopoietic cell	0.0791	21
INPP5B-AS1	0.8629	colon epithelial cell	0.0025	21
SF3A3	0.3730	neural crest cell	0.6583	21
FHL3	0.7783	myofibroblast cell	1.6539	21
UTP11	0.3728	endothelial cell of artery	0.6842	21
POU3F1	0.8265	enteric neuron	0.0160	21
MIR3659HG	0.8700	pericyte	0.0008	21
RRAGC	0.3956	endothelial cell of artery	0.3342	21
RRAGC-DT	0.6483	endothelial cell of lymphatic vessel	0.0352	21
MYCBP	0.3030	epithelial cell	0.2391	21
ENSG00000274944	0.9624	interstitial cell of Cajal	0.0022	21
RHBDL2	0.8908	pericyte	0.0329	21
AKIRIN1	0.4422	enteric neuron	0.8206	21
NDUFS5	0.2607	enteric smooth muscle cell	5.4655	21
MACF1	0.6527	endothelial cell of lymphatic vessel	1.8270	21
ENSG00000226438	0.9874	interstitial cell of Cajal	0.0031	21
BMP8A	0.9440	pericyte	0.0036	21
PABPC4	0.3843	pericyte	1.0037	21
PABPC4-AS1	0.8089	erythroblast	0.0005	21
HEYL	0.9497	pericyte	1.0585	21
ENSG00000225903	0.9241	neural crest cell	0.0005	21
HPCAL4	0.9262	enteric smooth muscle cell	0.2730	21
PPIE	0.3023	epithelial cell	0.6479	21
BMP8B	0.6840	neural crest cell	0.0055	21
OXCT2	0.8264	fibroblast	0.0167	21
ENSG00000261798	0.9708	epithelial cell	0.0027	21
TRIT1	0.2788	epithelial cell	0.2110	21
MYCL	0.8192	hematopoietic cell	0.2444	21
MYCL-AS1	0.9155	enteric smooth muscle cell	0.0036	21
MFSD2A	0.8097	neural crest cell	0.0640	21
CAP1	0.6093	hematopoietic cell	2.7532	21
PPT1	0.6410	hematopoietic cell	1.1949	21
RLF	0.4231	neural crest cell	0.3338	21
TMCO2	0.9017	enteroendocrine cell	0.0034	21
ZMPSTE24-DT	0.3433	colon epithelial cell	0.2493	21
ZMPSTE24	0.4743	epithelial cell	0.3293	21
COL9A2	0.8011	enteric neuron	0.2709	21
SMAP2	0.8761	hematopoietic cell	0.6989	21
ZFP69B	0.7330	enteric neuron	0.0732	21
ZFP69	0.6103	neural crest cell	0.0449	21
EXO5-DT	0.5685	mesothelial cell	0.0141	21
EXO5	0.4118	enteric neuron	0.0647	21
ENSG00000227278	0.9651	enteric neuron	0.0016	21
ENSG00000238186	0.9881	vein endothelial cell	0.0019	21
ZNF684	0.3427	myofibroblast cell	0.0534	21
RIMS3	0.9748	enteric neuron	0.5245	21
NFYC-AS1	0.4581	colon epithelial cell	0.0182	21
NFYC	0.3655	interstitial cell of Cajal	0.7653	21
KCNQ4	0.8514	pericyte	0.0315	21
CITED4	0.8200	endothelial cell of artery	0.1909	21
CTPS1	0.5769	neural crest cell	0.3722	21
SLFNL1-AS1	0.6385	vein endothelial cell	0.0033	21
SLFNL1	0.7779	colon epithelial cell	0.0059	21
SCMH1	0.6153	interstitial cell of Cajal	0.5625	21
SCMH1-DT	0.8965	epithelial cell	0.0041	21
FOXO6	0.9330	mesothelial cell	0.0721	21
FOXO6-AS1	0.9573	epithelial cell	0.0045	21
EDN2	0.9863	mesothelial cell	0.1010	21
HIVEP3	0.7900	endothelial cell of lymphatic vessel	0.1963	21
GUCA2B	0.9737	intestine goblet cell	1.7538	21
GUCA2A	0.9879	intestine goblet cell	4.4598	21
FOXJ3	0.2913	mesodermal cell	0.2148	21
RIMKLA	0.8513	enteric neuron	0.0683	21
ZMYND12	0.7957	endothelial cell of lymphatic vessel	0.0318	21
PPCS	0.5068	epithelial cell	1.0947	21
CCDC30	0.6755	mesothelial cell	0.1117	21
PPIH	0.2389	neural crest cell	0.5845	21
ENSG00000234917	0.6031	epithelial cell	0.0083	21
YBX1	0.3687	neural crest cell	16.4632	21
CLDN19	0.7781	colon epithelial cell	0.0905	21
P3H1	0.6451	endothelial cell of lymphatic vessel	0.7873	21
C1orf50	0.3526	enteric neuron	0.4087	21
TMEM269	0.9885	hematopoietic cell	0.0022	21
SVBP	0.4233	enteric neuron	1.5242	21
ERMAP	0.6502	erythroblast	0.1965	21
ZNF691-DT	0.6247	vein endothelial cell	0.0129	21
ZNF691	0.3166	mesodermal cell	0.1539	21
SLC2A1	0.7736	mesothelial cell	1.6700	21
SLC2A1-DT	0.7189	mesothelial cell	0.0537	21
CFAP144	0.8645	enteroendocrine cell	0.0122	21
EBNA1BP2	0.3460	epithelial cell	0.7247	21
CFAP57	0.9522	mesothelial cell	0.0159	21
TMEM125	0.8068	colon epithelial cell	0.3579	21
C1orf210	0.7952	epithelial cell	0.5645	21
TIE1	0.9189	endothelial cell of artery	4.5603	21
MPL	0.9064	mesothelial cell	0.0005	21
CDC20-DT	0.8253	endothelial cell of lymphatic vessel	0.0151	21
CDC20	0.6610	neural crest cell	1.2510	21
ELOVL1	0.5341	endothelial cell of artery	0.6075	21
MED8	0.2592	fibroblast	0.3810	21
MED8-AS1	0.9119	colon epithelial cell	0.0006	21
SZT2	0.3267	mesothelial cell	0.0914	21
SZT2-AS1	0.8635	intestine goblet cell	0.0033	21
HYI	0.4406	interstitial cell of Cajal	0.6493	21
HYI-AS1	0.6176	pericyte	0.0041	21
PTPRF	0.7295	mesothelial cell	1.3682	21
KDM4A	0.2459	enteric neuron	0.2174	21
KDM4A-AS1	0.5762	pericyte	0.0176	21
ST3GAL3	0.5857	interstitial cell of Cajal	0.2490	21
ST3GAL3-AS1	0.8683	interstitial cell of Cajal	0.0019	21
ARTN	0.9661	pericyte	0.1151	21
LINC02918	0.7850	endothelial cell of artery	0.0103	21
IPO13	0.5007	enteric neuron	0.1287	21
DPH2	0.3600	neural crest cell	0.1574	21
ATP6V0B	0.5985	enteric neuron	2.5765	21
B4GALT2	0.4556	colon epithelial cell	0.1972	21
CCDC24	0.7258	colon epithelial cell	0.3125	21
SLC6A9	0.8904	pericyte	0.2733	21
ENSG00000230615	0.8973	erythroblast	0.0963	21
KLF17	0.8753	myofibroblast cell	0.0008	21
DMAP1	0.3645	enteric neuron	0.4647	21
ERI3	0.3689	epithelial cell	1.0567	21
RNF220	0.4818	endothelial cell of artery	0.3239	21
TMEM53	0.5987	enteroendocrine cell	0.2541	21
ARMH1	0.8846	hematopoietic cell	0.1190	21
KIF2C	0.6583	neural crest cell	0.4454	21
ENSG00000225721	0.8142	epithelial cell	0.0026	21
RPS8	0.3160	stem cell	80.6873	21
BEST4	0.6552	colon epithelial cell	0.0608	21
PLK3	0.7288	endothelial cell of artery	0.3797	21
DYNLT4	0.8131	intestine goblet cell	0.0046	21
BTBD19	0.8066	endothelial cell of artery	0.1047	21
PTCH2	0.8213	fibroblast	0.1691	21
EIF2B3	0.6942	endothelial cell of artery	0.6513	21
HECTD3	0.6452	endothelial cell of artery	0.1701	21
UROD	0.5934	endothelial cell of artery	1.2215	21
ZSWIM5	0.7198	enteric neuron	0.1095	21
LINC01144	0.6841	colon epithelial cell	0.0065	21
HPDL	0.7141	colon epithelial cell	0.1460	21
MUTYH	0.4029	colon epithelial cell	0.2488	21
TOE1	0.4252	neural crest cell	0.1637	21
TESK2	0.5734	colon epithelial cell	0.0718	21
CCDC163	0.6385	enteric neuron	0.0639	21
MMACHC	0.3755	colon epithelial cell	0.0405	21
PRDX1	0.4553	enterocyte	6.1171	21
AKR1A1	0.4242	enterocyte	2.1232	21
NASP	0.5288	neural crest cell	3.3207	21
CCDC17	0.7153	myofibroblast cell	0.0087	21
GPBP1L1	0.4271	colon epithelial cell	0.5244	21
TMEM69	0.4913	epithelial cell	0.6258	21
IPP	0.4491	mesothelial cell	0.1067	21
MAST2	0.3679	enteric smooth muscle cell	0.1229	21
PIK3R3	0.8816	endothelial cell of artery	0.5768	21
ENSG00000226957	0.9571	endothelial cell of artery	0.0076	21
ENSG00000227857	0.7929	enteroendocrine cell	0.0056	21
TSPAN1	0.8871	colon epithelial cell	0.6199	21
POMGNT1	0.3340	interstitial cell of Cajal	0.3084	21
LURAP1	0.6814	neural crest cell	0.0238	21
RAD54L	0.6131	neural crest cell	0.1479	21
LRRC41	0.3205	myofibroblast cell	0.6949	21
UQCRH	0.3211	intestine goblet cell	8.1726	21
NSUN4	0.3131	endothelial cell of artery	0.1172	21
FAAH	0.7107	colon epithelial cell	0.1315	21
DMBX1	0.9453	erythroblast	0.0013	21
TMEM275	0.9154	mesothelial cell	0.0026	21
MKNK1-AS1	0.9243	enteric neuron	0.0016	21
KNCN	0.9655	enteric smooth muscle cell	0.0046	21
MKNK1	0.7802	hematopoietic cell	0.7062	21
MOB3C	0.8441	endothelial cell of artery	0.2875	21
ATPAF1	0.2791	neural crest cell	0.4394	21
TEX38	0.8855	enteroendocrine cell	0.0011	21
EFCAB14-AS1	0.9725	mesothelial cell	0.0002	21
EFCAB14	0.9517	endothelial cell of artery	4.7865	21
CYP4B1	0.9666	mesothelial cell	0.0236	21
CYP4A11	0.9777	pericyte	0.0032	21
CYP4X1	0.8108	pericyte	0.1028	21
CYP4Z1	0.9429	progenitor cell	0.0031	21
CYP4A22-AS1	0.8120	endothelial cell of lymphatic vessel	0.0067	21
CYP4A22	1.0000	pericyte	0.0008	21
LINC00853	0.6452	erythroblast	0.0197	21
PDZK1IP1	0.9762	mesothelial cell	0.2386	21
TAL1	0.8469	endothelial cell of lymphatic vessel	0.2418	21
ENSG00000226252	0.9825	endothelial cell of lymphatic vessel	0.0320	21
STIL	0.5634	neural crest cell	0.0963	21
CMPK1	0.3108	epithelial cell	0.7437	21
LINC01389	0.9772	colon epithelial cell	0.0351	21
FOXE3	0.9882	mesothelial cell	0.0164	21
FOXD2-AS1	0.9581	colon epithelial cell	0.1293	21
FOXD2	0.9880	colon epithelial cell	0.5075	21
LINC01738	0.9691	colon epithelial cell	0.0037	21
TRABD2B	0.7016	mesodermal cell	0.0588	21
ENSG00000225028	0.9619	fibroblast	0.0001	21
LINC02794	0.9778	mesothelial cell	0.0009	21
ENSG00000279096	0.8532	progenitor cell	0.0013	21
ENSG00000223720	0.8933	progenitor cell	0.0012	21
SLC5A9	0.9212	enterocyte	0.0831	21
ENSG00000272491	0.8184	vein endothelial cell	0.0023	21
SPATA6	0.5792	mesodermal cell	0.1784	21
AGBL4	0.8487	enteroendocrine cell	0.0284	21
BEND5	0.5516	enteric neuron	0.4341	21
ENSG00000229846	0.9632	enterocyte	0.0001	21
ELAVL4	0.9857	enteric neuron	6.7517	21
ELAVL4-AS1	0.9923	enteric neuron	0.0024	21
DMRTA2	0.8985	enteric neuron	0.0014	21
FAF1	0.3823	interstitial cell of Cajal	0.2208	21
CDKN2C	0.7934	interstitial cell of Cajal	0.1874	21
LINC01562	0.7641	myofibroblast cell	0.0079	21
RNF11	0.4575	erythroblast	0.6412	21
ENSG00000236434	0.8693	interstitial cell of Cajal	0.0023	21
TTC39A	0.8631	enteroendocrine cell	0.1777	21
TTC39A-AS1	0.9196	enteroendocrine cell	0.0142	21
EPS15	0.7290	endothelial cell of lymphatic vessel	0.6932	21
ENSG00000238140	0.9446	vein endothelial cell	0.0011	21
EPS15-AS1	0.8179	intestine goblet cell	0.0084	21
OSBPL9	0.2947	pericyte	0.5157	21
NRDC	0.2822	enteric neuron	0.7104	21
ENSG00000266993	0.5863	vein endothelial cell	0.0070	21
ENSG00000272175	0.8180	pericyte	0.0015	21
RAB3B	0.8967	enteroendocrine cell	1.0757	21
TXNDC12	0.4268	colon epithelial cell	1.3359	21
KTI12	0.3962	epithelial cell	0.1204	21
ENSG00000223390	0.9174	myofibroblast cell	0.0006	21
BTF3L4	0.5463	enteric neuron	1.7057	21
ZFYVE9	0.3570	fibroblast	0.1271	21
CC2D1B	0.3832	enteroendocrine cell	0.0511	21
ENSG00000272100	0.6856	intestine goblet cell	0.0020	21
ORC1	0.5942	neural crest cell	0.0914	21
PRPF38A	0.3220	neural crest cell	0.8080	21
TUT4	0.6684	myofibroblast cell	1.7184	21
ENSG00000272371	0.7979	mesodermal cell	0.0029	21
GPX7	0.6039	myofibroblast cell	1.4469	21
SHISAL2A	0.7549	hematopoietic cell	0.0305	21
COA7	0.4116	endothelial cell of lymphatic vessel	0.1629	21
ZYG11B	0.4876	enteric neuron	0.3458	21
ZYG11A	0.8302	progenitor cell	0.0170	21
ENSG00000242391	0.9427	progenitor cell	0.0001	21
ECHDC2	0.6133	progenitor cell	0.8017	21
SCP2	0.3918	enterocyte	1.7763	21
PODN	0.8258	interstitial cell of Cajal	0.0825	21
ENSG00000232993	0.9417	fibroblast	0.0004	21
SLC1A7	0.9684	enteric neuron	0.0050	21
ENSG00000235563	0.8854	fibroblast	0.0020	21
CPT2	0.4730	enterocyte	0.2037	21
ENSG00000236723	0.6107	enteric neuron	0.0129	21
CZIB	0.4754	endothelial cell of lymphatic vessel	1.0488	21
CZIB-DT	0.6926	mesothelial cell	0.0111	21
MAGOH	0.2081	interstitial cell of Cajal	1.1876	21
MAGOH-DT	0.7125	endothelial cell of lymphatic vessel	0.0242	21
LRP8	0.7293	enteric neuron	0.0685	21
LRP8-DT	0.9417	mesothelial cell	0.0035	21
LINC02812	0.9969	hematopoietic cell	0.0178	21
DMRTB1	0.9861	enteroendocrine cell	0.0081	21
GLIS1	0.8713	myofibroblast cell	0.0353	21
NDC1	0.3944	neural crest cell	0.1795	21
YIPF1	0.4478	endothelial cell of artery	0.2298	21
DIO1	0.9061	enterocyte	0.0373	21
IFT25	0.3358	interstitial cell of Cajal	0.8120	21
LRRC42	0.4693	enteroendocrine cell	0.5180	21
LDLRAD1	0.9533	enteroendocrine cell	0.0085	21
TMEM59	0.3418	mesothelial cell	2.6919	21
TCEANC2	0.4723	endothelial cell of lymphatic vessel	0.1069	21
CDCP2	0.9846	vein endothelial cell	0.0004	21
ENSG00000256407	0.9239	vein endothelial cell	0.0073	21
CYB5RL	0.7280	vein endothelial cell	0.1158	21
MRPL37	0.4160	intestine goblet cell	1.0844	21
SSBP3	0.5123	enteric neuron	0.9475	21
SSBP3-AS1	0.8571	interstitial cell of Cajal	0.0050	21
ENSG00000225632	0.9388	enteroendocrine cell	0.0007	21
ENSG00000232245	1.0000	myofibroblast cell	0.0009	21
ACOT11	0.5460	mesothelial cell	0.2186	21
FAM151A	0.8457	enterocyte	0.1622	21
MROH7	0.6704	endothelial cell of artery	0.0174	21
MROH7-TTC4	0.9859	progenitor cell	0.0011	21
TTC4	0.4357	mesodermal cell	0.0468	21
PARS2	0.4659	stem cell	0.0881	21
TTC22	0.8651	colon epithelial cell	0.2378	21
CIMAP2	0.8924	intestine goblet cell	0.0053	21
DHCR24	0.6887	colon epithelial cell	0.4777	21
DHCR24-DT	0.9088	epithelial cell	0.0230	21
TMEM61	0.9477	enteroendocrine cell	0.2170	21
BSND	0.9585	intestine goblet cell	0.0090	21
PCSK9	0.8655	colon epithelial cell	0.2216	21
USP24	0.3724	colon epithelial cell	0.2080	21
ENSG00000260971	0.7774	interstitial cell of Cajal	0.0273	21
LINC01767	0.9084	progenitor cell	0.0086	21
PLPP3	0.7859	vein endothelial cell	1.1993	21
PRKAA2	0.6618	mesothelial cell	0.2708	21
FYB2	0.7819	mesothelial cell	0.0461	21
C8A	0.8775	enterocyte	0.0132	21
C8B	1.0000	enterocyte	0.0002	21
DAB1	0.8174	neural crest cell	0.2027	21
ENSG00000227935	0.9771	fibroblast	0.0002	21
DAB1-AS1	0.9918	enteric smooth muscle cell	0.0047	21
OMA1	0.4494	progenitor cell	0.1945	21
TACSTD2	0.8926	stem cell	0.1877	21
MYSM1	0.3673	endothelial cell of lymphatic vessel	0.2100	21
JUN	0.5443	myofibroblast cell	9.1000	21
JUN-DT	0.8893	hematopoietic cell	0.0037	21
ENSG00000272226	0.8452	enteric smooth muscle cell	0.0014	21
ENSG00000231740	1.0000	neural crest cell	0.0016	21
LINC02777	0.7817	myofibroblast cell	0.0207	21
ENSG00000270457	0.8341	enteric smooth muscle cell	0.0116	21
FGGY	0.4808	stem cell	0.1617	21
HOOK1	0.7066	colon epithelial cell	0.5314	21
CYP2J2	0.6262	enterocyte	0.0317	21
LINC01748	0.9405	neural crest cell	0.0392	21
ENSG00000231252	0.9308	neural crest cell	0.1236	21
NFIA	0.7485	interstitial cell of Cajal	2.6879	21
NFIA-AS2	0.9941	endothelial cell of lymphatic vessel	0.9866	21
TM2D1	0.3721	interstitial cell of Cajal	0.7099	21
PATJ-DT	0.8049	mesothelial cell	0.0183	21
PATJ	0.7342	mesothelial cell	0.3938	21
L1TD1	0.8031	pericyte	0.4628	21
KANK4	0.8162	myofibroblast cell	0.1601	21
USP1	0.5478	neural crest cell	1.1930	21
DOCK7	0.4381	enteric neuron	0.3013	21
ANGPTL3	0.9539	enterocyte	0.1334	21
DOCK7-DT	0.8322	endothelial cell of lymphatic vessel	0.0153	21
ATG4C	0.5761	hematopoietic cell	0.2723	21
ENSG00000203605	0.9116	progenitor cell	0.0013	21
FOXD3-AS1	0.9789	neural crest cell	1.8820	21
FOXD3	0.9785	neural crest cell	0.8025	21
ALG6	0.4710	epithelial cell	0.2087	21
ITGB3BP	0.5305	neural crest cell	1.0130	21
EFCAB7	0.4306	enteric neuron	0.1260	21
PGM1	0.5234	myofibroblast cell	0.7483	21
ROR1	0.7339	mesothelial cell	0.5487	21
ROR1-AS1	0.7950	enteric smooth muscle cell	0.0045	21
UBE2U	0.9126	mesothelial cell	0.0033	21
CACHD1	0.5728	mesothelial cell	0.1588	21
RAVER2	0.5682	intestine goblet cell	0.2460	21
JAK1	0.5328	vein endothelial cell	1.2667	21
ENSG00000272506	0.6883	intestine goblet cell	0.0027	21
AK4	0.7332	epithelial cell	0.6765	21
DNAJC6	0.9019	enteric neuron	0.1206	21
LEPROT	0.4279	endothelial cell of lymphatic vessel	1.2604	21
LEPR	0.7361	endothelial cell of artery	0.1251	21
PDE4B	0.8662	endothelial cell of artery	0.8298	21
SGIP1	0.8965	enteric neuron	0.5306	21
ENSG00000248458	0.9405	myofibroblast cell	0.0013	21
DYNLT5	0.9313	endothelial cell of artery	0.1881	21
INSL5	0.9189	pericyte	0.0022	21
DNAI4	0.5740	endothelial cell of lymphatic vessel	0.0658	21
MIER1	0.3421	interstitial cell of Cajal	0.4713	21
SLC35D1	0.5550	epithelial cell	0.1441	21
C1orf141	0.8912	enteroendocrine cell	0.0043	21
IL23R	0.9827	hematopoietic cell	0.0144	21
IL12RB2	0.9495	hematopoietic cell	0.0205	21
SERBP1	0.2490	interstitial cell of Cajal	5.1868	21
GADD45A	0.7022	endothelial cell of artery	0.9249	21
GNG12	0.5226	endothelial cell of lymphatic vessel	0.7940	21
GNG12-AS1	0.9210	endothelial cell of lymphatic vessel	0.0606	21
DIRAS3	0.8195	enteroendocrine cell	0.2274	21
WLS	0.6450	enteric smooth muscle cell	1.0751	21
RPE65	0.9819	enteric smooth muscle cell	0.1218	21
