gene	cell_state	score	margin
KCNIP4	enteric smooth muscle cell	0.7108	0.4905
KCNMB1	enteric smooth muscle cell	3.7837	1.3768
KIF5B	enteric smooth muscle cell	3.3339	0.6383
KLHL23	enteric smooth muscle cell	1.1313	0.4839
KRT13	enteric smooth muscle cell	0.8929	0.4904
KRT17	enteric smooth muscle cell	0.6812	0.5903
LINC02762	enteric smooth muscle cell	1.2233	0.8918
LMO4	enteric smooth muscle cell	4.7598	0.8563
LMOD1	enteric smooth muscle cell	1.9430	0.6650
LPP	enteric smooth muscle cell	4.5572	2.2581
MACIR	enteric smooth muscle cell	1.6265	0.9303
MAP3K20	enteric smooth muscle cell	2.8093	1.0150
MDH1	enteric smooth muscle cell	6.5693	2.7910
MRGPRF	enteric smooth muscle cell	1.0538	0.5117
MSRB3	enteric smooth muscle cell	3.3659	1.8284
MTCL1	enteric smooth muscle cell	1.4441	1.1069
MYH11	enteric smooth muscle cell	29.0444	22.4681
MYL6	enteric smooth muscle cell	54.7214	9.7758
MYL9	enteric smooth muscle cell	58.7034	30.0008
MYLK	enteric smooth muscle cell	57.5723	30.2446
MYOCD	enteric smooth muscle cell	2.6587	1.2650
NDUFS5	enteric smooth muscle cell	5.4655	0.4255
NME4	enteric smooth muscle cell	4.7016	0.7350
NRXN3	enteric smooth muscle cell	0.8970	0.6882
NTF3	enteric smooth muscle cell	0.6982	0.4251
NTM	enteric smooth muscle cell	1.4980	0.2579
P2RY1	enteric smooth muscle cell	1.6163	1.1678
PARVA	enteric smooth muscle cell	1.7355	0.4829
PCCA-DT	enteric smooth muscle cell	0.9926	0.7501
PDGFC	enteric smooth muscle cell	1.5680	0.7910
PDLIM3	enteric smooth muscle cell	1.3551	0.9809
PDLIM7	enteric smooth muscle cell	8.7202	0.7050
PLEKHO1	enteric smooth muscle cell	2.0490	0.5154
PLXNA2	enteric smooth muscle cell	0.7115	0.3013
PNMA1	enteric smooth muscle cell	2.2581	0.7636
PPP1CB	enteric smooth muscle cell	4.5036	2.2203
PPP1R12B	enteric smooth muscle cell	3.3270	1.5554
PRUNE2	enteric smooth muscle cell	0.9713	0.8838
PTBP2	enteric smooth muscle cell	0.6509	0.2887
RAP1A	enteric smooth muscle cell	1.7046	0.3230
RDH10	enteric smooth muscle cell	1.6000	0.5164
REV3L	enteric smooth muscle cell	1.6176	1.0055
RHEB	enteric smooth muscle cell	2.8988	0.5624
RIMS1	enteric smooth muscle cell	1.5487	1.2466
SBSPON	enteric smooth muscle cell	2.3016	0.7392
SERTAD4	enteric smooth muscle cell	0.9504	0.4822
SERTAD4-AS1	enteric smooth muscle cell	0.8928	0.2768
SH3BGRL	enteric smooth muscle cell	4.9225	2.0917
SLC25A4	enteric smooth muscle cell	1.2379	0.3801
SLC8A1	enteric smooth muscle cell	0.8548	0.3909
SLMAP	enteric smooth muscle cell	4.0513	2.8644
SMCO4	enteric smooth muscle cell	0.9021	0.3229
SMTN	enteric smooth muscle cell	3.6007	1.7767
SORBS1	enteric smooth muscle cell	1.5511	0.4438
STK38L	enteric smooth muscle cell	0.8035	0.4213
SULF2	enteric smooth muscle cell	1.4583	0.5788
SYNPO2	enteric smooth muscle cell	6.5403	3.8261
TAGLN	enteric smooth muscle cell	85.8737	23.1113
TERF1	enteric smooth muscle cell	2.6388	0.5873
TES	enteric smooth muscle cell	1.5925	0.8222
TGFB1I1	enteric smooth muscle cell	5.6823	0.3294
TK1	enteric smooth muscle cell	2.0104	0.9351
TMEM45A	enteric smooth muscle cell	1.3532	0.5216
TNMD	enteric smooth muscle cell	1.7124	1.6208
TNNI1	enteric smooth muscle cell	0.8897	0.2540
TPM1	enteric smooth muscle cell	52.0119	18.5273
TPM2	enteric smooth muscle cell	32.2322	2.5424
UFM1	enteric smooth muscle cell	1.2143	0.5223
VCL	enteric smooth muscle cell	3.1575	1.2849
WFDC1	enteric smooth muscle cell	1.8953	1.4127
WIF1	enteric smooth muscle cell	2.6912	1.6919
WLS	enteric smooth muscle cell	1.0751	0.3755
WSB1	enteric smooth muscle cell	5.4246	0.9478
AADAC	enterocyte	1.3098	0.8608
ACE2	enterocyte	0.8767	0.6306
ACO2	enterocyte	1.0138	0.3064
AFP	enterocyte	16.0451	7.5449
AIG1	enterocyte	1.6691	0.3176
AKR1A1	enterocyte	2.1232	0.4130
AMN	enterocyte	2.6018	0.8705
ANPEP	enterocyte	2.3944	1.2352
ANXA13	enterocyte	6.3192	1.6249
APOA1	enterocyte	69.2676	6.2388
APOA4	enterocyte	4.8256	4.6063
APOB	enterocyte	1.7154	1.2048
APOC3	enterocyte	0.8976	0.7441
APOE	enterocyte	11.4182	2.7292
ATP1A1	enterocyte	2.1425	0.6142
ATP5F1A	enterocyte	5.8790	0.2986
ATP5MC3	enterocyte	7.2818	1.0291
ATP5PO	enterocyte	5.8949	0.4108
AVPI1	enterocyte	0.5585	0.3030
CDHR5	enterocyte	0.8876	0.2882
CDS1	enterocyte	0.6525	0.2895
CEBPA	enterocyte	0.8873	0.3452
CES2	enterocyte	1.8931	0.6206
CLDN3	enterocyte	5.6896	0.5943
CLDN7	enterocyte	3.0638	0.4817
COX5B	enterocyte	5.7338	0.2603
COX7C	enterocyte	13.0127	0.5990
CRYL1	enterocyte	1.1906	0.4865
CTSA	enterocyte	1.6123	0.5277
DBI	enterocyte	5.5114	1.3432
DGAT1	enterocyte	1.0482	0.4251
DHRS11	enterocyte	1.7209	0.3019
DNASE1	enterocyte	1.7623	1.0130
DNPH1	enterocyte	2.8190	0.4520
ECH1	enterocyte	3.0382	0.3073
ENO1	enterocyte	8.1198	0.6865
ENPP7	enterocyte	0.6855	0.6209
EPHX2	enterocyte	1.9903	0.4472
ETFB	enterocyte	3.0539	0.4079
FABP1	enterocyte	19.5724	4.1195
FABP2	enterocyte	2.9486	1.1384
FBXO2	enterocyte	0.7276	0.4511
GALM	enterocyte	0.9457	0.2989
GCHFR	enterocyte	3.0129	0.5164
GOLT1A	enterocyte	0.9185	0.5205
GSTA1	enterocyte	11.3941	6.6663
GSTA2	enterocyte	2.5492	0.9887
GSTO1	enterocyte	4.0882	1.0743
GSTP1	enterocyte	16.5777	1.4896
HADH	enterocyte	1.5933	0.6422
HEBP1	enterocyte	2.5156	0.3425
HSD17B2	enterocyte	1.5660	0.6866
HSPE1	enterocyte	6.8485	0.7234
KDELR2	enterocyte	3.6961	0.3364
KHK	enterocyte	0.5751	0.3065
LGALS2	enterocyte	5.3811	1.0541
MALL	enterocyte	2.2178	0.4002
MAOB	enterocyte	0.5441	0.2852
MTTP	enterocyte	3.2954	1.3540
MUC13	enterocyte	1.0459	0.7666
NDRG1	enterocyte	3.0396	0.9174
NEU1	enterocyte	0.7927	0.2866
OAT	enterocyte	4.4877	1.5373
OTC	enterocyte	0.8188	0.3611
P4HB	enterocyte	4.0543	0.4812
PEBP1	enterocyte	7.3544	0.7387
PLIN2	enterocyte	1.4618	0.5778
PNCK	enterocyte	1.0391	0.6065
PRAP1	enterocyte	0.5791	0.3177
PRDX1	enterocyte	6.1171	0.7053
PRELID1	enterocyte	5.2843	0.9506
PRR13	enterocyte	3.3841	0.6955
RBP2	enterocyte	23.3626	16.6638
REEP6	enterocyte	4.4207	1.6396
S100A14	enterocyte	2.7936	0.3663
SAT2	enterocyte	2.6219	0.9227
SDHB	enterocyte	1.0327	0.2503
SERPINA1	enterocyte	7.0869	2.3140
SI	enterocyte	2.0919	0.8405
SLC26A3	enterocyte	0.5347	0.4637
SLC2A2	enterocyte	0.7797	0.5693
SLC37A4	enterocyte	1.0839	0.4191
SLC39A4	enterocyte	1.3281	0.4090
SLC39A5	enterocyte	2.0163	0.4338
SMIM24	enterocyte	3.0267	0.9585
SMLR1	enterocyte	0.7245	0.3235
SUCLG1	enterocyte	4.2804	0.6756
SULT2A1	enterocyte	0.8842	0.5569
TF	enterocyte	0.6662	0.3169
TFEC	enterocyte	0.6299	0.3314
TMEM176A	enterocyte	1.7749	0.2784
TMEM45B	enterocyte	1.8014	0.7386
TMEM86B	enterocyte	0.8208	0.3545
TPI1	enterocyte	9.2909	1.1895
TTR	enterocyte	15.5734	6.8228
ABCA5	enteroendocrine cell	0.8010	0.5636
BBLN	enteroendocrine cell	3.5030	1.0252
BTG2	enteroendocrine cell	2.2494	0.7226
CACNA1A	enteroendocrine cell	0.7015	0.6138
CACNA2D1	enteroendocrine cell	0.8418	0.4309
CADPS	enteroendocrine cell	0.9141	0.7277
CCK	enteroendocrine cell	11.8552	11.7887
CHGA	enteroendocrine cell	41.3894	40.4431
CLPS	enteroendocrine cell	3.1962	0.8891
COX17	enteroendocrine cell	1.7129	0.4223
COX5A	enteroendocrine cell	3.9150	0.4478
CRYBA2	enteroendocrine cell	1.8185	1.8030
DDC	enteroendocrine cell	1.1728	0.3417
DPEP1	enteroendocrine cell	1.3960	0.5353
ELL2	enteroendocrine cell	0.6002	0.4285
ENSG00000257729	enteroendocrine cell	0.8394	0.8364
ERO1B	enteroendocrine cell	0.6084	0.4054
F10	enteroendocrine cell	0.8459	0.3263
FEV	enteroendocrine cell	4.8135	4.7720
FOXA2	enteroendocrine cell	1.0758	0.5657
GAD2	enteroendocrine cell	0.9183	0.9072
GC	enteroendocrine cell	1.9513	1.9259
GCA	enteroendocrine cell	1.3272	0.3482
GCH1	enteroendocrine cell	0.6739	0.3708
GCLM	enteroendocrine cell	0.8567	0.5899
GHRL	enteroendocrine cell	11.3044	11.1511
HEPACAM2	enteroendocrine cell	2.7320	1.4474
IL20RA	enteroendocrine cell	0.7169	0.6140
INS	enteroendocrine cell	19.0215	18.9395
INSM1	enteroendocrine cell	1.6287	0.6065
KIF19	enteroendocrine cell	0.5589	0.2513
KLK12	enteroendocrine cell	0.9949	0.5045
MIEN1	enteroendocrine cell	1.0697	0.2907
MIR7-3HG	enteroendocrine cell	1.0943	0.8843
MLN	enteroendocrine cell	53.1246	52.7013
MLXIPL	enteroendocrine cell	0.7054	0.4591
MT-ATP6	enteroendocrine cell	30.1119	0.3025
NEUROD1	enteroendocrine cell	5.4799	5.4300
NEUROG3	enteroendocrine cell	1.0352	0.8987
NKX2-2	enteroendocrine cell	1.9361	1.6931
OCIAD2	enteroendocrine cell	2.3991	0.5007
ONECUT3	enteroendocrine cell	0.8368	0.7696
PAX4	enteroendocrine cell	0.8973	0.8845
PCSK1	enteroendocrine cell	0.7622	0.7514
PLA2G12A	enteroendocrine cell	1.5191	0.5556
PSCA	enteroendocrine cell	0.7221	0.6988
QDPR	enteroendocrine cell	1.5528	0.6376
RAB26	enteroendocrine cell	1.3546	0.8932
RAB3B	enteroendocrine cell	1.0757	0.6096
RAP1GAP2	enteroendocrine cell	0.6777	0.5505
RASA4	enteroendocrine cell	0.7465	0.5037
RASSF6	enteroendocrine cell	0.6798	0.4694
RFX6	enteroendocrine cell	1.0289	0.5941
RGS4	enteroendocrine cell	0.8759	0.5401
SCG2	enteroendocrine cell	3.9290	2.7396
SCGN	enteroendocrine cell	2.3650	1.0041
SCT	enteroendocrine cell	3.3240	1.6661
SEC61B	enteroendocrine cell	4.7738	0.5325
SELENOK	enteroendocrine cell	2.0062	0.5085
SMIM6	enteroendocrine cell	2.0308	1.5865
SPATC1L	enteroendocrine cell	0.8603	0.2801
SSR4	enteroendocrine cell	4.6853	1.1876
SST	enteroendocrine cell	34.4742	34.0295
SSTR2	enteroendocrine cell	1.1510	0.9150
STARD10	enteroendocrine cell	4.4155	0.4073
TPH1	enteroendocrine cell	0.5250	0.5016
USP18	enteroendocrine cell	0.9047	0.7281
VWA5B2	enteroendocrine cell	0.7795	0.6884
ZKSCAN1	enteroendocrine cell	1.4873	0.3673
ADH1C	epithelial cell	1.2952	0.3833
ADH5	epithelial cell	2.2798	0.3707
AMBP	epithelial cell	2.4198	1.7907
ANXA10	epithelial cell	2.6483	2.5334
ANXA4	epithelial cell	3.9891	0.7561
APRT	epithelial cell	2.7483	0.3070
ARF4	epithelial cell	2.3192	0.2596
ATP5PB	epithelial cell	3.4974	0.5246
BTF3	epithelial cell	18.9857	1.0676
C1QBP	epithelial cell	3.2108	0.2758
CA2	epithelial cell	1.6468	0.7420
CCNB1IP1	epithelial cell	2.2802	0.4067
CLDN6	epithelial cell	2.9235	0.5052
CLU	epithelial cell	6.2843	2.6305
DECR1	epithelial cell	1.7689	0.4436
DMBT1	epithelial cell	3.9595	2.4635
EIF3D	epithelial cell	2.9303	0.4814
EIF3E	epithelial cell	12.6229	0.3488
EIF3H	epithelial cell	5.3159	0.5003
EIF3I	epithelial cell	2.4142	0.3557
EIF5A	epithelial cell	3.8923	0.6112
EPCAM	epithelial cell	11.9203	1.6859
EPHA7	epithelial cell	0.6069	0.4597
ERGIC3	epithelial cell	2.6675	0.2986
FZD5	epithelial cell	0.9985	0.4321
GATM	epithelial cell	2.0367	0.9590
GCNT1	epithelial cell	1.8516	0.3378
HSPA1B	epithelial cell	2.2810	0.4433
IGBP1	epithelial cell	1.8944	0.2599
LAPTM4B	epithelial cell	2.8795	1.4045
LINC00665	epithelial cell	0.7065	0.2599
LYPD6B	epithelial cell	0.6433	0.4783
MGST1	epithelial cell	2.9906	0.4922
MRPL14	epithelial cell	1.8440	0.3287
MS4A8	epithelial cell	0.8115	0.4836
NOP58	epithelial cell	1.1767	0.3092
ONECUT2	epithelial cell	2.4223	1.0956
OXA1L	epithelial cell	1.7525	0.2716
PABPC1	epithelial cell	14.6786	3.3528
PDX1	epithelial cell	0.9915	0.6169
PRDX3	epithelial cell	2.4140	0.4087
PRR15L	epithelial cell	2.4224	0.6768
RBM3	epithelial cell	4.2392	0.3391
RIDA	epithelial cell	1.0296	0.3427
RPL21	epithelial cell	82.8556	8.8536
RPL3	epithelial cell	100.5031	5.3616
RPL31	epithelial cell	52.5973	2.3293
RPL36	epithelial cell	37.9872	0.9374
RPL39	epithelial cell	67.2610	8.5697
RPLP0	epithelial cell	57.5125	3.7568
RPS13	epithelial cell	45.4993	2.1194
RPS26	epithelial cell	21.1511	4.3299
RSL1D1	epithelial cell	3.7876	0.2951
SLC3A1	epithelial cell	0.5168	0.3088
SLC4A4	epithelial cell	0.6965	0.2840
SLC4A7	epithelial cell	0.6743	0.2865
SNHG8	epithelial cell	5.8272	0.7613
SPAG16	epithelial cell	1.3688	0.5561
SULT1E1	epithelial cell	5.6978	2.4331
TPD52	epithelial cell	2.5740	1.0370
TSPAN3	epithelial cell	3.1723	0.6630
TXNIP	epithelial cell	5.2456	0.3139
UGT2A3	epithelial cell	0.5025	0.3286
WDR83OS	epithelial cell	3.0855	0.3111
ZFAS1	epithelial cell	14.4818	2.2551
ADIPOR1	erythroblast	2.2785	1.5037
AHSP	erythroblast	17.0371	16.9555
ALAS2	erythroblast	9.9834	9.9397
BCL2L1	erythroblast	1.0591	0.7525
BLVRB	erythroblast	8.0061	4.7146
BNIP3L	erythroblast	4.4057	2.1904
BPGM	erythroblast	5.8051	5.4318
CCNDBP1	erythroblast	1.1719	0.2846
DCAF12	erythroblast	2.1988	1.8235
DMTN	erythroblast	0.7880	0.3419
EPB42	erythroblast	1.1682	1.1390
FAM210B	erythroblast	2.6628	1.4234
FECH	erythroblast	2.6067	2.4155
FKBP8	erythroblast	3.7835	1.7141
GMPR	erythroblast	1.1586	1.0014
GYPA	erythroblast	4.0704	4.0604
GYPB	erythroblast	3.7561	3.7300
HBA1	erythroblast	1214.0718	1200.1482
HBA2	erythroblast	1927.9766	1907.8374
HBB	erythroblast	269.0278	267.5712
HBE1	erythroblast	148.1292	130.3426
HBG1	erythroblast	265.8064	264.2168
HBG2	erythroblast	4147.4004	4117.4619
HBM	erythroblast	18.3898	18.2779
HBQ1	erythroblast	1.5653	1.4889
HBZ	erythroblast	82.1193	77.7901
HEMGN	erythroblast	2.7839	2.7256
HMBS	erythroblast	1.6748	1.3416
KLF1	erythroblast	0.8437	0.8334
KRT1	erythroblast	0.8293	0.7733
MKRN1	erythroblast	1.9606	0.8345
MPP1	erythroblast	1.5586	0.7669
MYL4	erythroblast	1.6465	1.4411
NCOA4	erythroblast	3.2468	1.8017
PCGF5	erythroblast	0.8756	0.5507
PHOSPHO1	erythroblast	0.7995	0.7946
PIM1	erythroblast	1.0425	0.6186
PITHD1	erythroblast	0.7928	0.2884
PRDX2	erythroblast	9.6022	3.1135
R3HDM4	erythroblast	0.9374	0.6273
RNF10	erythroblast	1.0677	0.2874
SELENBP1	erythroblast	1.9498	1.3672
SLC25A37	erythroblast	15.5123	14.6127
SLC25A39	erythroblast	5.3335	3.6829
SLC4A1	erythroblast	2.6411	2.6248
SMIM1	erythroblast	1.0209	0.5933
SMOX	erythroblast	0.8342	0.5396
SNCA	erythroblast	9.8422	8.4875
STRADB	erythroblast	1.8974	1.5485
TENT5C	erythroblast	0.9539	0.8793
TMCC2	erythroblast	0.8577	0.7675
TRIM58	erythroblast	0.6647	0.6133
UBAC1	erythroblast	0.6304	0.2739
VCF1	erythroblast	0.6427	0.2895
ADAM28	fibroblast	2.2547	1.7379
ADAMDEC1	fibroblast	0.6428	0.2860
CALU	fibroblast	2.6626	0.6192
CCDC68	fibroblast	2.4526	0.4910
CDH13	fibroblast	1.0758	0.2531
CH25H	fibroblast	0.6217	0.5531
COL1A1	fibroblast	27.5654	6.0824
COL1A2	fibroblast	23.0853	8.4405
COL3A1	fibroblast	31.9228	10.9694
COL5A1	fibroblast	3.0700	1.1857
COL6A1	fibroblast	5.9629	1.4499
COL6A2	fibroblast	8.0479	1.3723
CXCL12	fibroblast	6.6081	2.0615
CXCL14	fibroblast	7.9344	7.2815
DCN	fibroblast	5.9384	1.0315
DLL1	fibroblast	1.1846	0.4078
EDIL3	fibroblast	0.9424	0.3655
EFNB1	fibroblast	1.4592	0.4408
EPB41L2	fibroblast	2.6133	0.4750
F2R	fibroblast	2.1738	0.6376
F3	fibroblast	0.6828	0.4004
FSTL1	fibroblast	4.7091	1.1691
HAPLN1	fibroblast	0.9774	0.3990
LAPTM4A	fibroblast	7.5589	1.2508
LTBP4	fibroblast	3.7018	0.9422
LUM	fibroblast	4.2256	1.2987
MALAT1	fibroblast	437.7830	10.3468
MEST	fibroblast	10.0625	1.4434
MMP2	fibroblast	2.6854	0.8507
NBL1	fibroblast	1.9957	0.8862
NPY	fibroblast	1.3010	0.2932
OLFML3	fibroblast	3.1685	0.3775
PCOLCE	fibroblast	2.1929	0.4299
PDGFRA	fibroblast	3.5621	1.0031
PDLIM1	fibroblast	4.5350	0.6610
PDLIM2	fibroblast	1.3128	0.3356
PTCH1	fibroblast	1.8445	0.2723
PTN	fibroblast	16.1885	1.8350
RARRES2	fibroblast	2.4727	0.2972
SLIT2	fibroblast	0.9204	0.3597
SSR2	fibroblast	5.8536	0.6100
TGFBI	fibroblast	2.8718	1.0593
TMEM176B	fibroblast	2.1011	0.5891
TWIST2	fibroblast	0.7814	0.2680
VCAN	fibroblast	7.2112	3.6528
VEGFA	fibroblast	0.8227	0.3291
ABRACL	hematopoietic cell	2.0281	0.4046
ACTR2	hematopoietic cell	2.4981	0.8119
ADAP2	hematopoietic cell	1.3135	1.0333
ADISSP	hematopoietic cell	1.8597	0.4717
ADPGK	hematopoietic cell	0.6841	0.3416
AIF1	hematopoietic cell	18.9867	18.4060
AKNA	hematopoietic cell	0.5784	0.4322
ALDOA	hematopoietic cell	6.0198	0.7477
ALOX5AP	hematopoietic cell	1.8588	1.3014
AOAH	hematopoietic cell	1.0621	0.9999
AP1B1	hematopoietic cell	0.8572	0.5668
APBB1IP	hematopoietic cell	0.7472	0.7393
ARHGAP30	hematopoietic cell	0.6453	0.6404
ARHGAP4	hematopoietic cell	0.8971	0.5234
ARHGAP45	hematopoietic cell	0.5006	0.3856
ARHGDIB	hematopoietic cell	7.8011	6.0627
ARPC1B	hematopoietic cell	7.0960	4.0224
ARPC2	hematopoietic cell	7.7325	1.9382
ARPC3	hematopoietic cell	8.7754	3.1852
ARRB2	hematopoietic cell	2.1286	1.7170
ASAH1	hematopoietic cell	2.2255	0.9067
ATP2B1-AS1	hematopoietic cell	0.8017	0.5355
ATP5MG	hematopoietic cell	10.3043	1.8955
ATP6V1F	hematopoietic cell	3.2611	0.9356
AZU1	hematopoietic cell	0.5076	0.4861
B2M	hematopoietic cell	43.5449	7.7793
BID	hematopoietic cell	1.6042	0.6358
BIN1	hematopoietic cell	2.0710	0.8494
BIN2	hematopoietic cell	0.8926	0.8835
BLOC1S1	hematopoietic cell	2.2799	0.4249
BTK	hematopoietic cell	0.6528	0.6298
C19orf38	hematopoietic cell	0.6685	0.5288
C1QA	hematopoietic cell	18.0891	18.0301
C1QB	hematopoietic cell	12.9812	12.9178
C1QC	hematopoietic cell	15.4603	15.3949
C1orf162	hematopoietic cell	1.8726	1.8329
C3AR1	hematopoietic cell	0.6234	0.6191
C5AR1	hematopoietic cell	0.5484	0.5368
CALHM6	hematopoietic cell	2.7307	1.7518
CAP1	hematopoietic cell	2.7532	0.5419
CAPZA1	hematopoietic cell	1.7941	0.4754
CAPZB	hematopoietic cell	4.2916	0.7928
CARD16	hematopoietic cell	0.8149	0.5331
CASP1	hematopoietic cell	1.0186	0.8186
CCL3	hematopoietic cell	2.5790	2.4371
CCL3L3	hematopoietic cell	0.9348	0.9217
CCL4	hematopoietic cell	1.6184	1.6065
CCL4L2	hematopoietic cell	0.9031	0.7965
CCL5	hematopoietic cell	0.5070	0.4558
CCND3	hematopoietic cell	1.0817	0.6064
CD14	hematopoietic cell	3.0624	3.0233
CD163	hematopoietic cell	0.9883	0.9730
CD1D	hematopoietic cell	0.9649	0.8500
CD300A	hematopoietic cell	1.0027	0.7347
CD302	hematopoietic cell	0.8487	0.5734
CD33	hematopoietic cell	0.7549	0.7435
CD36	hematopoietic cell	3.4194	0.5109
CD37	hematopoietic cell	2.7822	2.7668
CD4	hematopoietic cell	0.6929	0.4737
CD44	hematopoietic cell	1.1821	0.2762
CD48	hematopoietic cell	1.6901	1.6797
CD52	hematopoietic cell	2.9079	2.7106
CD53	hematopoietic cell	1.8518	1.8434
CD68	hematopoietic cell	4.3813	3.1137
CD7	hematopoietic cell	0.7378	0.5786
CD74	hematopoietic cell	41.9075	40.8342
CD79B	hematopoietic cell	1.0141	0.7992
CD86	hematopoietic cell	0.5773	0.5742
CEBPB	hematopoietic cell	1.8335	1.0729
CEBPD	hematopoietic cell	3.8349	2.1263
CFP	hematopoietic cell	1.8144	1.6266
CKLF	hematopoietic cell	1.6644	0.6966
CLC	hematopoietic cell	3.0949	3.0772
CLEC10A	hematopoietic cell	1.4671	1.4452
CLEC1B	hematopoietic cell	0.5664	0.5435
CLEC7A	hematopoietic cell	1.5971	1.5189
CMTM6	hematopoietic cell	1.5254	0.4055
CNPY3	hematopoietic cell	2.5856	1.5720
CORO1A	hematopoietic cell	6.3510	5.9307
COTL1	hematopoietic cell	7.6851	2.7602
COX4I1	hematopoietic cell	9.4952	0.5476
CPVL	hematopoietic cell	1.7669	1.1982
CREG1	hematopoietic cell	2.8190	2.2664
CSF1R	hematopoietic cell	3.5556	3.5360
CSF2RA	hematopoietic cell	1.0360	1.0138
CSF3R	hematopoietic cell	0.7172	0.5720
CSK	hematopoietic cell	0.7596	0.5185
CST3	hematopoietic cell	39.4499	26.1119
CSTA	hematopoietic cell	1.4215	1.4153
CTSB	hematopoietic cell	4.9052	2.6230
CTSC	hematopoietic cell	3.4354	1.7094
CTSD	hematopoietic cell	3.0883	1.2242
CTSS	hematopoietic cell	3.2862	3.1559
CTSZ	hematopoietic cell	1.5773	0.4555
CXCL16	hematopoietic cell	0.7290	0.5996
CXCL8	hematopoietic cell	1.1403	0.8386
CYBA	hematopoietic cell	11.4324	5.5381
CYBB	hematopoietic cell	2.1679	2.1505
CYRIB	hematopoietic cell	2.3649	1.3287
CYTH4	hematopoietic cell	0.8449	0.8252
DAB2	hematopoietic cell	4.3961	1.6696
DAZAP2	hematopoietic cell	1.7326	0.4291
DBNL	hematopoietic cell	1.3162	0.5420
DNAJC4	hematopoietic cell	1.0188	0.4161
DNASE1L3	hematopoietic cell	1.0393	0.8977
DOCK2	hematopoietic cell	0.6344	0.6216
DOCK8	hematopoietic cell	0.7858	0.4178
DOK2	hematopoietic cell	0.9974	0.9911
DPP7	hematopoietic cell	1.0975	0.4540
DRAM2	hematopoietic cell	1.4280	0.8173
DUSP2	hematopoietic cell	0.7317	0.2691
EFHD2	hematopoietic cell	0.9722	0.7298
EIF3K	hematopoietic cell	5.3362	0.6043
ENSG00000257764	hematopoietic cell	1.8085	1.7678
ENSG00000262202	hematopoietic cell	0.5636	0.3999
ENSG00000273338	hematopoietic cell	0.5309	0.3733
ERP29	hematopoietic cell	3.4171	0.8716
EVI2A	hematopoietic cell	0.9863	0.9826
EVI2B	hematopoietic cell	1.3881	1.3831
EVL	hematopoietic cell	1.8427	1.0745
F13A1	hematopoietic cell	1.8055	1.7673
FAM110A	hematopoietic cell	0.6126	0.2941
FAU	hematopoietic cell	23.2689	3.6321
FCER1G	hematopoietic cell	7.5349	7.0916
FCGR2A	hematopoietic cell	1.0932	0.8911
FCGR3A	hematopoietic cell	0.7964	0.7734
FCGRT	hematopoietic cell	7.8116	3.9337
FCN1	hematopoietic cell	3.2168	3.2070
FERMT3	hematopoietic cell	1.1143	1.0281
FGD2	hematopoietic cell	0.9302	0.9241
FGL2	hematopoietic cell	1.4521	1.3649
FGR	hematopoietic cell	0.5945	0.5059
FMNL1	hematopoietic cell	0.7076	0.6593
FOLR2	hematopoietic cell	2.2615	2.2468
FOS	hematopoietic cell	10.8134	1.3974
FPR1	hematopoietic cell	0.5014	0.4966
FTL	hematopoietic cell	157.7835	89.5517
FYB1	hematopoietic cell	1.5998	1.5732
GLIPR1	hematopoietic cell	1.8050	0.6538
GLRX	hematopoietic cell	1.9935	1.3281
GNA15	hematopoietic cell	0.5287	0.5034
GP9	hematopoietic cell	0.5755	0.5473
GPR183	hematopoietic cell	1.4512	0.8607
GPR34	hematopoietic cell	1.1062	1.1018
GPR65	hematopoietic cell	0.5691	0.5517
GPSM3	hematopoietic cell	2.3494	1.8180
GPX1	hematopoietic cell	14.8861	10.5938
GRN	hematopoietic cell	4.1142	0.9196
HACD4	hematopoietic cell	0.6830	0.3839
HCK	hematopoietic cell	1.4204	1.4054
HCLS1	hematopoietic cell	1.1372	1.0501
HCST	hematopoietic cell	5.5150	5.4914
HERPUD1	hematopoietic cell	2.0511	0.5617
HIGD2A	hematopoietic cell	3.1380	0.4247
HLA-DMA	hematopoietic cell	1.8868	1.8477
HLA-DMB	hematopoietic cell	1.8032	1.6794
HLA-DPA1	hematopoietic cell	12.7992	12.5916
HLA-DPB1	hematopoietic cell	10.5017	10.1773
HLA-DQA1	hematopoietic cell	1.8505	1.8417
HLA-DQB1	hematopoietic cell	2.5834	2.3094
HLA-DRA	hematopoietic cell	21.9863	21.9051
HLA-DRB1	hematopoietic cell	9.5806	8.9882
HLA-DRB5	hematopoietic cell	2.7914	2.6618
HMOX1	hematopoietic cell	2.8853	2.5549
HPGDS	hematopoietic cell	1.8902	1.8810
HSPA6	hematopoietic cell	0.7580	0.3584
HSPH1	hematopoietic cell	0.9158	0.2798
ICAM3	hematopoietic cell	1.1734	0.6002
IER5	hematopoietic cell	0.7906	0.5205
IFI30	hematopoietic cell	0.6109	0.5923
IFNGR1	hematopoietic cell	1.5129	0.8553
IFNGR2	hematopoietic cell	1.1943	0.4920
IGLL1	hematopoietic cell	2.3938	2.3794
IGSF6	hematopoietic cell	1.0378	1.0290
IKZF1	hematopoietic cell	0.5354	0.4959
IL10RA	hematopoietic cell	1.3240	1.3095
IL6R	hematopoietic cell	0.5935	0.4871
IRF8	hematopoietic cell	1.3802	0.6262
ITGB2	hematopoietic cell	3.3800	3.3274
ITPR2	hematopoietic cell	0.6567	0.2814
