gene	cell_state	score	margin
NEXN	LP|Myofibroblasts	5.6489	2.0496
NID1	LP|Myofibroblasts	4.3053	0.3110
NPNT	LP|Myofibroblasts	8.8878	7.6531
OSBPL6	LP|Myofibroblasts	4.5213	inf
PARVA	LP|Myofibroblasts	4.1322	0.3967
PCDH7	LP|Myofibroblasts	5.1686	0.9943
PDE7B	LP|Myofibroblasts	3.5921	0.2784
PDGFC	LP|Myofibroblasts	4.9468	0.6900
PDIA5	LP|Myofibroblasts	3.3543	0.7296
PDLIM3	LP|Myofibroblasts	6.4224	2.7178
PELI2	LP|Myofibroblasts	3.0853	0.6514
PER3	LP|Myofibroblasts	2.5308	0.2922
PHC1	LP|Myofibroblasts	2.2180	0.4515
PLN	LP|Myofibroblasts	8.7860	inf
PPARGC1B	LP|Myofibroblasts	2.6041	1.4143
PPP1R12B	LP|Myofibroblasts	4.5145	1.2836
PRDM6	LP|Myofibroblasts	4.6614	0.4020
PRKCDBP	LP|Myofibroblasts	4.6275	0.3530
PRRT2	LP|Myofibroblasts	3.2916	0.3818
PRUNE2	LP|Myofibroblasts	5.1099	2.3112
PSD3	LP|Myofibroblasts	4.1822	0.4780
PTCH1	LP|Myofibroblasts	4.5230	0.4883
PVRL3	LP|Myofibroblasts	3.2901	0.4774
RAB23	LP|Myofibroblasts	4.0360	0.3254
RABGAP1	LP|Myofibroblasts	2.5935	1.0587
RBPMS2	LP|Myofibroblasts	4.0912	0.5890
ROBO2	LP|Myofibroblasts	5.4967	inf
RP11-344E13.3	LP|Myofibroblasts	6.8768	inf
SEMA3D	LP|Myofibroblasts	4.7584	1.0059
SETBP1	LP|Myofibroblasts	2.2428	0.5669
SETMAR	LP|Myofibroblasts	2.8540	0.7851
SGCA	LP|Myofibroblasts	4.4176	0.3595
SGCD	LP|Myofibroblasts	4.0670	0.2560
SLC2A4	LP|Myofibroblasts	6.7948	inf
SLMAP	LP|Myofibroblasts	2.7645	1.0307
SMO	LP|Myofibroblasts	3.9227	0.3724
SMTN	LP|Myofibroblasts	5.2535	1.8072
SOGA2	LP|Myofibroblasts	4.1159	inf
SORBS1	LP|Myofibroblasts	5.7053	1.0989
SOSTDC1	LP|Myofibroblasts	9.9088	8.2613
SPOCD1	LP|Myofibroblasts	7.2417	inf
SSX2IP	LP|Myofibroblasts	2.5591	0.6744
SVIL	LP|Myofibroblasts	3.7709	0.2845
SYT10	LP|Myofibroblasts	7.0812	inf
TAGLN	LP|Myofibroblasts	9.1121	3.6910
TCEAL1	LP|Myofibroblasts	3.1701	1.0464
TCEAL4	LP|Myofibroblasts	3.7367	0.9165
TEAD3	LP|Myofibroblasts	4.1823	0.6954
TES	LP|Myofibroblasts	2.0696	0.5519
TET1	LP|Myofibroblasts	2.6809	0.4562
TGFB1I1	LP|Myofibroblasts	5.0598	1.3627
TGFBR3	LP|Myofibroblasts	4.4337	0.5521
THSD4	LP|Myofibroblasts	5.1417	1.5685
TMEM200B	LP|Myofibroblasts	5.0408	1.5168
TMEM35	LP|Myofibroblasts	5.6746	1.6502
TMEM64	LP|Myofibroblasts	2.6893	0.6780
TMSB15A	LP|Myofibroblasts	4.9874	1.2975
TOX3	LP|Myofibroblasts	4.6372	3.6135
TPM1	LP|Myofibroblasts	6.3572	1.5953
TPM2	LP|Myofibroblasts	6.8420	0.8288
TRPC6	LP|Myofibroblasts	5.0496	0.7702
TTLL7	LP|Myofibroblasts	3.6529	0.5148
TUBB6	LP|Myofibroblasts	3.8252	0.4912
VAT1L	LP|Myofibroblasts	4.4874	0.3329
VCL	LP|Myofibroblasts	4.0729	0.9932
WFDC1	LP|Myofibroblasts	5.7221	1.3342
ABHD17A	LP|NKs	3.4081	1.0506
AC017104.6	LP|NKs	3.9311	0.3310
AC093323.3	LP|NKs	2.0770	0.3085
AGK	LP|NKs	2.7444	0.5899
AKNA	LP|NKs	2.3098	0.5139
APMAP	LP|NKs	3.1320	1.4563
APOBEC3G	LP|NKs	3.1281	0.8544
ARHGAP30	LP|NKs	2.0246	0.3100
ARHGEF3	LP|NKs	2.3717	0.5205
ATM	LP|NKs	1.7675	0.4141
AXIN1	LP|NKs	2.7980	1.7238
BCO2	LP|NKs	3.1372	1.4375
BIN2	LP|NKs	2.9764	1.0176
C11orf21	LP|NKs	3.3122	0.5657
C1orf56	LP|NKs	2.0176	0.3907
CARD11	LP|NKs	2.4454	0.6768
CCND3	LP|NKs	2.6972	0.4128
CD160	LP|NKs	5.9988	0.9011
CD247	LP|NKs	4.3091	1.0003
CD97	LP|NKs	2.2341	0.6336
CDC42SE1	LP|NKs	2.2202	0.5307
CEP78	LP|NKs	3.1137	0.5767
CHST12	LP|NKs	2.3874	0.7729
CLIC3	LP|NKs	6.3058	2.2845
CMC1	LP|NKs	4.4169	1.6222
CST7	LP|NKs	5.0057	0.3484
CTD-2035E11.3	LP|NKs	2.3551	1.1060
CTSW	LP|NKs	5.5836	1.4050
CX3CR1	LP|NKs	4.6800	0.5969
CYTH4	LP|NKs	1.5760	0.3490
DGKZ	LP|NKs	2.6280	0.6529
DIP2A	LP|NKs	2.3710	0.9996
DOK2	LP|NKs	2.9834	0.5113
EFHD2	LP|NKs	3.4102	0.4284
FCGR3A	LP|NKs	5.2058	1.0590
FGD3	LP|NKs	1.7853	0.2871
FGFBP2	LP|NKs	6.8134	1.9691
FMNL1	LP|NKs	1.8099	0.2623
G6PD	LP|NKs	2.5348	0.7304
GFOD1	LP|NKs	3.4918	0.6149
GNLY	LP|NKs	8.4756	2.0086
GPR56	LP|NKs	5.2656	0.7602
GTF3C1	LP|NKs	2.5066	0.9144
GZMB	LP|NKs	6.7026	1.8618
HCST	LP|NKs	3.8448	0.6577
HOPX	LP|NKs	5.3570	0.4631
IFITM2	LP|NKs	3.4759	0.2887
IL18RAP	LP|NKs	3.8542	0.7239
IL2RB	LP|NKs	5.3759	1.1799
JAK1	LP|NKs	2.0696	0.5459
KLHDC4	LP|NKs	2.2507	0.4556
KLRC1	LP|NKs	6.5367	1.1641
KLRD1	LP|NKs	6.5300	1.2084
KLRF1	LP|NKs	7.9138	3.3575
LGALS9B	LP|NKs	6.6182	3.1063
LLGL2	LP|NKs	2.1414	0.7707
LPCAT1	LP|NKs	2.6057	0.5431
MAPK1	LP|NKs	2.4415	0.6466
MBP	LP|NKs	2.4407	0.5377
MIB2	LP|NKs	2.1901	0.8222
MST4	LP|NKs	2.0856	0.6587
MYO1F	LP|NKs	3.4323	1.0564
MYOM2	LP|NKs	5.5946	inf
NCR3	LP|NKs	3.8266	0.3665
NKG7	LP|NKs	7.5744	1.2543
NMUR1	LP|NKs	4.0747	0.7398
OSBPL5	LP|NKs	3.6441	0.3153
PCED1B-AS1	LP|NKs	1.6150	0.4208
PCSK7	LP|NKs	1.6380	0.3305
PILRB	LP|NKs	2.5432	0.9668
PLEKHG3	LP|NKs	3.9390	2.8886
PRF1	LP|NKs	6.4610	2.2111
PRMT2	LP|NKs	1.9213	0.3858
PRR5L	LP|NKs	3.5418	0.8761
PTGDR	LP|NKs	5.0752	0.8500
PTPN4	LP|NKs	2.6756	0.4626
PYHIN1	LP|NKs	2.9550	0.2634
RAP1B	LP|NKs	2.3587	0.3657
RASA3	LP|NKs	2.0342	0.4858
RNF166	LP|NKs	1.9537	0.3007
RNPEPL1	LP|NKs	1.7231	0.4560
RP11-403I13.8	LP|NKs	2.8229	inf
RP11-473M20.7	LP|NKs	3.0145	inf
RP11-705C15.5	LP|NKs	2.9837	1.0429
RP4-728D4.2	LP|NKs	2.5953	inf
S1PR5	LP|NKs	6.0541	1.9373
SACM1L	LP|NKs	1.7715	0.3940
SAMD3	LP|NKs	4.4794	0.6209
SIPA1	LP|NKs	2.4422	0.7133
SPN	LP|NKs	2.8496	0.3550
SPTSSB	LP|NKs	7.1093	inf
STK10	LP|NKs	2.2591	0.5879
SUN2	LP|NKs	2.7216	0.5805
TBX21	LP|NKs	4.5021	1.2227
TFDP2	LP|NKs	1.8001	0.4236
TRAF3IP3	LP|NKs	2.0378	0.2740
TRAPPC10	LP|NKs	1.6658	0.4298
TRDC	LP|NKs	6.9926	0.3409
TSPAN32	LP|NKs	3.3886	0.9386
TTC38	LP|NKs	3.5629	1.4462
TXK	LP|NKs	4.0552	0.7732
XCL1	LP|NKs	5.6775	0.8237
XCL2	LP|NKs	6.4308	1.4971
YPEL1	LP|NKs	3.2287	1.0150
ZAP70	LP|NKs	3.2996	0.4520
ZBTB16	LP|NKs	3.4168	0.4693
ZNF276	LP|NKs	2.3706	0.9960
ZNF600	LP|NKs	2.7504	1.8346
ABCC9	LP|Pericytes	9.4405	inf
ADAMTS4	LP|Pericytes	5.2472	0.5211
ADAMTS5	LP|Pericytes	4.3065	0.3642
ADCY3	LP|Pericytes	4.6532	1.8430
ADIRF	LP|Pericytes	5.4928	0.2560
ADRA2A	LP|Pericytes	6.1817	2.4298
AMOTL2	LP|Pericytes	4.2090	0.7392
ANGPT1	LP|Pericytes	4.5419	0.6688
ANGPT2	LP|Pericytes	5.8417	0.5855
ANO1	LP|Pericytes	8.0741	5.2961
ARHGAP10	LP|Pericytes	3.1641	0.9505
ARHGEF17	LP|Pericytes	5.7104	2.3641
ATP1B2	LP|Pericytes	4.9335	inf
B3GNT2	LP|Pericytes	2.8642	1.0285
BGN	LP|Pericytes	6.3536	0.9103
C1QTNF1	LP|Pericytes	6.4180	1.9280
CACNA1H	LP|Pericytes	5.3960	inf
CALD1	LP|Pericytes	5.9757	0.5543
CAMK2N1	LP|Pericytes	4.3508	1.3905
CCDC102B	LP|Pericytes	4.4759	0.4974
CCDC74A	LP|Pericytes	4.9442	0.4304
CDH6	LP|Pericytes	8.4551	inf
CENPP	LP|Pericytes	4.5587	0.8152
CHRD	LP|Pericytes	4.8578	1.2025
CLMN	LP|Pericytes	3.2195	1.8399
CNNM2	LP|Pericytes	4.4575	2.4524
COL18A1	LP|Pericytes	5.0239	0.7519
COL4A1	LP|Pericytes	5.6754	0.2577
COL4A2	LP|Pericytes	5.2137	0.4555
COL5A3	LP|Pericytes	5.9939	1.6874
COX4I2	LP|Pericytes	10.8665	inf
CRMP1	LP|Pericytes	5.3135	2.0408
CSPG4	LP|Pericytes	5.7924	inf
CTD-3193K9.4	LP|Pericytes	3.7023	2.5410
DAAM2	LP|Pericytes	4.7561	1.0461
DTX3	LP|Pericytes	2.7966	0.3685
EBF1	LP|Pericytes	5.0412	1.2069
ECM2	LP|Pericytes	5.8399	0.9368
EDNRA	LP|Pericytes	7.1328	3.7226
EFHD1	LP|Pericytes	5.8249	1.7750
EGFL6	LP|Pericytes	5.9995	0.6367
EGFLAM	LP|Pericytes	7.0750	3.7209
EHD2	LP|Pericytes	4.2688	0.2733
ENPEP	LP|Pericytes	10.8378	inf
EPS8	LP|Pericytes	4.7150	1.3369
FAM162B	LP|Pericytes	7.3596	3.5664
FOXS1	LP|Pericytes	8.8575	inf
FRMD3	LP|Pericytes	6.0452	3.2667
GEM	LP|Pericytes	4.2579	0.3424
GJA4	LP|Pericytes	7.4286	0.3682
GJC1	LP|Pericytes	6.4265	inf
GPR124	LP|Pericytes	4.0235	0.2569
GUCY1A2	LP|Pericytes	7.4817	inf
GUCY1B3	LP|Pericytes	5.8673	1.6334
H2AFJ	LP|Pericytes	3.0267	0.9935
HEY2	LP|Pericytes	5.4170	3.8005
HEYL	LP|Pericytes	6.8201	inf
HIGD1B	LP|Pericytes	9.9918	6.1847
HOXB-AS1	LP|Pericytes	3.2554	0.7957
IL17B	LP|Pericytes	8.5194	inf
INPP4B	LP|Pericytes	2.8346	0.5239
ITGA7	LP|Pericytes	8.7921	inf
JAG1	LP|Pericytes	5.1251	1.0367
KCNE4	LP|Pericytes	5.0743	0.2570
KCNJ8	LP|Pericytes	9.4012	5.2944
KIAA0040	LP|Pericytes	2.4087	1.0046
KRT18	LP|Pericytes	3.8846	0.9012
LAMB2	LP|Pericytes	3.9494	0.5847
LHFP	LP|Pericytes	5.8672	1.9277
LPL	LP|Pericytes	7.1640	inf
LURAP1L	LP|Pericytes	5.7834	1.0480
MCAM	LP|Pericytes	5.5029	0.3448
MEST	LP|Pericytes	5.0763	3.4066
MOCS1	LP|Pericytes	5.2076	2.0584
MPRIP	LP|Pericytes	2.8842	0.7224
MYO1B	LP|Pericytes	5.7356	1.1921
NCK2	LP|Pericytes	1.9824	0.7019
NDUFA4L2	LP|Pericytes	7.7167	3.6969
NFASC	LP|Pericytes	5.4548	1.3016
NOTCH3	LP|Pericytes	8.6012	5.9228
NR2F2	LP|Pericytes	5.6062	0.6496
NR2F2-AS1	LP|Pericytes	5.4635	1.5426
NREP	LP|Pericytes	4.0096	0.3395
NTF3	LP|Pericytes	4.2616	0.3571
OLFM2	LP|Pericytes	4.7342	2.1592
OLFML2B	LP|Pericytes	6.1934	2.6795
OR51E1	LP|Pericytes	9.5746	inf
PAWR	LP|Pericytes	3.5914	0.3539
PDE8B	LP|Pericytes	6.3158	inf
PDGFRB	LP|Pericytes	6.1754	1.7178
PEAK1	LP|Pericytes	3.4799	0.5235
PEAR1	LP|Pericytes	4.9393	0.3747
PGF	LP|Pericytes	5.0603	1.1085
PLCE1	LP|Pericytes	3.7021	1.1066
PLEKHG2	LP|Pericytes	3.4152	1.8311
PLXDC1	LP|Pericytes	4.9518	1.6768
PTGIR	LP|Pericytes	4.7169	1.2325
PTK2	LP|Pericytes	4.9134	1.1306
RAP2A	LP|Pericytes	2.5691	0.3165
RASL12	LP|Pericytes	4.7880	0.5552
REM1	LP|Pericytes	5.8793	1.9430
RERG	LP|Pericytes	6.1310	0.4902
RGS5	LP|Pericytes	11.3368	7.1225
RP11-588K22.2	LP|Pericytes	4.8752	0.3799
SEMA5A	LP|Pericytes	4.7053	0.6829
SEPT4	LP|Pericytes	4.8206	1.4783
SEPT7	LP|Pericytes	2.1799	0.3560
SEPT8	LP|Pericytes	3.2266	0.4647
SERPINI1	LP|Pericytes	4.2258	0.4843
SLC7A2	LP|Pericytes	7.3180	inf
SMOC2	LP|Pericytes	6.3949	0.9576
SORBS3	LP|Pericytes	3.2227	0.5989
STEAP4	LP|Pericytes	6.4176	inf
SYDE1	LP|Pericytes	3.9343	0.3873
SYTL2	LP|Pericytes	3.5481	0.6791
TBX2	LP|Pericytes	4.7026	0.7407
TGFB2	LP|Pericytes	6.2544	1.6005
TINAGL1	LP|Pericytes	6.6358	0.6698
TNS1	LP|Pericytes	4.4449	0.5000
TPPP3	LP|Pericytes	5.6937	0.9614
ABCB9	LP|Plasma	3.4827	1.7860
AC005083.1	LP|Plasma	2.5232	1.7923
AC006129.4	LP|Plasma	3.1865	inf
AC006132.1	LP|Plasma	2.0885	inf
AC006942.4	LP|Plasma	0.6390	inf
AC007386.2	LP|Plasma	2.1742	inf
AC009404.2	LP|Plasma	2.2908	0.9781
AC019221.4	LP|Plasma	2.6186	inf
AC021016.6	LP|Plasma	3.2681	inf
AC026202.3	LP|Plasma	4.7068	inf
AC062029.1	LP|Plasma	1.1980	inf
AC074138.3	LP|Plasma	0.7712	inf
AC074212.5	LP|Plasma	4.0542	3.1213
AC074389.9	LP|Plasma	4.4346	2.3878
AC078883.3	LP|Plasma	3.3693	inf
AC079305.10	LP|Plasma	1.1810	inf
AC091729.9	LP|Plasma	1.7667	0.7274
AC093818.1	LP|Plasma	3.7939	inf
AC093901.1	LP|Plasma	1.8858	inf
AC096579.13	LP|Plasma	4.3641	inf
AC096579.7	LP|Plasma	4.9544	inf
AC104024.1	LP|Plasma	4.3024	inf
AC104699.1	LP|Plasma	4.6085	inf
AC135048.13	LP|Plasma	0.5152	inf
AC139100.2	LP|Plasma	2.4869	inf
ACOXL	LP|Plasma	3.0781	inf
ADM2	LP|Plasma	3.4737	inf
AL022341.3	LP|Plasma	2.8624	inf
AL109761.5	LP|Plasma	4.5142	inf
AL928768.3	LP|Plasma	4.8938	3.9200
ALDH1L2	LP|Plasma	2.9919	1.7671
ALG14	LP|Plasma	1.7539	0.4293
ALG5	LP|Plasma	1.8895	0.5614
AMN	LP|Plasma	2.0334	0.4084
AMPD1	LP|Plasma	6.1041	inf
ANKDD1A	LP|Plasma	0.7675	inf
ANKRD28	LP|Plasma	2.7544	1.3359
ANKRD37	LP|Plasma	2.7521	0.8957
ANKRD53	LP|Plasma	2.4967	inf
AP000240.9	LP|Plasma	0.7210	inf
AP000704.5	LP|Plasma	1.9410	inf
AP000769.7	LP|Plasma	3.4200	inf
AP001046.5	LP|Plasma	1.1921	inf
AP001058.3	LP|Plasma	3.4747	1.9580
AP001631.9	LP|Plasma	4.4014	2.1265
APLP1	LP|Plasma	1.1573	inf
ARMC2	LP|Plasma	1.7169	inf
ASNS	LP|Plasma	1.7182	0.2910
ATAD3C	LP|Plasma	2.2209	inf
ATF4	LP|Plasma	1.5571	0.5832
ATP10B	LP|Plasma	2.1165	0.5721
ATP8B2	LP|Plasma	0.8785	inf
B4GALT3	LP|Plasma	2.0774	0.9680
B4GALT7	LP|Plasma	1.6112	0.3512
B9D1	LP|Plasma	3.0321	1.2137
BMP6	LP|Plasma	4.1068	inf
BRSK1	LP|Plasma	4.4992	inf
BSCL2	LP|Plasma	1.5664	0.6131
BSPRY	LP|Plasma	1.9627	0.5790
C11orf24	LP|Plasma	2.0134	0.9231
C11orf80	LP|Plasma	3.1232	2.3246
C12orf45	LP|Plasma	1.8223	0.2904
C12orf55	LP|Plasma	3.6707	inf
C15orf65	LP|Plasma	2.4414	0.6603
C16orf74	LP|Plasma	2.4648	1.9366
C19orf10	LP|Plasma	2.1805	0.7743
C1orf132	LP|Plasma	2.3174	1.4501
C1orf53	LP|Plasma	2.2052	0.8695
C1orf61	LP|Plasma	1.5685	inf
C2orf42	LP|Plasma	1.0795	0.4256
C4orf26	LP|Plasma	3.6828	inf
C6orf99	LP|Plasma	2.2435	inf
CAPN10-AS1	LP|Plasma	1.2583	0.6694
CARNS1	LP|Plasma	1.0766	inf
CCDC110	LP|Plasma	3.5334	inf
CCDC163P	LP|Plasma	2.3568	inf
CCL25	LP|Plasma	3.1239	inf
CCNI2	LP|Plasma	1.8807	0.3224
CCR10	LP|Plasma	5.1295	inf
CD27	LP|Plasma	2.1457	0.3890
CD38	LP|Plasma	2.8071	0.8102
CDH15	LP|Plasma	4.2975	inf
CDK14	LP|Plasma	2.5855	1.7877
CDNF	LP|Plasma	2.4795	inf
CHAC1	LP|Plasma	4.3052	inf
CHMP4C	LP|Plasma	2.1224	1.0016
CHPF	LP|Plasma	3.6790	1.7358
CISD2	LP|Plasma	1.6320	0.2796
CLCC1	LP|Plasma	1.4716	0.3361
CLDN14	LP|Plasma	4.8748	inf
CLPTM1L	LP|Plasma	2.4839	1.2952
CNKSR1	LP|Plasma	3.6260	2.2196
COBLL1	LP|Plasma	2.3321	1.4272
COL24A1	LP|Plasma	4.0187	inf
COL4A3	LP|Plasma	2.1775	inf
COL4A4	LP|Plasma	2.0001	inf
COMMD3	LP|Plasma	1.3599	0.2862
CRB3	LP|Plasma	2.5075	1.1959
CREB3L2	LP|Plasma	1.6548	0.3533
CRELD2	LP|Plasma	2.9980	1.6161
CRYBA4	LP|Plasma	5.2343	inf
CRYBB1	LP|Plasma	2.8603	inf
CST6	LP|Plasma	2.7004	inf
CTA-292E10.6	LP|Plasma	2.0339	1.0266
CTA-293F17.1	LP|Plasma	2.6957	0.9446
CTA-384D8.34	LP|Plasma	2.7888	1.4981
CTA-445C9.15	LP|Plasma	0.9210	inf
CTB-43E15.4	LP|Plasma	4.8081	inf
CTC-250I14.6	LP|Plasma	0.9887	inf
CTC-265F19.2	LP|Plasma	3.4344	inf
CTC-425F1.4	LP|Plasma	0.8292	0.3171
CTD-2186M15.3	LP|Plasma	1.3564	0.2776
CTD-2227E11.1	LP|Plasma	4.5635	inf
CTD-2555K7.2	LP|Plasma	2.9299	inf
CTD-3051D23.4	LP|Plasma	1.6592	0.9131
CTD-3222D19.5	LP|Plasma	1.5474	inf
CTH	LP|Plasma	1.9472	0.8375
CYP27B1	LP|Plasma	1.5274	inf
DCC	LP|Plasma	5.6527	inf
DDOST	LP|Plasma	1.6775	0.3320
DEFA5	LP|Plasma	1.1028	0.3898
DENND2C	LP|Plasma	2.4863	inf
DENND6B	LP|Plasma	2.0607	0.9438
DERL3	LP|Plasma	6.2115	3.2036
DFNB31	LP|Plasma	1.7546	inf
DNAAF1	LP|Plasma	3.8655	inf
DNAJB11	LP|Plasma	1.8505	0.8009
DNAJB9	LP|Plasma	2.7753	1.4963
DNAJC1	LP|Plasma	1.8413	0.5464
DNAJC25	LP|Plasma	1.4328	0.3211
DNAJC3	LP|Plasma	1.8180	0.8436
DNAJC3-AS1	LP|Plasma	1.3125	0.3381
DPEP1	LP|Plasma	5.4723	2.8640
DPEP3	LP|Plasma	3.4344	inf
DUSP26	LP|Plasma	5.4717	inf
DZANK1	LP|Plasma	0.9378	inf
EAF2	LP|Plasma	3.3092	0.8584
EDEM2	LP|Plasma	1.5645	0.7349
ELL2	LP|Plasma	2.4185	1.1175
ENAM	LP|Plasma	4.4371	inf
ERLEC1	LP|Plasma	2.3442	1.1004
ERN1	LP|Plasma	1.4237	0.4361
ESR1	LP|Plasma	2.0342	inf
ESR2	LP|Plasma	2.2934	inf
EYA2	LP|Plasma	2.3511	1.0657
FA2H	LP|Plasma	2.2270	0.6250
FAM214A	LP|Plasma	0.9232	0.2726
FAM27A	LP|Plasma	1.9964	1.0344
FAM46C	LP|Plasma	2.4185	0.9518
FAM69A	LP|Plasma	2.0652	0.6372
FAM92B	LP|Plasma	5.6539	inf
FBXO10	LP|Plasma	1.4276	inf
FBXO16	LP|Plasma	4.2171	2.9779
FBXW7	LP|Plasma	1.8981	1.0458
FCRL5	LP|Plasma	3.7981	3.5930
FGF23	LP|Plasma	4.2003	inf
FICD	LP|Plasma	2.7923	2.0702
FKBP11	LP|Plasma	4.2280	2.2467
FKBP2	LP|Plasma	3.0770	2.0800
FLJ20306	LP|Plasma	1.7362	inf
FN3K	LP|Plasma	1.4208	0.4074
FNDC3A	LP|Plasma	1.7785	0.8727
FOXJ1	LP|Plasma	1.8792	0.5143
FOXN3-AS1	LP|Plasma	2.8845	1.3764
FRK	LP|Plasma	3.0206	1.7304
FRRS1L	LP|Plasma	1.6853	inf
GAB1	LP|Plasma	1.8794	0.6929
GALNT3	LP|Plasma	1.4886	0.5689
GJB2	LP|Plasma	3.6315	2.5658
GLCCI1	LP|Plasma	1.6202	0.4732
GLDC	LP|Plasma	3.5702	inf
GMPPA	LP|Plasma	1.6340	0.4507
GNB3	LP|Plasma	3.2285	inf
GNG7	LP|Plasma	3.0031	0.5436
GORASP2	LP|Plasma	1.3050	0.2830
GPR160	LP|Plasma	2.4434	0.6984
GPR85	LP|Plasma	1.3615	0.8814
GSTM2	LP|Plasma	0.7654	inf
GUSBP11	LP|Plasma	3.6895	2.9639
H1FX-AS1	LP|Plasma	1.8233	inf
HBB	LP|Plasma	0.5078	inf
HBD	LP|Plasma	4.9154	inf
HERPUD1	LP|Plasma	3.4394	2.3396
HID1	LP|Plasma	3.8432	1.2714
HIST1H2AE	LP|Plasma	2.7274	0.5338
HIST1H2AG	LP|Plasma	1.8483	0.9394
HIST1H2BG	LP|Plasma	3.5991	0.5626
HIST1H2BJ	LP|Plasma	3.4652	1.2897
HIST1H2BK	LP|Plasma	2.4020	0.5177
HIST1H2BN	LP|Plasma	0.5829	inf
HIST4H4	LP|Plasma	0.9784	inf
HMGN4	LP|Plasma	0.8049	0.2513
HSD17B8	LP|Plasma	2.2800	0.6363
HSP90B1	LP|Plasma	2.1683	0.5037
HSPA13	LP|Plasma	2.0817	1.1508
HSPA1B	LP|Plasma	2.5157	1.2169
HSPA1L	LP|Plasma	2.0048	inf
HSPA6	LP|Plasma	2.6984	2.2651
HYOU1	LP|Plasma	1.6858	0.6014
IFNG-AS1	LP|Plasma	2.8866	inf
IGFLR1	LP|Plasma	0.7397	inf
IGHA1	LP|Plasma	5.9033	4.3269
IGHA2	LP|Plasma	4.9894	inf
IGHG2	LP|Plasma	3.3867	3.0473
IGHJ3	LP|Plasma	2.6724	inf
IGHJ4	LP|Plasma	2.5262	inf
IGHJ5	LP|Plasma	2.5858	inf
IGHJ6	LP|Plasma	2.5184	inf
IGHM	LP|Plasma	1.6104	0.4335
IGHV1-18	LP|Plasma	1.9753	inf
IGHV1-2	LP|Plasma	1.9499	inf
IGHV1-24	LP|Plasma	4.0248	inf
IGHV1-3	LP|Plasma	2.1434	inf
IGHV1-46	LP|Plasma	1.9285	inf
IGHV1-69	LP|Plasma	2.1710	inf
IGHV1-8	LP|Plasma	2.3339	inf
IGHV1OR15-1	LP|Plasma	1.4651	1.3893
IGHV2-5	LP|Plasma	1.9117	inf
IGHV2-70	LP|Plasma	1.9682	inf
IGHV3-11	LP|Plasma	2.1539	inf
IGHV3-13	LP|Plasma	2.5708	inf
IGHV3-15	LP|Plasma	2.1655	1.3581
IGHV3-21	LP|Plasma	1.9019	0.9014
IGHV3-23	LP|Plasma	1.8502	1.4646
IGHV3-30	LP|Plasma	2.4346	inf
IGHV3-33	LP|Plasma	2.5219	inf
IGHV3-43	LP|Plasma	2.3011	inf
IGHV3-48	LP|Plasma	1.9190	inf
IGHV3-49	LP|Plasma	1.9834	inf
IGHV3-53	LP|Plasma	2.1149	inf
IGHV3-64	LP|Plasma	2.5475	inf
IGHV3-66	LP|Plasma	2.0114	inf
IGHV3-7	LP|Plasma	2.1889	1.5454
IGHV3-72	LP|Plasma	2.1770	inf
IGHV3-73	LP|Plasma	1.8619	inf
IGHV3-74	LP|Plasma	1.9457	inf
IGHV3-9	LP|Plasma	1.8639	inf
IGHV4-28	LP|Plasma	2.8590	inf
IGHV4-31	LP|Plasma	2.2035	inf
IGHV4-34	LP|Plasma	2.5242	inf
IGHV4-39	LP|Plasma	1.9903	1.6991
IGHV4-4	LP|Plasma	2.3180	inf
IGHV4-59	LP|Plasma	2.0456	inf
IGHV4-61	LP|Plasma	1.9544	inf
IGHV4OR15-8	LP|Plasma	2.6292	inf
IGHV5-51	LP|Plasma	1.9125	inf
IGHV6-1	LP|Plasma	2.2811	inf
IGJ	LP|Plasma	6.8241	6.6023
IGKC	LP|Plasma	5.3531	1.8897
IGKV1-12	LP|Plasma	2.7621	inf
IGKV1-16	LP|Plasma	1.9696	inf
IGKV1-17	LP|Plasma	2.2129	inf
IGKV1-27	LP|Plasma	2.1363	inf
IGKV1-39	LP|Plasma	1.7368	0.7874
IGKV1-5	LP|Plasma	2.4246	inf
IGKV1-6	LP|Plasma	2.6072	inf
IGKV1-9	LP|Plasma	2.1949	inf
IGKV1D-13	LP|Plasma	2.8424	inf
IGKV1D-33	LP|Plasma	2.9708	inf
IGKV1D-39	LP|Plasma	3.7801	inf
IGKV1D-8	LP|Plasma	2.3157	inf
IGKV2-24	LP|Plasma	2.6459	inf
IGKV2-30	LP|Plasma	2.6600	inf
IGKV2D-28	LP|Plasma	3.6765	inf
IGKV2D-29	LP|Plasma	2.2120	inf
IGKV3-11	LP|Plasma	1.9332	1.3395
IGKV3-15	LP|Plasma	2.4610	inf
IGKV3-20	LP|Plasma	1.8263	0.9727
IGKV3D-11	LP|Plasma	2.6971	inf
IGKV3D-15	LP|Plasma	2.8184	inf
IGKV3D-20	LP|Plasma	2.8209	inf
IGKV4-1	LP|Plasma	2.4032	2.0517
IGKV6-21	LP|Plasma	2.8039	inf
IGLC2	LP|Plasma	4.1774	1.0959
IGLC3	LP|Plasma	3.9333	0.7852
IGLC7	LP|Plasma	3.8201	inf
IGLL1	LP|Plasma	5.8885	inf
IGLL5	LP|Plasma	3.9849	inf
IGLV1-36	LP|Plasma	2.5517	inf
IGLV1-40	LP|Plasma	2.6487	inf
IGLV1-44	LP|Plasma	2.0089	0.9882
