gene	cell_state	score	margin
NAPRT	paneth cell of epithelium of small intestine	1.4409	0.4615
NDUFA9	paneth cell of epithelium of small intestine	0.6864	0.2784
NDUFAB1	paneth cell of epithelium of small intestine	1.6782	0.4769
NDUFB10	paneth cell of epithelium of small intestine	3.0522	0.8996
NDUFB2	paneth cell of epithelium of small intestine	2.7342	0.6640
NDUFB5	paneth cell of epithelium of small intestine	1.1241	0.3574
NDUFB7	paneth cell of epithelium of small intestine	2.1260	0.3014
NDUFB9	paneth cell of epithelium of small intestine	2.3243	0.7741
NDUFC2	paneth cell of epithelium of small intestine	1.6199	0.3005
NDUFS3	paneth cell of epithelium of small intestine	1.2126	0.4511
NDUFS7	paneth cell of epithelium of small intestine	1.8798	0.5669
NDUFV1	paneth cell of epithelium of small intestine	1.6153	0.3953
NPAS2	paneth cell of epithelium of small intestine	2.5145	0.2531
P4HB	paneth cell of epithelium of small intestine	4.9292	1.4459
PARD6B	paneth cell of epithelium of small intestine	2.1479	0.4637
PDIA3	paneth cell of epithelium of small intestine	3.3238	0.3940
PEBP1	paneth cell of epithelium of small intestine	11.2502	4.1602
PHLDA2	paneth cell of epithelium of small intestine	4.9252	1.2845
PIGR	paneth cell of epithelium of small intestine	48.7038	14.7859
PPIA	paneth cell of epithelium of small intestine	5.6905	0.9105
PRDX1	paneth cell of epithelium of small intestine	6.9228	3.2227
PRDX2	paneth cell of epithelium of small intestine	3.2123	0.8979
PRDX5	paneth cell of epithelium of small intestine	2.7377	0.3561
PRELID1	paneth cell of epithelium of small intestine	2.2778	0.9180
PRELID3B	paneth cell of epithelium of small intestine	1.7049	0.3857
PSME2	paneth cell of epithelium of small intestine	3.3159	1.4014
RBP2	paneth cell of epithelium of small intestine	30.8091	6.4345
S100A14	paneth cell of epithelium of small intestine	3.8268	1.4449
S100A16	paneth cell of epithelium of small intestine	2.6562	0.9852
SCP2	paneth cell of epithelium of small intestine	3.1412	0.3304
SDHA	paneth cell of epithelium of small intestine	0.7926	0.2900
SDHB	paneth cell of epithelium of small intestine	1.4615	0.3543
SDHD	paneth cell of epithelium of small intestine	1.3656	0.4483
SEPHS2	paneth cell of epithelium of small intestine	1.2596	0.3415
SERF2	paneth cell of epithelium of small intestine	8.2305	0.5044
SF3B6	paneth cell of epithelium of small intestine	1.6044	0.2844
SFN	paneth cell of epithelium of small intestine	9.2097	3.6631
SLC25A5	paneth cell of epithelium of small intestine	7.6221	1.3666
SLC30A1	paneth cell of epithelium of small intestine	0.9140	0.3279
TFF2	paneth cell of epithelium of small intestine	9.7401	3.6998
TPI1	paneth cell of epithelium of small intestine	5.6543	2.0259
TSPAN8	paneth cell of epithelium of small intestine	11.8408	1.7668
TST	paneth cell of epithelium of small intestine	1.8488	0.7732
TUFM	paneth cell of epithelium of small intestine	1.6826	0.4301
TXN	paneth cell of epithelium of small intestine	9.2675	2.2582
TXN2	paneth cell of epithelium of small intestine	0.9769	0.2533
TXNDC17	paneth cell of epithelium of small intestine	2.1168	0.7995
UGT2B17	paneth cell of epithelium of small intestine	4.4935	1.3627
UQCR10	paneth cell of epithelium of small intestine	3.9272	1.2797
UQCR11	paneth cell of epithelium of small intestine	3.1427	0.2892
UQCRC1	paneth cell of epithelium of small intestine	2.6068	1.1712
UQCRC2	paneth cell of epithelium of small intestine	2.4189	0.3569
UQCRFS1	paneth cell of epithelium of small intestine	1.9196	0.4750
UQCRH	paneth cell of epithelium of small intestine	5.2836	1.2509
UQCRQ	paneth cell of epithelium of small intestine	5.5065	0.4716
VDAC1	paneth cell of epithelium of small intestine	2.7583	0.6794
VDAC2	paneth cell of epithelium of small intestine	2.6007	0.2988
YIF1A	paneth cell of epithelium of small intestine	0.7843	0.2591
AASS	pericyte	4.3875	0.8236
ABCC9	pericyte	2.4758	1.5592
ABI2	pericyte	1.9751	0.5906
ABL1	pericyte	2.8617	0.2782
ACTR1A	pericyte	0.9454	0.4253
ADAMTS1	pericyte	11.2284	4.6430
ADAMTS12	pericyte	2.6505	1.7382
ADAMTS2	pericyte	5.2685	3.3040
ADAMTS4	pericyte	12.1575	9.0772
ADAMTS9	pericyte	10.9938	0.5098
ADAMTSL2	pericyte	0.6027	0.4687
ADARB2	pericyte	6.1223	5.4772
ADCY3	pericyte	7.2808	5.3741
ADCY9	pericyte	1.7051	0.3701
ADGRD1	pericyte	2.9272	1.5428
ADGRF5	pericyte	8.5826	3.0914
ADISSP	pericyte	1.3933	1.1086
ADRA2B	pericyte	0.5951	0.5192
AEBP2	pericyte	2.1940	1.0551
AGTR1	pericyte	0.8725	0.2908
AHDC1	pericyte	0.8236	0.4482
ALG3	pericyte	0.5925	0.3113
AMOTL2	pericyte	0.6381	0.3013
ANGPTL4	pericyte	5.1959	3.1031
ANKRD10	pericyte	2.7576	1.5028
ANKRD50	pericyte	0.8441	0.2605
ANO1	pericyte	1.4355	1.1178
ARFGAP3	pericyte	2.8291	0.6060
ARHGAP10	pericyte	11.4602	6.2902
ARHGAP17	pericyte	2.2063	0.3277
ARHGAP42	pericyte	5.9194	3.4784
ARHGAP6	pericyte	8.5702	2.8117
ARHGEF17	pericyte	2.2951	1.5048
ARMCX3	pericyte	1.2742	0.2581
ASAP1	pericyte	19.0111	9.1167
ASPN	pericyte	5.5507	4.9489
AVPR1A	pericyte	1.1050	0.2573
AXL	pericyte	7.9182	3.2851
B3GALNT2	pericyte	1.2997	0.5102
BAG3	pericyte	2.9857	0.4407
BCL6	pericyte	3.8646	0.6665
BDNF	pericyte	0.7478	0.6009
BGN	pericyte	5.4873	4.4100
BMPER	pericyte	10.0168	7.4306
BNIP3L	pericyte	5.7528	2.4516
BRMS1L	pericyte	1.2348	0.7177
BRWD3	pericyte	1.4084	0.3989
BSG	pericyte	2.3250	0.6195
C1orf43	pericyte	1.3218	0.3601
C2CD2	pericyte	1.5594	0.9211
CACNA1H	pericyte	1.0444	0.4217
CAMKMT	pericyte	2.3194	0.3091
CAMTA1	pericyte	3.7721	0.8860
CASC15	pericyte	5.8484	2.5037
CASC3	pericyte	1.1090	0.2718
CBL	pericyte	3.9213	2.5619
CCDC102B	pericyte	6.8718	4.2466
CCDC192	pericyte	0.8403	0.6685
CCDC3	pericyte	1.8366	1.3052
CCT6A	pericyte	1.7365	0.6245
CDC5L	pericyte	1.2712	0.4043
CDS2	pericyte	1.6880	0.8181
CEBPB	pericyte	9.1524	0.8151
CENPO	pericyte	0.9438	0.8448
CEP85L	pericyte	2.9764	0.3988
CHST2	pericyte	1.4771	1.1198
CLIP2	pericyte	2.6127	1.6616
CLMN	pericyte	5.9009	1.0282
CLOCK	pericyte	1.2046	0.3373
CLSTN2	pericyte	2.3751	1.8008
CNIH4	pericyte	1.1125	0.4853
CNNM2	pericyte	1.3046	0.6231
CNOT9	pericyte	0.8611	0.2743
CNR1	pericyte	1.1344	0.4432
CNTN4	pericyte	9.3279	5.0263
COL18A1	pericyte	12.3122	8.8613
COL3A1	pericyte	7.5755	1.9428
COL4A1	pericyte	20.8229	14.2767
COL4A2	pericyte	20.6400	11.9949
COL5A1	pericyte	1.9554	0.6275
COL5A2	pericyte	4.0555	0.5355
COL5A3	pericyte	4.5315	3.7375
COLEC11	pericyte	2.0134	1.8646
COX4I2	pericyte	3.0632	2.6136
CPNE3	pericyte	1.1758	0.3652
CREB3L2	pericyte	7.1179	3.8670
CRISPLD2	pericyte	23.0446	13.0713
CSNK1E	pericyte	1.0127	0.6116
CSPG4	pericyte	1.3463	0.5300
CSRP2	pericyte	6.1701	1.8292
CTBP2	pericyte	4.9053	0.4645
CTDSP1	pericyte	1.1051	0.5440
CTDSP2	pericyte	1.3218	0.6656
CYB5D2	pericyte	1.1784	0.7474
CYP4V2	pericyte	0.7668	0.3308
CYTH3	pericyte	4.0608	1.3686
DAAM2	pericyte	4.0224	2.6059
DACH1	pericyte	10.4267	3.7270
DCBLD1	pericyte	4.6664	4.1373
DCTN5	pericyte	0.6116	0.2845
DENND2A	pericyte	7.1973	4.1761
DISP1	pericyte	2.3684	0.9345
DLC1	pericyte	14.8777	2.5374
DNAH11	pericyte	4.9127	4.8185
DNAJC7	pericyte	1.4568	0.3684
DOK6	pericyte	1.4055	0.5550
DPY19L2	pericyte	0.5823	0.3906
DUBR	pericyte	0.5882	0.2837
DUSP14	pericyte	1.3473	0.9371
EBF1	pericyte	18.2662	7.3761
EDNRA	pericyte	2.8027	1.7939
EFHD1	pericyte	1.9562	0.6616
EGFLAM	pericyte	3.1265	2.8869
EHD2	pericyte	3.3042	2.2349
EIF3I	pericyte	2.4858	0.7876
EMC2	pericyte	0.9075	0.3425
EMC4	pericyte	1.1773	0.4880
ENOX1	pericyte	2.1841	1.7284
ENPEP	pericyte	6.9426	0.5395
ENSG00000216775	pericyte	0.7600	0.3836
ENSG00000233928	pericyte	1.0816	0.6036
ENSG00000268797	pericyte	0.8516	0.3282
ENSG00000272822	pericyte	1.0032	0.5052
ENSG00000274322	pericyte	2.3593	1.2673
ENSG00000288000	pericyte	0.6324	0.4469
ENSG00000288794	pericyte	0.5670	0.3482
EOLA2-DT	pericyte	1.2592	0.6543
EPHA3	pericyte	2.4988	1.9500
EPM2AIP1	pericyte	0.8860	0.3456
EPS8	pericyte	12.3202	5.0661
ERCC6L2	pericyte	1.7810	0.3937
ETV5	pericyte	0.8327	0.2563
FABP4	pericyte	5.4242	4.3265
FAM110B	pericyte	0.8345	0.2684
FAM13C	pericyte	1.6120	0.7655
FBXO17	pericyte	0.5691	0.2840
FERMT2	pericyte	3.8024	0.2946
FHL5	pericyte	2.6649	0.5427
FILIP1L	pericyte	8.1810	3.2973
FMO3	pericyte	1.0678	0.9015
FRZB	pericyte	3.5970	1.8150
G3BP1	pericyte	1.9994	0.4910
GANAB	pericyte	1.0094	0.4537
GBE1	pericyte	6.4487	3.8288
GCN1	pericyte	0.8599	0.4826
GDF11	pericyte	1.0289	0.7929
GEM	pericyte	9.1088	3.6999
GGT5	pericyte	4.2748	2.6983
GHITM	pericyte	3.1213	1.2211
GHR	pericyte	4.0945	1.5335
GIPR	pericyte	1.1180	0.5382
GJA4	pericyte	7.9829	7.1075
GJC1	pericyte	4.2866	3.7465
GPC6	pericyte	7.7703	0.7009
GPR180	pericyte	0.6163	0.4237
GPR20	pericyte	0.6855	0.5347
GPS1	pericyte	0.6082	0.3062
GPX3	pericyte	19.6118	1.8240
GRHPR	pericyte	1.6212	0.9384
GRID1	pericyte	1.9802	0.6503
GRK5	pericyte	18.7147	4.3511
GRM8	pericyte	1.3147	1.2320
GUCY1A2	pericyte	4.6917	4.3909
GUCY1B1	pericyte	1.5014	0.7928
HDAC1	pericyte	1.4380	0.3738
HDAC2	pericyte	1.4170	0.8411
HECW1	pericyte	0.5125	0.2727
HES4	pericyte	3.3509	1.1597
HEYL	pericyte	2.5898	1.9851
HGF	pericyte	1.4473	0.6943
HIC2	pericyte	0.5671	0.3218
HIGD1B	pericyte	4.4712	3.5984
HIP1	pericyte	8.5409	5.2739
HPRT1	pericyte	0.8528	0.2628
HSPA9	pericyte	2.3702	0.2671
HSPE1-MOB4	pericyte	0.5472	0.2827
ID4	pericyte	4.2975	2.3588
IGFBP7	pericyte	45.9571	21.6935
IL34	pericyte	0.7902	0.5179
INPP4B	pericyte	12.0215	6.9027
IRF2BPL	pericyte	1.3417	0.5786
ITCH	pericyte	0.8672	0.4926
KATNA1	pericyte	1.0010	0.3933
KCNE4	pericyte	3.8577	3.4898
KCNH1	pericyte	0.5431	0.4447
KCNQ3	pericyte	6.8131	4.9434
KCNT2	pericyte	1.6812	0.7368
KHDRBS1	pericyte	2.9166	0.4905
KIAA0040	pericyte	2.6856	0.9497
KIFBP	pericyte	0.8079	0.3450
KIRREL1	pericyte	1.8840	1.0133
KITLG	pericyte	1.5010	0.3867
KLF9	pericyte	9.4789	1.9330
KLHL15	pericyte	0.9201	0.2877
KLHL29	pericyte	5.7782	1.8507
KRBOX5	pericyte	0.6997	0.3684
KSR1	pericyte	2.2282	0.8136
LAMA4	pericyte	7.2381	1.9549
LARP4	pericyte	2.0936	1.0838
LDB3	pericyte	2.2460	1.5898
LDHA	pericyte	6.8319	2.1379
LDHC	pericyte	1.1556	0.9298
LHFPL6	pericyte	6.7053	0.2887
LIN7A	pericyte	0.7911	0.2732
LINC00882	pericyte	1.0211	0.6937
LINC00924	pericyte	0.7307	0.5001
LINC02237	pericyte	2.1893	2.1220
LINC02773	pericyte	0.5186	0.4498
LINC02884	pericyte	1.3001	0.4778
LONRF1	pericyte	1.6623	0.6080
LOXL2	pericyte	2.6268	1.3221
LPCAT3	pericyte	2.2090	0.2829
LRP12	pericyte	0.7966	0.3149
LURAP1L	pericyte	3.2136	1.5886
LYRM4	pericyte	1.1137	0.5392
LZTS1	pericyte	1.2657	1.1418
MAP1B	pericyte	18.6709	14.6626
MAP2K4	pericyte	1.7869	0.3470
MAPK10	pericyte	3.2235	1.1460
MARK1	pericyte	1.0611	0.4098
MASP1	pericyte	0.8964	0.7245
MBNL2	pericyte	5.4078	1.8374
MCRS1	pericyte	0.8879	0.6152
MEF2C-AS1	pericyte	1.3293	0.2731
MESD	pericyte	1.4489	0.4546
MIPOL1	pericyte	1.6095	0.8627
MIR4435-2HG	pericyte	6.4278	3.2086
MMGT1	pericyte	0.7790	0.3436
MOCS1	pericyte	0.5846	0.4026
MOSMO	pericyte	1.8857	0.9537
MPRIP	pericyte	2.8791	0.5944
MRTFA	pericyte	3.7844	0.8492
MSC-AS1	pericyte	1.6051	0.4013
MT1A	pericyte	4.0456	2.8056
MT1L	pericyte	0.6608	0.3288
MT2A	pericyte	24.6595	6.8727
MXRA8	pericyte	1.7658	0.3692
MYO10	pericyte	5.7289	1.7695
MYO3A	pericyte	0.6164	0.3935
NAA15	pericyte	1.3849	0.2791
NARS1	pericyte	1.3983	0.3333
NAT9	pericyte	0.7974	0.5460
NBEAL1	pericyte	5.1904	0.4693
NDUFA4L2	pericyte	3.4459	2.6906
NDUFS2	pericyte	2.2956	1.0350
NEURL1B	pericyte	1.2192	0.6329
NF1	pericyte	3.1543	0.6934
NFASC	pericyte	2.3133	0.7454
NID1	pericyte	9.2819	0.9439
NID2	pericyte	0.9205	0.6407
NMD3	pericyte	1.8462	1.1738
NOLC1	pericyte	1.6446	0.6910
NOP16	pericyte	0.6140	0.4015
NOTCH3	pericyte	2.7599	0.9123
NPR3	pericyte	0.5861	0.4858
NR2F2-AS1	pericyte	5.1349	0.3003
NT5C2	pericyte	2.7890	0.5295
NTF3	pericyte	1.0033	0.5260
NXN	pericyte	7.5454	0.9032
OAZ2	pericyte	1.7461	0.5463
OLFM2	pericyte	1.6541	1.5404
OPA3	pericyte	2.8720	1.8755
OSMR	pericyte	5.1875	1.8319
OSMR-DT	pericyte	0.8509	0.2505
P4HTM	pericyte	0.7806	0.2825
PANX1	pericyte	1.2121	0.7127
PARD3	pericyte	14.0419	7.9375
PARM1	pericyte	1.5684	0.6431
PBX1	pericyte	7.7949	3.5306
PDE10A	pericyte	5.4288	1.7252
PDE5A	pericyte	2.0805	0.6959
PDE6D	pericyte	0.8681	0.2852
PDE8A	pericyte	8.4414	5.4288
PDE8B	pericyte	1.3348	1.1864
PDGFRB	pericyte	7.7479	6.2976
PDK4	pericyte	17.7601	3.8911
PDS5B	pericyte	3.8675	1.9626
PDZD2	pericyte	2.6843	1.2226
PEAR1	pericyte	1.6784	1.0967
PHF10	pericyte	1.0282	0.4714
PHF3	pericyte	3.0082	0.8806
PHLDA1	pericyte	6.8107	3.2318
PHLDB1	pericyte	1.9692	0.6007
PIGF	pericyte	0.6367	0.3151
PIGU	pericyte	0.8474	0.3847
PIK3R4	pericyte	0.8924	0.4227
PKNOX2	pericyte	1.0072	0.4819
PLCL1	pericyte	5.4207	2.5462
PLEKHA4	pericyte	0.7729	0.3037
PLEKHH2	pericyte	3.6795	1.8598
PLEKHH3	pericyte	0.6595	0.4750
PLOD1	pericyte	0.6966	0.5307
PLOD2	pericyte	1.9419	0.4703
PLXDC1	pericyte	1.0553	0.7173
PM20D2	pericyte	0.5952	0.4118
PPP2R1B	pericyte	1.6923	1.0789
PRICKLE2	pericyte	2.2899	0.3693
PRKAR1A	pericyte	2.4374	1.1123
PRKG1	pericyte	22.4742	5.5610
PRR16	pericyte	3.1120	0.7325
PRRC2B	pericyte	2.2960	0.5761
PSMB1	pericyte	2.2769	0.4085
PSMB6	pericyte	1.5383	0.3716
PSMC3	pericyte	1.6163	0.8657
PSMD10	pericyte	0.6938	0.4674
PSMG2	pericyte	1.1713	0.3962
PTGDR2	pericyte	0.5378	0.3565
PTH1R	pericyte	1.6025	1.4165
PTPN1	pericyte	6.7044	0.4189
RAD23B	pericyte	1.4972	0.2626
RANBP6	pericyte	0.6971	0.4147
RASAL2	pericyte	8.1343	0.5470
RASSF1	pericyte	1.2265	0.2832
RBMS3	pericyte	4.7293	0.6972
RCAN2	pericyte	14.0992	2.3852
RELL1	pericyte	2.2369	0.4299
RGL3	pericyte	1.0770	0.9394
RGS5	pericyte	46.2756	36.3939
RGS7BP	pericyte	1.3547	0.6961
RHOQ	pericyte	3.4703	0.7874
RND3	pericyte	4.9759	2.6658
RNF114	pericyte	1.4531	0.4418
RNF152	pericyte	3.9893	2.1805
RNF185	pericyte	0.8846	0.4318
ROCK2	pericyte	5.9930	1.1223
RPUSD4	pericyte	0.8819	0.6849
RRAGA	pericyte	1.1674	0.4304
RRAGC-DT	pericyte	1.0045	0.2748
RSU1	pericyte	2.1647	0.7751
RTL8B	pericyte	0.5341	0.2891
RWDD4	pericyte	0.7837	0.3594
S1PR3	pericyte	2.7257	1.8019
SBF2	pericyte	6.5161	0.3452
SCYL1	pericyte	0.6687	0.3368
SEMA4A	pericyte	5.6336	3.1890
SEMA5A	pericyte	5.4363	2.9349
SEMA6D	pericyte	3.4395	2.0000
SEPTIN11	pericyte	6.6115	4.1235
SEPTIN4	pericyte	1.0222	0.8020
SEPTIN4-AS1	pericyte	1.0321	0.9184
SERPINH1	pericyte	1.7332	0.2872
SERTAD3	pericyte	0.9685	0.4453
SETX	pericyte	2.8296	0.5665
SGIP1	pericyte	15.7207	14.3562
SIK2	pericyte	6.3411	3.5279
SIN3A	pericyte	1.7715	0.7625
SKA2	pericyte	0.6580	0.2812
SLC16A12	pericyte	0.5583	0.5032
SLC25A18	pericyte	0.9708	0.8640
SLC39A9	pericyte	1.1984	0.5891
SLC66A3	pericyte	1.2605	0.8179
SLC6A1	pericyte	0.6886	0.6446
SLC7A2	pericyte	3.2723	2.4843
SLN	pericyte	1.6099	1.6055
SMARCA1	pericyte	2.4037	1.4421
SMC5	pericyte	3.9727	0.8224
SMG6	pericyte	1.9933	0.2612
SMIM3	pericyte	3.4168	1.4039
SNHG15	pericyte	1.4999	0.5313
SNW1	pericyte	1.8141	0.2687
SNX1	pericyte	1.8750	0.7661
SOD3	pericyte	3.3825	0.8356
SORBS3	pericyte	1.0555	0.2539
SOX13	pericyte	1.0741	0.3782
SOX5	pericyte	28.7958	20.2545
SPECC1	pericyte	2.0506	0.7243
SPRED1	pericyte	3.5763	1.6833
SREK1	pericyte	1.5372	0.3143
SSTR2	pericyte	1.4861	0.9370
STAT2	pericyte	1.1750	0.4985
STAT3	pericyte	10.4836	3.9118
STEAP4	pericyte	13.1383	12.4631
SUN1	pericyte	2.0067	0.2524
SYS1	pericyte	0.9164	0.3493
TACC1	pericyte	28.8998	13.2775
TARS1	pericyte	1.0158	0.4176
TCAF1	pericyte	0.9267	0.3728
TDRP	pericyte	1.5675	0.5040
TESC	pericyte	2.3177	1.9023
TEX10	pericyte	0.5891	0.2677
TFCP2	pericyte	1.7177	0.4200
TIMM50	pericyte	0.6822	0.3009
TLE2	pericyte	0.5921	0.2931
TM9SF5P	pericyte	0.8574	0.4912
TMED2	pericyte	1.6094	0.4908
TMEM106C	pericyte	1.0758	0.3428
TMEM242	pericyte	1.1454	0.6782
TMX3	pericyte	1.4838	0.8896
TNS2-AS1	pericyte	0.9141	0.3887
TOMM70	pericyte	0.6758	0.3038
TOP1	pericyte	5.6292	0.5328
TOPORS	pericyte	1.2574	0.4443
TPR	pericyte	3.6152	1.2467
TPRG1	pericyte	1.4250	0.9576
TRAK1	pericyte	5.0259	1.4041
TRIB2	pericyte	2.3527	1.7135
TRIM69	pericyte	1.0039	0.3924
TRMT1L	pericyte	0.5681	0.3455
TRPC4	pericyte	1.7261	1.2658
TSHZ3	pericyte	2.1871	1.4260
TTBK2	pericyte	1.2646	0.4588
TTLL5	pericyte	1.1232	0.3070
TUG1	pericyte	1.4089	0.5233
TXLNA	pericyte	1.5596	1.0156
UBA2	pericyte	5.5383	3.7606
UBE2G1	pericyte	2.0561	0.2916
UBE3A	pericyte	2.6149	0.6654
UBR1	pericyte	6.5178	0.9574
UBR5	pericyte	5.7633	2.9247
UBXN8	pericyte	0.6414	0.3782
UCHL5	pericyte	0.6936	0.3108
UGGT2	pericyte	2.4469	1.2125
ULK2	pericyte	1.1003	0.6883
UNC5D	pericyte	4.6774	3.1792
USP38	pericyte	0.9065	0.3390
VPS13D	pericyte	2.3779	0.8339
WDR13	pericyte	1.1326	0.6104
WDR41	pericyte	1.3593	0.6669
WDSUB1	pericyte	0.5773	0.2661
WWOX	pericyte	5.4955	1.2805
ZBTB21	pericyte	1.2336	0.5731
ZC3HAV1	pericyte	8.8264	2.9474
ZCCHC14	pericyte	1.4407	0.6690
ZMYND11	pericyte	2.0499	0.5811
ZNF275	pericyte	0.9960	0.7173
ZNF623	pericyte	0.5534	0.3474
ZPR1	pericyte	0.8667	0.3192
ZRANB1	pericyte	1.8098	0.9347
ZSWIM4	pericyte	2.1066	1.1700
AMPD1	plasma cell	0.9036	0.8751
ANKRD28	plasma cell	24.7306	11.4961
ANKRD36BP2	plasma cell	2.5483	2.2270
ANKRD37	plasma cell	1.8955	0.4266
BCAR3	plasma cell	0.9838	0.3014
BMP6	plasma cell	3.5826	0.9857
BTD	plasma cell	6.3342	2.7341
C16orf74	plasma cell	0.5820	0.4387
CD27	plasma cell	2.3016	1.0663
CD38	plasma cell	2.1643	0.6265
CDK14	plasma cell	2.7854	0.2512
CLPTM1L	plasma cell	0.8915	0.2771
CRELD2	plasma cell	1.2003	0.5771
CYBA	plasma cell	7.8718	0.6134
CYTOR	plasma cell	6.8257	4.7675
DDOST	plasma cell	1.3029	0.5581
DERL3	plasma cell	2.9735	2.6956
DNAJB9	plasma cell	1.5187	0.6670
DRAM1	plasma cell	1.8855	0.7913
DUSP5	plasma cell	8.1063	4.7708
EAF2	plasma cell	1.4428	0.9858
EHMT1	plasma cell	4.8023	1.7395
EIF2AK3	plasma cell	7.8944	2.8837
EIF2AK4	plasma cell	2.4205	0.2975
ENSG00000225889	plasma cell	0.8632	0.3261
ENSG00000226471	plasma cell	0.7510	0.2958
ENSG00000240040	plasma cell	7.2822	6.4608
ENSG00000257221	plasma cell	0.8606	0.8139
ENSG00000258526	plasma cell	1.2568	0.4591
ENSG00000283415	plasma cell	0.5368	0.4258
ENSG00000286072	plasma cell	1.9642	1.7272
ENSG00000287555	plasma cell	2.2505	0.7976
ESR1	plasma cell	1.1836	0.9001
ESR2	plasma cell	4.3628	3.4600
FBXW7	plasma cell	6.6710	3.0977
FCRL5	plasma cell	1.8122	1.5687
FER1L4	plasma cell	1.3680	1.1904
FKBP11	plasma cell	3.1368	1.2555
FKBP2	plasma cell	0.6477	0.3859
GAB1	plasma cell	4.8139	1.2240
GALNT2	plasma cell	6.3277	1.9482
HDLBP	plasma cell	3.4433	0.8028
HERPUD1	plasma cell	19.0207	10.8576
HM13	plasma cell	1.7791	0.9070
HSP90B1	plasma cell	10.9011	5.5601
IFNG-AS1	plasma cell	2.5017	1.2599
IGHA1	plasma cell	771.6807	766.1906
IGHA2	plasma cell	52.9033	51.8583
IGHG1	plasma cell	8.2981	8.2367
IGHG2	plasma cell	1.7626	1.6295
IGHG3	plasma cell	1.2934	1.2468
IGHGP	plasma cell	3.0515	2.9969
IGHJ4	plasma cell	2.3540	2.3538
IGHJ6	plasma cell	0.5837	0.5812
IGHM	plasma cell	292.5472	287.5805
IGHV1-18	plasma cell	1.6117	1.5971
IGHV1-2	plasma cell	2.1518	2.0130
IGHV1-24	plasma cell	1.3557	1.3438
IGHV1-3	plasma cell	0.7942	0.7493
IGHV1-46	plasma cell	0.5734	0.5633
IGHV1-69D	plasma cell	0.5427	0.5337
IGHV3-11	plasma cell	0.6408	0.6325
IGHV3-15	plasma cell	2.5880	2.5693
IGHV3-20	plasma cell	0.5228	0.5211
IGHV3-21	plasma cell	0.8988	0.8858
IGHV3-22	plasma cell	0.5919	0.5918
IGHV3-23	plasma cell	8.4661	8.4359
IGHV3-30	plasma cell	1.4496	1.4418
IGHV3-33	plasma cell	1.1557	1.1510
IGHV3-48	plasma cell	1.7462	1.7358
IGHV3-49	plasma cell	0.8402	0.5723
IGHV3-53	plasma cell	2.5406	2.5311
IGHV3-64D	plasma cell	0.6929	0.6894
IGHV3-66	plasma cell	0.7290	0.7255
IGHV3-7	plasma cell	5.1394	5.1085
IGHV3-72	plasma cell	3.0527	3.0482
IGHV3-74	plasma cell	0.7658	0.7371
IGHV4-34	plasma cell	2.1256	2.1148
IGHV4-39	plasma cell	1.4126	1.3901
IGHV4-59	plasma cell	1.9512	1.9435
IGHV4-61	plasma cell	0.5258	0.5223
IGHV5-10-1	plasma cell	0.5320	0.5201
IGHV5-51	plasma cell	2.2776	2.2649
IGKC	plasma cell	1584.0046	1570.8283
IGKV1-12	plasma cell	2.8400	2.8400
IGKV1-16	plasma cell	4.4410	4.4259
IGKV1-17	plasma cell	4.1837	4.1814
IGKV1-27	plasma cell	9.6508	9.6424
IGKV1-33	plasma cell	0.5506	0.5506
IGKV1-39	plasma cell	5.2926	5.2742
IGKV1-5	plasma cell	16.7762	16.7490
IGKV1-6	plasma cell	1.0799	1.0798
IGKV1-9	plasma cell	7.3946	7.3785
IGKV1D-16	plasma cell	0.7881	0.7866
IGKV1D-39	plasma cell	0.6384	0.6382
IGKV2-24	plasma cell	1.9871	1.9475
IGKV2-28	plasma cell	4.7426	4.7412
IGKV2-30	plasma cell	4.4407	4.4303
IGKV3-11	plasma cell	7.6365	7.6135
IGKV3-15	plasma cell	6.2586	6.2469
IGKV3-20	plasma cell	16.7975	16.7797
IGKV3-7	plasma cell	0.6278	0.6278
IGKV3D-20	plasma cell	0.5936	0.5925
IGKV4-1	plasma cell	22.4280	22.3878
IGLC2	plasma cell	502.5303	497.0317
IGLC3	plasma cell	213.2068	211.8372
IGLC7	plasma cell	5.2274	5.1431
IGLL5	plasma cell	21.8877	21.7179
IGLV1-40	plasma cell	3.2815	3.2642
IGLV1-41	plasma cell	0.7291	0.7259
IGLV1-44	plasma cell	5.0843	5.0464
IGLV1-47	plasma cell	6.7574	6.7231
IGLV1-51	plasma cell	3.2073	3.2050
IGLV10-54	plasma cell	1.9300	1.9215
IGLV2-11	plasma cell	6.6052	6.5162
IGLV2-14	plasma cell	12.9173	12.8856
IGLV2-23	plasma cell	3.2119	3.2039
IGLV2-8	plasma cell	8.9959	8.9568
IGLV3-1	plasma cell	4.2529	4.2302
IGLV3-19	plasma cell	2.5448	2.4861
IGLV3-21	plasma cell	1.6341	1.6289
IGLV3-25	plasma cell	1.7001	1.6790
IGLV4-69	plasma cell	0.7194	0.7034
IGLV6-57	plasma cell	1.7129	1.6935
IGLV7-46	plasma cell	4.3743	4.3534
IRF4	plasma cell	4.5279	1.5445
JCHAIN	plasma cell	466.1995	463.5883
JSRP1	plasma cell	0.5366	0.3962
KLHL6	plasma cell	2.8897	0.4124
KNTC1	plasma cell	0.6826	0.4121
LINC00910	plasma cell	1.7536	0.7126
LINC02362	plasma cell	1.7113	1.5197
