gene	tau	top_cell_state	top_expr	n_states
DPRXP2	0.9705	enterocyte of epithelium proper of small intestine	0.0010	34
RAC1P9	1.0000	enteroendocrine cell of small intestine	0.0025	34
ENSG00000271307	0.9870	enterocyte of epithelium proper of duodenum	0.0001	34
ENSG00000271309	0.9891	enterocyte of epithelium proper of small intestine	0.0018	34
ENSG00000271313		B cell	0.0000	34
ENSG00000271314	0.9513	activated CD8-positive, alpha-beta T cell	0.0028	34
ENSG00000271315	1.0000	enterocyte of epithelium proper of duodenum	0.0000	34
IGHD4OR15-4A		B cell	0.0000	34
MOB4P2	0.9972	BEST4+ enterocyte	0.0038	34
ENSG00000271320	0.9386	enteroendocrine cell of small intestine	0.0137	34
CTAGE6	0.8905	enterocyte of epithelium proper of small intestine	0.0017	34
ENSG00000271322	1.0000	paneth cell of epithelium of small intestine	0.0000	34
ENSG00000271327	0.9385	endothelial cell of lymphatic vessel	0.0155	34
B3GNTL1P2		B cell	0.0000	34
ENSG00000271329	0.9735	gamma-delta T cell	0.0116	34
ENSG00000271330	0.9880	small intestine goblet cell	0.0015	34
ATP5MGP8	0.9992	macrophage	0.0022	34
ENSG00000271333	0.9945	enterocyte of epithelium proper of small intestine	0.0000	34
LINC02104	0.9765	endothelial cell of venule	0.0137	34
CCNY-AS1	0.6771	myofibroblast cell	0.2574	34
IGHD1OR15-1A		B cell	0.0000	34
NDE1P2	0.9991	endothelial cell of lymphatic vessel	0.0189	34
ENSG00000271338	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000271339	0.9994	enterocyte of epithelium proper of duodenum	0.0000	34
ENSG00000271340	0.9769	enterocyte of epithelium proper of ileum	0.0001	34
ENSG00000271343	0.9887	endothelial cell of arteriole	0.0100	34
ENSG00000271344	0.9183	endothelial cell of arteriole	0.0201	34
ENSG00000271346		B cell	0.0000	34
ENSG00000271349	0.9950	enterocyte of epithelium proper of ileum	0.0001	34
ENSG00000271350	0.9985	enterocyte of epithelium proper of small intestine	0.0095	34
IGKV1OR2-9	1.0000	enterocyte of epithelium proper of small intestine	0.0001	34
ENSG00000271353	0.9851	enterocyte of epithelium proper of small intestine	0.0012	34
ENSG00000271355	1.0000	paneth cell of epithelium of small intestine	0.0000	34
USP21P2	1.0000	enterocyte of epithelium proper of small intestine	0.0024	34
ENSG00000271357	0.9989	small intestine goblet cell	0.0002	34
ENSG00000271358	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
USP6NL-AS1	0.9390	enteroglial cell	0.0087	34
HTATSF1P2	0.9300	transit amplifying cell of small intestine	0.0691	34
ANKRD36P2	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000271364	0.9893	neutrophil	0.0008	34
ENSG00000271365	1.0000	enterocyte of epithelium proper of small intestine	0.0015	34
ENSG00000271366	0.8164	neutrophil	0.0245	34
ENSG00000271367	0.9375	endothelial cell of lymphatic vessel	0.0084	34
ENSG00000271368	0.9935	enterocyte of epithelium proper of ileum	0.0002	34
ENSG00000271369	0.9865	enterocyte of epithelium proper of duodenum	0.0001	34
ENSG00000271370	0.9148	gamma-delta T cell	0.0210	34
NANOGP3	0.9881	small intestine goblet cell	0.0000	34
ENSG00000271375	0.9972	plasma cell	0.0036	34
IFITM3P8	0.9436	intestinal tuft cell	0.0028	34
RBISP2		B cell	0.0000	34
ENSG00000271379	0.9988	neutrophil	0.0021	34
PYGO2-AS1	0.8994	myeloid dendritic cell	0.2269	34
REXO1L9P	1.0000	enteroglial cell	0.0002	34
ENSG00000271382	0.9611	macrophage	0.0155	34
NBPF19	0.9078	monocyte	0.1128	34
ENSG00000271384	0.9490	intestinal tuft cell	0.0071	34
ENSG00000271385	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
SRGNP1	0.9982	enterocyte of epithelium proper of small intestine	0.0000	34
C1orf21-DT	0.8785	enterocyte of epithelium proper of jejunum	0.0138	34
OSBPL9P1	1.0000	enterocyte of epithelium proper of small intestine	0.0001	34
ENSG00000271390	0.9671	enterocyte of epithelium proper of duodenum	0.0000	34
ENSG00000271392	0.9386	activated CD4-positive, alpha-beta T cell	0.0022	34
LINC02336	0.8206	endothelial cell of arteriole	0.0131	34
ENSG00000271396	0.9313	small intestine goblet cell	0.0019	34
LIN28AP3	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000271398	0.9340	activated CD4-positive, alpha-beta T cell	0.0172	34
ENSG00000271399	0.9489	enterocyte of epithelium proper of ileum	0.0165	34
CCDC121P1	0.9951	enterocyte of epithelium proper of small intestine	0.0003	34
ENSG00000271401	0.9470	natural killer cell	0.0071	34
IGKV2OR2-2		B cell	0.0000	34
MZT1P2	0.9868	activated CD8-positive, alpha-beta T cell	0.0008	34
NAPGP1	0.9718	enterocyte of epithelium proper of small intestine	0.0002	34
ENSG00000271410	0.9926	enterocyte of epithelium proper of duodenum	0.0001	34
PRR13P3	0.9591	small intestine goblet cell	0.0003	34
EI24P6	1.0000	enterocyte of epithelium proper of small intestine	0.0002	34
ENSG00000271414	0.9926	enterocyte of epithelium proper of duodenum	0.0003	34
RPL23AP90	0.9758	enterocyte of epithelium proper of duodenum	0.0003	34
ENSG00000271418	0.9876	small intestine goblet cell	0.0002	34
ENSG00000271419	0.9809	CD8-positive, alpha-beta T cell	0.0003	34
ENSG00000271420	0.9187	paneth cell of epithelium of small intestine	0.0063	34
ENSG00000271421		B cell	0.0000	34
CYCSP1	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
GLRX5P3	0.9915	enteroendocrine cell of small intestine	0.0043	34
NBPF10	0.9107	BEST4+ enterocyte	0.6033	34
CENATACP1	0.9368	intestinal tuft cell	0.0037	34
ENSG00000271427	0.9872	regulatory T cell	0.1956	34
MPHOSPH6P1	0.9817	gamma-delta T cell	0.0121	34
RPL17P51	0.9902	enteroglial cell	0.0183	34
PPATP2	0.9968	enterocyte of epithelium proper of small intestine	0.0007	34
ENSG00000271434	0.9658	enterocyte of epithelium proper of ileum	0.0009	34
TEKT4P3	1.0000	enterocyte of epithelium proper of duodenum	0.0001	34
ENSG00000271437	0.7564	innate lymphoid cell	0.0623	34
ENSG00000271439	0.9847	enterocyte of epithelium proper of duodenum	0.0000	34
COX8CP1		B cell	0.0000	34
ENSG00000271443	0.9929	enterocyte of epithelium proper of small intestine	0.0043	34
MMP28	0.9216	endothelial cell of venule	1.1583	34
CT45A2		B cell	0.0000	34
ENSG00000271452	0.9810	endothelial cell of venule	0.0254	34
ENSG00000271454	0.9985	neutrophil	0.0293	34
ENSG00000271455		B cell	0.0000	34
ENSG00000271456	0.9982	enterocyte of epithelium proper of small intestine	0.0001	34
ENSG00000271457	0.9662	enterocyte of epithelium proper of small intestine	0.0001	34
ENSG00000271459	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
CKAP2LP1	0.9206	intestinal tuft cell	0.0196	34
ENSG00000271462	1.0000	enterocyte of epithelium proper of small intestine	0.0044	34
DPRXP7	0.9716	paneth cell of epithelium of small intestine	0.0002	34
SQSTM1P1	0.9993	macrophage	0.0044	34
CICP24	0.9998	neutrophil	0.0098	34
ENSG00000271468	0.9965	enterocyte of epithelium proper of small intestine	0.0000	34
UNC5C-AS1	0.9754	pericyte	0.1341	34
ENSG00000271475	0.9988	enterocyte of epithelium proper of small intestine	0.0028	34
ENSG00000271477	0.9952	enterocyte of epithelium proper of small intestine	0.0004	34
MTND3P19	0.9040	paneth cell of epithelium of small intestine	0.0168	34
ENSG00000271482	0.9996	plasma cell	0.0018	34
ENSG00000271483	0.9730	intestinal crypt stem cell of small intestine	0.0002	34
ABI1P1	0.9192	fibroblast	0.0028	34
NIPA2P3	0.9681	enterocyte of epithelium proper of small intestine	0.0001	34
RBM11P1	1.0000	enterocyte of epithelium proper of small intestine	0.0002	34
ENSG00000271490	0.9687	enterocyte of epithelium proper of small intestine	0.0007	34
ENSG00000271491	0.9974	enteroglial cell	0.0234	34
MEMO1P5	1.0000	enterocyte of epithelium proper of small intestine	0.0002	34
ENSG00000271494	0.9976	enterocyte of epithelium proper of duodenum	0.0001	34
ENSG00000271495	0.9523	paneth cell of epithelium of small intestine	0.0001	34
SNRPGP20	0.9909	enterocyte of epithelium proper of duodenum	0.0006	34
ENSG00000271498		B cell	0.0000	34
ENSG00000271499	0.9999	enterocyte of epithelium proper of small intestine	0.0081	34
ENSG00000271500	0.7821	enterocyte of epithelium proper of jejunum	0.0286	34
ENSG00000271502		B cell	0.0000	34
CCL5	0.8936	activated CD8-positive, alpha-beta T cell	16.8908	34
ENSG00000271507	1.0000	CD4-positive, alpha-beta T cell	0.0000	34
ENSG00000271508		B cell	0.0000	34
ENSG00000271509	1.0000	small intestine goblet cell	0.0004	34
ENSG00000271511	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000271519	0.9282	enteroendocrine cell of small intestine	0.0056	34
ENSG00000271522	0.9803	fibroblast	0.0018	34
TVP23BP3		B cell	0.0000	34
BNIP3P17	0.9832	enteroendocrine cell of small intestine	0.0008	34
ARF4P1	0.9258	enterocyte of epithelium proper of jejunum	0.0025	34
ENSG00000271526		B cell	0.0000	34
ENSG00000271527	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
WBP1LP12		B cell	0.0000	34
BBIP1P1	0.9634	innate lymphoid cell	0.0359	34
ENSG00000271533	0.7486	pericyte	0.3788	34
ENSG00000271536	0.9974	intestinal tuft cell	0.0112	34
ENSG00000271537	1.0000	enterocyte of epithelium proper of small intestine	0.0002	34
LINC02427	0.8948	plasma cell	0.3247	34
ENSG00000271543	0.9821	natural killer cell	0.0328	34
ENSG00000271544		B cell	0.0000	34
ENSG00000271546	0.9981	BEST4+ enterocyte	0.0014	34
ENSG00000271547	1.0000	small intestine goblet cell	0.0000	34
BNIP3P11	0.7789	activated CD4-positive, alpha-beta T cell	0.0451	34
ENSG00000271551	0.9048	regulatory T cell	0.0733	34
ENSG00000271553	0.9129	regulatory T cell	0.0930	34
ENSG00000271554	0.8455	mast cell	0.3659	34
ENSG00000271555	0.9726	pericyte	0.0302	34
YPEL5P2	0.9866	gamma-delta T cell	0.0134	34
ENSG00000271558		B cell	0.0000	34
ENSG00000271559	1.0000	enterocyte of epithelium proper of small intestine	0.0003	34
ENSG00000271560	0.9934	enterocyte of epithelium proper of small intestine	0.0012	34
HIRAP1	0.9992	enterocyte of epithelium proper of small intestine	0.0002	34
LINC02333	0.9957	endothelial cell of arteriole	0.0077	34
ENSG00000271565	0.9988	enterocyte of epithelium proper of small intestine	0.0006	34
PPIAL4E	0.8070	pericyte	0.0003	34
ENSG00000271568	1.0000	enteroendocrine cell of small intestine	0.0028	34
IGKV1OR2-6	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000271573	0.9959	macrophage	0.0005	34
PRKACB-DT	0.9362	myofibroblast cell	0.0761	34
ENSG00000271578	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000271579	0.9840	enterocyte of epithelium proper of small intestine	0.2714	34
ENSG00000271580	0.9900	fibroblast	0.0049	34
ENSG00000271581	0.9279	regulatory T cell	0.1026	34
ENSG00000271582	0.9814	naive thymus-derived CD4-positive, alpha-beta T cell	0.0241	34
ENSG00000271583	0.9953	enterocyte of epithelium proper of duodenum	0.0000	34
LINC02550	0.9939	myeloid dendritic cell	0.4298	34
SELENOTP2	0.9707	paneth cell of epithelium of small intestine	0.0000	34
ENSG00000271586	0.9793	enterocyte of epithelium proper of small intestine	0.0006	34
ENSG00000271587	0.9993	endothelial cell of arteriole	0.0058	34
LARP7P1	0.9634	intestinal crypt stem cell of small intestine	0.0003	34
ENSG00000271589	0.9951	intestinal crypt stem cell of small intestine	0.0000	34
ENSG00000271590	0.9636	pericyte	0.1356	34
ELOCP35		B cell	0.0000	34
ENSG00000271596	0.9995	enterocyte of epithelium proper of duodenum	0.0001	34
ENSG00000271597	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000271598	0.8687	endothelial cell of venule	0.0254	34
ENSG00000271600		B cell	0.0000	34
LIX1L	0.7504	myofibroblast cell	0.8111	34
KRT8P49	0.9718	BEST4+ enterocyte	0.0038	34
MILR1	0.9553	macrophage	0.3733	34
ENSG00000271606		B cell	0.0000	34
RBISP4	0.9571	endothelial cell of lymphatic vessel	0.0071	34
ENSG00000271608	0.9854	intestinal tuft cell	0.0050	34
ENSG00000271609	0.9987	neutrophil	0.0340	34
ENSG00000271611		B cell	0.0000	34
HSPE1P14	0.9743	enterocyte of epithelium proper of small intestine	0.0002	34
ATP2B1-AS1	0.7842	monocyte	1.4443	34
ACTG1P22	0.9940	intestinal tuft cell	0.1628	34
ENSG00000271616	0.9911	enterocyte of epithelium proper of small intestine	0.0001	34
ENSG00000271618		B cell	0.0000	34
IGHV3OR16-7	1.0000	plasma cell	0.0014	34
ENSG00000271621	1.0000	enterocyte of epithelium proper of small intestine	0.0022	34
ENSG00000271623	0.9826	plasma cell	0.0013	34
ENSG00000271624	0.9994	intestinal tuft cell	0.0021	34
PSMA6P4	0.9965	CD4-positive, alpha-beta T cell	0.0004	34
H3P42	0.8937	myofibroblast cell	0.0111	34
NKAIN1P2	0.9945	intestinal tuft cell	0.0001	34
ENSG00000271629	1.0000	enterocyte of epithelium proper of small intestine	0.0004	34
SLC46A2-AS1	0.9780	innate lymphoid cell	0.0453	34
ENSG00000271632	1.0000	fibroblast	0.0000	34
DBF4P2	0.9730	enterocyte of epithelium proper of ileum	0.0001	34
BNIP3P19	0.9885	small intestine goblet cell	0.0003	34
PPFIA1P1	0.9135	enterocyte of epithelium proper of ileum	0.0048	34
MARK3P1	0.9969	enterocyte of epithelium proper of duodenum	0.0000	34
PDCD6IP-DT	0.7297	enterocyte of epithelium proper of ileum	0.1878	34
ENSG00000271644	0.9724	activated CD4-positive, alpha-beta T cell	0.0001	34
IRF2-DT	0.7259	endothelial cell of venule	0.1060	34
KRT8P47	0.9978	paneth cell of epithelium of small intestine	0.0011	34
ENSG00000271650	0.9995	enterocyte of epithelium proper of ileum	0.0003	34
ENSG00000271652	0.9943	enterocyte of epithelium proper of small intestine	0.0021	34
ENSG00000271653	0.9882	paneth cell of epithelium of small intestine	0.0001	34
ENSG00000271654	0.9512	paneth cell of epithelium of small intestine	0.0005	34
BNIP3P35	0.9980	intestinal tuft cell	0.0142	34
ENSG00000271656		B cell	0.0000	34
ENSG00000271657	0.9487	neutrophil	0.0200	34
ENSG00000271659	0.9980	intestinal tuft cell	0.0066	34
ENSG00000271660	0.9881	enterocyte of epithelium proper of small intestine	0.0001	34
BNIP3P36	0.9934	small intestine goblet cell	0.0005	34
PPP4R2P6	0.9341	small intestine goblet cell	0.0017	34
ENSG00000271664	0.9189	fibroblast	0.0081	34
ENSG00000271666	0.9724	enterocyte of epithelium proper of ileum	0.0004	34
ENSG00000271667	1.0000	enterocyte of epithelium proper of small intestine	0.0018	34
ENSG00000271670	0.8932	endothelial cell of venule	0.0158	34
ENSG00000271671	0.9995	enterocyte of epithelium proper of small intestine	0.0008	34
ENSG00000271676	0.9994	natural killer cell	0.0060	34
ENSG00000271677	0.9910	enterocyte of epithelium proper of small intestine	0.0001	34
LSM1P2	1.0000	plasma cell	0.0000	34
ENSG00000271680	0.9536	activated CD8-positive, alpha-beta T cell	0.0038	34
ENSG00000271681	0.9991	intestinal crypt stem cell of small intestine	0.0013	34
TVP23CP3	0.9744	plasma cell	0.0019	34
TNPO3P1		B cell	0.0000	34
MTND5P10	0.9894	small intestine goblet cell	0.0040	34
ENSG00000271691	1.0000	plasma cell	0.0000	34
ENSG00000271693	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000271696	0.9965	enterocyte of epithelium proper of small intestine	0.0010	34
ENSG00000271697	0.9551	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000271698	0.9028	enterocyte of epithelium proper of small intestine	0.0007	34
SNX29P2	0.9518	neutrophil	0.0496	34
ENSG00000271701	0.9721	enterocyte of epithelium proper of duodenum	0.0000	34
ENSG00000271702		B cell	0.0000	34
BNIP3P20	0.9869	fibroblast	0.0017	34
RPL17P3	0.9963	intestinal tuft cell	0.0031	34
ATP1B3P1	0.9411	mast cell	0.0033	34
ENSG00000271709	0.9062	activated CD8-positive, alpha-beta T cell	0.0013	34
NDUFA8P1	0.9911	enteroglial cell	0.0283	34
SAP30P1	0.9119	intestinal tuft cell	0.0026	34
ENSG00000271712	0.9745	enterocyte of epithelium proper of small intestine	0.0000	34
FAM169A-AS1	0.9966	innate lymphoid cell	0.0881	34
ENSG00000271715	0.9493	paneth cell of epithelium of small intestine	0.0043	34
ENSG00000271716	0.8779	gamma-delta T cell	0.0137	34
ENSG00000271717	0.8171	natural killer cell	0.2457	34
MROH7-TTC4	0.8989	intestinal tuft cell	0.0980	34
ENSG00000271724	1.0000	enterocyte of epithelium proper of small intestine	0.0002	34
ENSG00000271725	0.9708	myeloid dendritic cell	0.1207	34
ENSG00000271727	0.9199	regulatory T cell	0.1643	34
ENSG00000271730	0.9607	innate lymphoid cell	0.0416	34
ENSG00000271732	0.9479	enteroendocrine cell of small intestine	0.0019	34
LINC02772	0.8935	enterocyte of epithelium proper of small intestine	0.0006	34
ENSG00000271737	0.7682	regulatory T cell	0.1305	34
RNU1-29P	0.9985	enterocyte of epithelium proper of duodenum	0.0001	34
ENSG00000271741	0.8805	myofibroblast cell	0.0346	34
ENSG00000271742	0.9746	B cell	0.0045	34
ENSG00000271743	0.9880	enteroendocrine cell of small intestine	0.0028	34
ENSG00000271746	0.8594	innate lymphoid cell	0.1202	34
ENSG00000271749	0.9964	macrophage	0.0086	34
ENSG00000271752	0.9784	activated CD4-positive, alpha-beta T cell	0.0056	34
ENSG00000271754	0.9502	neutrophil	0.0367	34
ENSG00000271755	0.9422	enteroglial cell	0.0156	34
ENSG00000271758	0.9478	endothelial cell of arteriole	0.0121	34
ENSG00000271761	0.8725	intestinal crypt stem cell of small intestine	0.0087	34
ENSG00000271763	0.9784	endothelial cell of lymphatic vessel	0.0501	34
RN7SKP299	0.9451	small intestine goblet cell	0.0020	34
ENSG00000271766	0.9694	CD4-positive, alpha-beta T cell	0.0000	34
ENSG00000271771	0.9114	gamma-delta T cell	0.0134	34
ENSG00000271774	0.9657	endothelial cell of lymphatic vessel	1.6057	34
ENSG00000271776	0.9913	enterocyte of epithelium proper of small intestine	0.0062	34
ENSG00000271778	0.9260	activated CD8-positive, alpha-beta T cell	0.0034	34
ENSG00000271779	0.9772	activated CD8-positive, alpha-beta T cell	0.0010	34
ENSG00000271780	0.6013	transit amplifying cell of small intestine	0.0847	34
ENSG00000271781	0.9850	endothelial cell of venule	0.0826	34
TP53RK-DT	0.8936	fibroblast	0.0100	34
ENSG00000271787	0.9740	fibroblast	0.0052	34
ENSG00000271789	0.7884	myeloid dendritic cell	0.0893	34
ENSG00000271793	0.8925	pericyte	0.3471	34
ENSG00000271795	0.8288	enterocyte of epithelium proper of duodenum	0.0276	34
ENSG00000271797	0.9386	transit amplifying cell of small intestine	0.0181	34
SNORA51	0.9491	enterocyte of epithelium proper of jejunum	0.0103	34
ENSG00000271803	0.9824	myofibroblast cell	0.0227	34
ENSG00000271806	0.7808	endothelial cell of lymphatic vessel	0.0224	34
ENSG00000271810	0.9456	small intestine goblet cell	0.0024	34
ENSG00000271811	0.9968	fibroblast	0.0142	34
RN7SKP290	0.9932	enterocyte of epithelium proper of duodenum	0.0002	34
RN7SKP4	0.9231	mast cell	0.0031	34
RNU6-94P	0.9597	natural killer cell	0.0225	34
ENSG00000271820	0.9623	endothelial cell of arteriole	0.0337	34
ENSG00000271821	0.9956	neutrophil	0.1957	34
SMIM32	0.8965	enteroendocrine cell of small intestine	0.1364	34
ENSG00000271825	0.9868	enterocyte of epithelium proper of small intestine	0.0104	34
